Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;395977;"Botelho, Abel [Herausgeber]
Livr. Chardron de Lello & Irmão [Verlag]";"O barão de lavos; Patologia social / Botelho ; 1";"1924 [Erscheinungsdatum]";Buch;S26/350;"Exlibris (vor Seite V). Bibliothekseinband. Stempel: ""Oferta dos editores"". Sammelinventarnummer";"1941 verkauften die Wiener Romanistin, Prof. Dr. Elise Richter und ihre Schwester Dr. h. c. Helene Richter den größten Teil ihrer Bibliothek an die Universitäts- und Stadtbibliothek Köln. Es handelte sich im Wesentlichen um Bücher aus den Bereichen Romanistik, Sprach- und Literaturwissenschaft sowie Anglistik. Von 2235 Titeln konnten 535 im Bestand der USB Köln ermittelt werden. In einigen Büchern ist das Exlibris der Richter-Schwestern erhalten geblieben. Bei neu gebunden Büchern halfen Widmungen und Inventarnummernvergleich als Nachweis für den Richter-Besitz. Siehe auch: Externer Link
Status
restituiert";2007-10-19;"Universitätsstr. 33
50931 Köln
0221 470 3306
0221 470 5166
http://www.ub.uni-koeln.de
Christiane Hoffrath
hoffrath@ub.uni-koeln.de";https://www.lostart.de/de/Fund/395977;
Suchmeldung;Einzelobjekt;227054;"Manutius, Paulus [Autor:in]
Polus [Verlag]";"Adagia quaecumque ad hanc diem exierunt, Paulli Manutii studio, atque industria, doctissimorum theologorum consilio, atque ope, ab omnibus mendis vindicata ... sublatis etiam falsis interpretationibus ... Nunc vero summa industria iterum impressa, ... eme";"1578 [Erscheinungsdatum]";Buch;"Jac 193";"2042 Sp.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227054;
Suchmeldung;Einzelobjekt;580248;"Pechstein, Max [Künstler:in]";"Boote am Meer";;Gemälde;;"Quelle: D - LAB, B Rep 025-08, Nr. 11959, 11960, 11961, 11962, 11963/61";"Sally (Salomon) (gest. 1926) und Amalie Jastrow, Cammin/Berlin; […] - aufgrund des Schicksals der Geschädigten kann der NS-verfolgungsbedingte Entzug des Germäldes nicht ausgeschlossen werden; die genauen Verlustumstände sind unklar; Verbleib unbekannt";2018-12-07;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/580248;
Fundmeldung;Einzelobjekt;472747;"Goethe, Johann Wolfgang [Autor:in]
Dyk [Verlag]";"Briefwechsel zwischen Goethe und Staatsrath Schultz";"1856 [Erscheinungsdatum]";Buch;"19 A 3320";"Stempel: Herzogin-Anna-Amalia-Bibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Sammlung Dr. Hermann Türck <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Türck, Hermann *1856-1933* | Exlibris | ProvenienzmerkmalVorbesitz: Türck, Susanne *1905-1976*Sammlung: Sammlung Hermann und Susanne TürckVorbesitz: NN | Einband | Etikett | Notiz | Signatur 3852 T | Erläuterung: handschriftlicher Vermerk und der Signatur des TitelsVorbesitz: NN | Merkzeichen | Notiz | Preis 18-Vorbesitz: Schmidt, Günter | Exlibris | Notiz | Datum 1970-09 | Erläuterung: Exlibris mit fotografischer Ansicht von Goethes Gartenhaus in WeimarZugang: Herzogin Anna Amalia Bibliothek | NS-Raubgut | Datum 1999 | Erläuterung: als Altbestand eingearbeitetAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2020 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2020 | Erläuterung: Ankauf nach Restitution
Status
restituiert";2013-04-19;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/472747;
Suchmeldung;Einzelobjekt;286597;"Boden, Ivan Fedorovic [Künstler:in]";"Das alte Simeis";;Malerei;1068;;;2003-07-08;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/286597;
Fundmeldung;Einzelobjekt;436244;"Neuburger, Albert [Autor:in]
Enßlin & Laiblin [Verlag]";"Welt und Zeit ; 3. Reisen im Wandel der Zeit";"1922 [Erscheinungsdatum]";Buch;"4 P 131";"Mit hs. Widmung: Als Andenken an deinen Freund Steinba... Berlin d. 17.4.23Akzessionsnr. auf der Rücks. des Titelbl.: D 1944.770Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1944.770, ""Gestapo, Berlin"", inventarisiert als Donum 1944-08-26Provenienz: Deutschland <Deutsches Reich>, Geheime StaatspolizeiProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1944-08-26 / Zugangsnummer D 1944.770 / NS-Raubgut Deutschland <Deutsches Reich> / Geheime Staatspolizei Preußische Staatsbibliothek <Berlin> NS-Raubgut";2011-05-17;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/436244;
Suchmeldung;Einzelobjekt;521039;"Unbekannt [Künstler:in]";"Zwei Fensterdekorationen";;"Gebrauchs- / Raumtextilie";;"Gitterstores und Sonnenvorhänge";"Sammlung Rudolf Mosse, Berlin; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 341";2014-09-01;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521039;
Fundmeldung;Einzelobjekt;304537;"Rathenau, Walther [Autor:in]
Fischer [Verlag]";"Die neue Wirtschaft";"1918 [Erscheinungsdatum]";Buch;"IKG 42. 238";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Dr. Bronneck (Schriftzug)";2004-08-09;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/304537;
Suchmeldung;Einzelobjekt;121972;"Romano, Giulio [Künstler:in]";"Studienblatt mit zwei Putti und anderem";;Zeichnung;40/442;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/121972;
Suchmeldung;Einzelobjekt;303573;;"Kurfürst Johann Georg I. von Sachsen erlässt eine neue Wald- und Forstordnung für das Amt Ilmenau für sich, seinen Bruder, Herzog August, und in Vormundschaft der Herzöge von Sachsen-Altenburg und -Weimar.";"1612-02-12 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 12744";"Sprache: Deutsch";"Kurfürsten von Sachsen; in Auslagerungsstelle Herrenhaus Gersdorf bei Roßwein verschollen
Auslagerung (Rosswein, Herrenhaus Gersdorf)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303573;
Suchmeldung;Einzelobjekt;315552;"Rehberg, Friedrich [Künstler:in]";"Die Spitze des Brenner";;Zeichnung;;;;2006-06-30;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/315552;
Suchmeldung;Einzelobjekt;176652;"Fischer (nach Tizian Vecellio) [Künstler:in]";"Der Zinsgroschen";;Malerei;"BK 227";;;2001-08-08;"Görlitzer Sammlungen für Geschichte und Kultur / Kulturhistorisches Museum 
Neißstraße 29
02826 Görlitz
+49 (0) 3581 67 1355
museum@goerlitz.de
http://www.museum-goerlitz.de/
Dr. Jasper von Richthofen (Museumsleitung, Archäologie)
+49 (0) 3581 67 1351
jvrichthofen@goerlitz.de";https://www.lostart.de/de/Verlust/176652;
Fundmeldung;Einzelobjekt;569867;"Cahn-Garnier, Fritz / MitwirkendeR: Hoeniger, Heinrich [Autor:in]
Bensheimer [Verlag]";"Sammlung deutscher Gesetze ; 62. Handelsrechtliche Gesetze außerhalb des Handels-Gesetzbuches <Handelsrechtliche Nebengesetze> : Textausg. mit Sachregister";"1926 [Erscheinungsdatum]";Buch;35.c.2145;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Arbeiterkammer BremenZugang: 1936.12.15
Status
restituiert";2017-10-11;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/569867;
Suchmeldung;Einzelobjekt;319885;;"Verordnung, daß die Cognition wegen der Brennholtz-Deliquenten in hiesigen Residentzien dem Haus ""Voigt"" zustehen soll";"1698 [Erscheinungsdatum]";Buch;145;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/319885;
