Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;570638;"Lukas Cranach Werkstatt [Künstler:in]";"Bildnis Philipp Melanchthons";;Malerei;;"Halbfigur, fast von vorn gesehen mit leichter Wendung des Kopfes nach rechts, hinter einer Brüstung stehend, mit braunem, spärlichem Haar und kurzem grauweißem Vollbart. Über einem roten, am Hals offenen Wams trägt er eine schwarze, pelzverbrämte Schaube, in beiden Händen ein offenes Buch. Auf der Brüstung lateinische Inschrift: Lebenslauf Melanchthons und darunter zwei lateinische, unvollständige Verse. Hellgraugrüner Hintergrund. Rechts von der Mitte bzw. mit Schlange und 156. Schw. Rahmen. Quelle: Hugo Helbing Kunsthandlung und Kunstversteigerungshaus: Kunstbesitz eines Berliner Sammlers. Katalog Nr. 49. (DOI: Externer Link)";"Sammlung Jakob Goldschmidt, Berlin, Versteigerung am 23. Juni 1936 durch das Auktionshaus Hugo Helbing, Frankfurt am Main. Katalognummer: 75 (Auktionshaus Hugo Helbing, 1936)";2017-10-24;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/570638;
Suchmeldung;Einzelobjekt;101047;"Lisiewski, Christian Friedrich Reinhold von [Künstler:in]";"Bildnis Herzog Friedrich Ludwig von Mecklenburg als Kind";"1780 [Datierung]";Malerei;911;"Ovales Ganzfigurenbildnis, das Kind sitzt in einem Stuhl oder Sessel auf einem Kissen, leicht nach rechts zur Seite gedreht, Blickkontakt; auf der Lehne im Hintergrund ein Hermelinmantel; das Kind mit einem weißen Tuch bekleidet, zahlreiche Blumen auf dem Gewand im Schoß; Signatur: Verso: C. F. R. de. Liszewsky . pinxit. Anno 1780; Maße: 90 x 73,5 cm";"Schloß Neustadt
Auslagerung (Ivenack, Schloss Ivenack)";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/101047;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 82/Nr. 319 (Abb. S. 79) Handschriftliches Verzeichnis; Schwerin (?); o.J. Nr. 241z, Verlorene Werke, 1965, S. 171"
Suchmeldung;Einzelobjekt;105637;"Unbekannt (Deutsch) [Künstler:in]";"Brustbild Erbprinz Friedrich Franz von Mecklenburg-Schwerin";"1770 (um) [Datierung]";Malerei;177;;"1930 von Friedrich Franz IV. von Mecklenburg-Schwerin erworben; einst im Thronsaal des Schweriner Schlosses";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/105637;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 50/Nr. 116 (Abb. S. 49) Lisch, Georg Christian Friedrich: Das Großherzogliche Schloß zu Schwerin; in: Archiv für Landeskunde in den Großherzogthümern Mecklenburg; Jahrgang 7; 1857; S. 609ff. S. 623"
Suchmeldung;Einzelobjekt;396509;;"Ferdinand Grote, Reichsfreiherr zu Schauen";"1770 (um) [Datierung]";Malerei;;;"Verlustgeschichte: Herrenhaus des Rittergutes Schauen, 1945.";2007-11-15;"BKM | Referat K47 - Kulturgutverluste, Provenienzforschung
+49 (0) 30 18 681 44312
K47@bkm.bund.de";https://www.lostart.de/de/Verlust/396509;
Suchmeldung;Einzelobjekt;314395;"Chodowiecki, Daniel Nicolaus [Künstler:in]";Kreuzigung;"1780/1782 (um) [Datierung]";Zeichnung;;"Vierzig Entwürfe zum bauplastischen Figurenprogramm am Französischen Dom zu Berlin; Alte Inv.Nr. 856/1934; Blatt 1-38 derzeit in Berliner Privatbesitz; Blatt 9-12 Entwürfe für fünf Reliefs in der östlichen Vorhalle, Blatt 9 Bez. abgeschnitten: (La Crucifixion)";"2013 Rückgewinnung für die Kunstsammlung der Akademie der Künste
Status
restituiert";2006-06-12;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/314395;
Fundmeldung;Einzelobjekt;522452;"Liebermann, Max [Künstler:in]";"Wärterin mit Kind, stehend";"1919 [Datierung]";Druckgrafik;;"signiert; auf der Rückseite: handschriftliche Bewertung, mehrere Zeitungsartikel und der Kaufbeleg vom Eigentümer aufgeklebt";"Antiquariat Hellmut Schumann, Zürich";2014-12-16;;https://www.lostart.de/de/Fund/522452;
Suchmeldung;Einzelobjekt;76905;"Giordano, Luca (Zuschreibung ?) [Künstler:in]";Archimedes;;Gemälde;"GK I  3315";;"Verliehene Gemälde (L), 1932 Leihgabe an das Reichsarbeitsministerium, Saarlandstraße, Berlin (L 115)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/76905;"Literatur: Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 192"
Suchmeldung;Einzelobjekt;571638;;"Reichgeschnitzter Spiegelrahmen";"1686/1700 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"aus Bandwerk mit Akanthusvoluten und Blumengewinden, oben runde Kartusche mit durchbrochenem Spiegelmonogramm und Palmettenbekrönung. Graugelb gefaßt. Holland, Ende 17. Jahrh. Literatur: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 19. Nr. 55; Taf. 10 (DOI: Externer Link)";"Sammlung Dr. Wilhelm Dosquet, Berlin, Auktion Hans. W. Lange, Berlin, Mai 1941";2017-11-15;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/571638;
Suchmeldung;Einzelobjekt;57593;"Bronzino, Agnolo (Kopie nach) [Künstler:in]";"Wettkampf zwischen Apoll und Marsyas";;Malerei;"GK I 7736";"Teilkopie des frühen 17. Jahrhunderts nach dem Original von 1532 in der Eremitage, St. Petersburg.";"Bildergalerie Sanssouci (P-BG) - Juli 1942 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/57593;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 100"
Fundmeldung;Einzelobjekt;218876;"Kaiser, Friedrich [Künstler:in]";"Fourage im 66er Krieg";;Gemälde;mü10729;"Das Werk ist links unten signiert mit „Kaiser“.Verso: in blauer Fettkreide „16[…] 16098“ (nicht identifiziert); weißes, blau umrandetes Etikett mit perforiertem Rand „2984“ (Linz-Nr.); in Schwarz „K1951“ (Kremsmünster).";"(…)Spätestens ab 1908 Rudolf Mosse (1843–1920), BerlinMindestens bis 06./07.06.1934 Rudolf Mosse Treuhandverwaltung GmbH, Berlin, angeboten beim Auktions-Haus „Union“, Berlin(…)Bis 06./07.12.1937 Paul Glaser, Berlin06./07.12.1937–21.05.1943 Galerie Wimmer & Co., München, erworben bei Hans W. Lange, BerlinAb 21.05.1943 Reichsvermögen („Sonderauftrag Linz“)Ab Sommer 1943 Eingang in das Bergwerk Alt-Aussee19.10.1945 Eingang in den Central Collecting Point MünchenSeit 1949–Ende 2019 BundesvermögenEnde 2019 Restitution
Status
restituiert";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/218876;
Suchmeldung;Einzelobjekt;445153;"Orient [Künstler:in]";"Säbel, Sultan Selim II. zugeschrieben";"1566/1574 [Datierung]";"Waffen / Zubehör";98.197;"Säbelklinge damasziert. Spitze zweischneidig. Die Rückenschneide geht mit kleinem Absatz in den Rücken über. Verzierung: Beide Seiten vollständig mit Goldtauschierung überzogen. Ornamente, Suren, Namen und Jahreszahl graviert und mit Diamanten in Rosettenform besetzt. Die Ornamente bilden Palmetten. Zwischen diesen Palmetten Koransprüche, die von Rankenwerk umzogen sind. Die Klingenspitze mit Ornamentstreifen und Ornament verziert. Klinge: 3,5 cm breit, 79 cm lang";"Dieses Objekt wurde 1898 erworben";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445153;
Suchmeldung;Einzelobjekt;594021;"Porzellanmanufaktur Meissen [Manufaktur]";"Bologneser Hund";"1740 (um) [Datierung]";Kleinkunst;;"Er sitzt mit rückwärts gewandtem Kopf und kratzt sich mit der rechten Hinterpfote am Hals. Das Fell weiß und dunkelbraun gefleckt. Ohne Sockel. […] Schwertermarke. Modell von Kändler. Formennummer 333.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]; 16.03.1945, kriegsbedingte Verlagerung von Schloss Rammenau in Sachsen nach Schloss Rothschönberg in Sachsen [8]";2021-02-08;;https://www.lostart.de/de/Verlust/594021;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 206, Nr. 762; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943; [8] Archiv der SKD, 02/VA 53, unpag., (nachrichtlich) Leuschner (Reg. Ass., Ministerium für Volksbildung), 26.03.1945.Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;222184;"Moderno [Künstler:in]";"Auferstehung Christi";"1486/1489 [Datierung]";"Medaille / Plakette";1917240;"Christus schwebt über dem geöffneten Sarkophag, die rechte Hand hat er segnend erhoben, in der linken hält er die Siegesfahne. Um seinen Körper flattert ein Tuch, das am Hals von einer Agraffe zusammengehalten wird. Links hockt ein schlafender Soldat neben seiner Rüstung, ein zweiter steht rechts in Rückenansicht mit Schwert und Schild. Dahinter sieht man drei weitere Krieger, einer hält einen Speer und einen Schild mit dem Relief eines Skorpions und ein anderer greift nach seiner Rüstung. Links im Hintergrund erkennt man die Felsenhöhle und darüber am Himmel Wolkenstreifen. Kein signiertes Exemplar ist bekannt. Die Rückenfigur des Kriegers gleicht der auf Modernos Kreuzigungsplakette (Nr. 92). Auf manchen Exemplaren fehlen die Wolken.";"Vermächtnis G. Eisner, Berlin (Kat.Nr. 230, erworben 1911 in Florenz),Permanente Ausstellung 1929-etwa 1943";2001-08-08;"GRASSI Museum für Angewandte Kunst 
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 - 22 29-100
grassimuseum@leipzig.de 
https://www.grassimak.de/
Dr. Thomas Rudi (Kurator Historische Sammlung)
+49 (0) 341 - 22 29-108
thomas.rudi@leipzig.de";https://www.lostart.de/de/Verlust/222184;
Suchmeldung;Einzelobjekt;453500;"Unbekannt (deutsch (Hanau)) [Künstler:in]";Terrine;"1501/ 1876 [Datierung]";"Kunsthandwerk / -gewerbe";3852;"Terrine, Fayence, hafenförmig, mit 2 großen Henkeln, blau bemalt mit Blumen- und Fruchtornamenten. Unten und oben je einmal bestoßen, am oberen Rand ein Sprung.";"Inventar 1876.";2012-04-17;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/453500;
Fundmeldung;Einzelobjekt;475405;"Unbekannt [Künstler:in]";"Ansicht eines schloßartigen Gebäudes in gotisierenden Formen mit Turm";"1850 (um) [Datierung]";Zeichnung;"GHZ 67/20";;"Schenkung von Privat, 1967; Bestand: Berlin Museum";2013-06-24;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/475405;
Suchmeldung;Einzelobjekt;307627;"Unbekannt (Chinesisch) [Künstler:in]";"Samovar mit Teekanne";"1500-1900 [Zeitraum]
1901/1930 [Datierung]";"Kunsthandwerk / -gewerbe";37-38;"Tonnenförmiger Samovar mit darinstehendem Teekännchen, dessen Deckel gleichzeitig das äußere Gefäß verschließt. Weißes Porzellan mit Malerei in bunten Farben über der Glasur";"bis 1942 Sammlung Max Rüdenberg, Hannover; am 1. Juli 1942 konfisziert und im Januar 1943 versteigert bei Urban in Hannover";2005-04-27;;https://www.lostart.de/de/Verlust/307627;
Suchmeldung;Einzelobjekt;114297;"Graff, Anton [Künstler:in]";"Bildnisstudie eines Zeichners";;Zeichnung;37/696;;"J. F. Lahmann (L. 1656c)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/114297;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 176/16."
Suchmeldung;Einzelobjekt;257066;"Hertel, Albert [Künstler:in]";"Gesellschaft im Freien";"1869 [Datierung]";Gemälde;"A II 740";"Tafelmalerei: Bild: sich im Freien versammeln; délices à la campagne & menschliche Tätigkeiten im Sommer (bei der Einteilung des Jahres in vier Jahreszeiten) & Geschicklichkeitsspiele & einen Reifen werfen";"1931 Geschenk von Frau Lucy Oppenheimer, London. Provenienz: 1906 Frau Meyer-Cohn, Berlin. 1945 im Flakturm Zoo verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257066;
Fundmeldung;Einzelobjekt;565977;"Unbekannt (Deutsch / Süddeutschland) [Künstler:in]";"Erzengel [Hl. Michael?] (Stehender Verkündigungsengel)";"1490 (um) [Datierung]";"Plastik / Skulptur";mü5627;"Holz ungefaßt; Engel mit langem, lockigem Haar; die rechte Hand erhoben.";;2017-01-05;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/565977;
