Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;617590;"Colin, Alexandre Marie [Künstler:in]
Noel, F. [Künstler:in]";"Josephine Duchesnois";"1822 [Datierung]";Druckgrafik;"II 12993";"Ganzfiguriges Rollenporträt in einer Landschaft mit Palmen stehend.Beschriftung: A. Colin / Lith. de F. Noel / Mlle DUCHESNOIS / Artiste Sociétaire de Théatre français … No. 22. / A Paris chez NOEL aimé et C.ie Editeurs, Rue de Vangirard No. 34Rückseite: [in brauner Tinte M.:] Neßner [in Bleist. u. re:] v. 76358 [darunter:] 40 Bl. [darunter:] RD [darunter Stempelnummer:] 2894";"[…]: Sammlung Neßner? […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617590;"Zugangsinventarbuch, Zugangsnummer 1937/207a"
Fundmeldung;Einzelobjekt;617591;"Marin-Lavigne, Louis Stanislas [Künstler:in]
Noel, F. [Künstler:in]";"François Philippe";"1825 [Datierung]";Druckgrafik;"II 12994";"Ganzfiguriges Rollenporträt. In der linken Hand hält er einen Stock.Beschriftung: L. Marin / Lith. de F. Noel / PHILIPPE / Artiste de Théatre de la Porte St. Martin …No. 33 / A Paris chez NOEL aimé et C.ie Editeurs, Rue de Vangirard No. 34Rückseite: [in brauner Tinte M.:] Neßner [in Bleist. o. re.:] 1.- [in Bleist. u. re.:] v. 76358 [darunter:] 40 Bl. [darunter:] RD [darunter Stempelnummer:] 2878";"[…]: Sammlung Neßner? […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617591;"Zugangsinventarbuch, Zugangsnummer 1937/207f"
Fundmeldung;Einzelobjekt;617592;"Colin, Alexandre Marie [Künstler:in]
Noel, F. [Künstler:in]";"Pierre Lafon";"1823 [Datierung]";Druckgrafik;"II 12995";"Ganzfiguriges Rollenporträt. Im Hintergrund ein Kai, Fluß mit Segelboot.Beschriftung: A. Colin / Lithog. de F. Noel / LAFON / Artiste Sociétaire de Théatre français … No. 21 / A Paris chez Franc.que Noël et C.ie éditeurs, rue des deux Portes, Ecole de Médecine, No. 7Rückseite: [in brauner Tinte M.:] Neßner [in Bleist. o. re.:] 1.- [in Bleist. u. re:] v. 76358 [darunter:] 40 Bl. [darunter:] RD [darunter Stempelnummer:] 2862";"[…]: Sammlung Neßner? […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617592;"Zugangsinventarbuch, Zugangsnummer 1937/207g"
Fundmeldung;Einzelobjekt;617593;"Unbekannt [Künstler:in]";"Bertha Wagner geb. Unzelmann";"1858 (vor) [Datierung]";Druckgrafik;"II 12974";"Brustbild der Schauspielerin nach links.Beschriftung: Bertha Wagner geb. Unzelmann Rückseite: [in Bleist. u. re.:] (5796) [darunter:] 4077 (durchgestrichen) [darunter:] ich [in Bleist. u. re.:] 11532. (durchgestrichen) [darunter:] rh. (durchgestrichen) [in Bleist. o. re:] 1.- [darunter:] 0,50";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617593;"Zugangsinventarbuch, Zugangsnummer 1937/209"
Fundmeldung;Einzelobjekt;617594;"Unbekannt [Künstler:in]";"Heinrich Schäfer";"1837 [Datierung]";Druckgrafik;"II 12972";"Brustbild nach links.Beschriftung: Heinrich Schäfer / Erster Tenorist am Hamburger Stadt Theater / Beilage zu Dr. Töpfer’s ThaliaRückseite: [in Bleist. o. re.:] 2.- [in Bleist. u. re.:] 200 [darunter:] 7927";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617594;"Zugangsinventarbuch, Zugangsnummer 1937/211"
Fundmeldung;Einzelobjekt;617595;"Wildt, Carl [Künstler:in]
Hersent, Louis [Künstler:in]";"Gaspare Luigi Pacifico Spontini";"1851 (nach) [Datierung]";Druckgrafik;"II 12973";"Brustbild nach links. Rechts aufgeschlagene Partitur seiner erfolgreichsten Komposition ""La Vestale"". Darunter eine faksimilierte Notenzeile mit Text: Canto: Andante appassionato con moto….Beschriftung: Gez. v. Hersent / Lith v. Wildt / Verlag der Schlesinger Buch u. Musikal. Handlung in Berlin / SPONTINI… Vorderseite: [in Bleist. o. re.:] 2,50Rückseite: [in Bleist. u. re.:] (9527) [darunter:] Bsh [darunter:] Gh [in Bleist. o. re.:] 2.50";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617595;"Zugangsinventarbuch, Zugangsnummer 1937/210"
Fundmeldung;Einzelobjekt;617596;"Nilson, Johannes Esaias [Künstler:in]";"Catharina Helena Stöberin";"1775 [Datierung]";Druckgrafik;"II 12971";"Die nur etwa 70 cm große Catharina Helena Stöberin war die Attraktion auf allen deutschen Jahrmärkten. Sie posiert auf einem Tisch. Beschriftung [Schrifttafel re.:] Catharina Helena Stöberin gebürtig aus Nürnberg 17 Jahre alt und nur 2 Schuh 4 Zoll Hoch. [u. Bildfeld:] J. E. Nilson ad viv fec. 1775Rückseite: [in Bleist. u. re.:] c ih";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617596;"Zugangsinventarbuch, Zugangsnummer 1937/212"
Fundmeldung;Einzelobjekt;617597;"Unbekannt [Künstler:in]";"Johann IV., König von Portugal";"1640 (nach) [Datierung]";Druckgrafik;"IV 3743";"Brustbild im Oval mit Mühlsteinkragen, Kappe, Kette mit Kreuz. Im Hintergrund gibt der zur Seite gezogene Vorhang den Blick auf eine Wanderbühne frei. Beschriftung: Von Gottes Gnaden Johann der Vierte König zu Portugal… und Indien / IEAN IIII PAR LA GRACE DE DIEU ROY / de Portugal & des Algarbes deca & dela la mer…Vorderseite: [in Bleist. o. re.:] 1.-Rückseite: [Gestempelt o. li. in Blau:] Stempel der Sammlung Dr. Franz Schnitzer, München (bei Lugt: L.1046) [in Bleist. u. re.:] L 2754";"[…] – 1902?: Sammlung Dr. Franz Schnitzer, München (L.1046). […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617597;"Zugangsinventarbuch, Zugangsnummer 1937/213"
Fundmeldung;Einzelobjekt;617598;"Delattre, Jean Marie [Künstler:in]";"Mlle. Colombe L' Ainée";"1773 (um) [Datierung]";Druckgrafik;"II 12969";"Brustbild im Oval in rechteckiger Rahmenleiste. Beschriftung: M.LLE COLOMBE L’AINÉE / Pensionnaire du Roi / Reçue à la Comédie Italienne en 1773./ Dessiné et gravé par Delatre / A Paris, chez Esnauts et Rapilly, rue S. Jacques a la Ville de Coutances. A.P.D.R.Rückseite: [in brauner Tinte M.:] G. Boucher 1789 [in Bleist. u. re:] 15704 / J½ [darunter:] 1.-";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617598;"Zugangsinventarbuch, Zugangsnummer 1937/214"
Fundmeldung;Einzelobjekt;617599;"Berger, Daniel [Künstler:in]
Kimpfel, Johann Christoph [Künstler:in]";"Maria Barbara Waesern";"1784 [Datierung]";Druckgrafik;"II 12970";"Profilbild im Oval nach links. Beschriftung: MARIA BARBARA WAESER / Geb. Schmidtschneider / Kimpel pinx. / D. Berger. Sculps. 1784. Rückseite: [in Bleist. u. re.:] aus Theaterkalender Gotha 1800 [darunter:] v. 70499 [darunter:] rh [in Bleist. o. re.:] cl 1.- [darunter:] 1.- [in Bleist. o. M.:] 5986 (eingekringelt) [in Blei u. re.:] v.70494 [darunter] rh";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617599;"Zugangsinventarbuch, Zugangsnummer 1937/215"
Fundmeldung;Einzelobjekt;617600;"Frederich, (?) [Künstler:in]";"Szenenbild zu ""Benvenuto Cellini"" von Hector Berlioz.";"1838 (nach) [Datierung]";Zeichnung;"IV 3710";"Flach gedeckter Saal. Ein Adeliger ist im Begriff, die Statue des Perseus zu zerstören, von rechts eilt ein Paar aufgeregt herbei. Beschriftung [in Bleist. u. re.:] Frederich fez. / Benvenuto Cellini [in Tinte u. Bildfeld:] Actus 3 Sc: 6Vorderseite: [in Bleist. u. re.:] 4592 Rückseite: [in Bleist. M. li.:] 19705 [in Bleist. u. re.:] 3.-";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617600;"Zugangsinventarbuch, Zugangsnummer 1937/218"
Fundmeldung;Einzelobjekt;617601;"Barth, Franz [Künstler:in]";"Szenenbild zu ""Liebe und Ehe oder Traum und Wirklichkeit"" von Ferdinand Kaiser";"1840 (nach) [Datierung]";Druckgrafik;"IV 3711";"Ein Künstler beschädigt mit der Faust das auf der Staffelei stehende Bild. Ein (Ehe-)Paar eilt mit erhobenen Armen herbei.Beschriftung: Liebe und Ehe oder Traum und Wirklichkeit von Ferdinand Kaiser / Friedr: Kaiser del. / Wien bey Franz Barth / 2ter Act. / Fritz/: zerreist das Bild :/ Eher will ich meine Farben auf die Straße werfen…Rückseite: [Gestempelt M. in Blau:] Stempel der Sammlung Dr. Franz Schnitzer, München (bei Lugt: L.1046) [in Bleist. o. re.:] 9400";"[…] – 1902?: Sammlung Dr. Franz Schnitzer, München (L.1046). […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617601;"Zugangsinventarbuch, Zugangsnummer 1937/219"
Fundmeldung;Einzelobjekt;617602;"Weger, August [Künstler:in]";"Wilhelmine Henriette Friederike Marie Schröder-Devrient";"1830 (um) [Datierung]";Druckgrafik;"II 12984";"Halbfigur, auf einem Stuhl mit hoher Rückenlehne sitzend. Beschriftung.: A. Wegner sc. Leipzig / Wilhelmine Schröder-Devrient (faksimilierte Unterschrift) / Verlag v. Baumgärtner's Buchh.Vorderseite: [in Bleist. o. re.:] 1.-Rückseite: [in Bleist. u. re.:] (9498) [darunter:] ih [darunter:] Th. [in Bleist. o. re.:] 1.50";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617602;"Zugangsinventarbuch, Zugangsnummer 1937/220"
Fundmeldung;Einzelobjekt;617603;"Unbekannt [Künstler:in]";"Joseph J. Derska";"1835 (um) [Datierung]";Druckgrafik;"II 12483";"Halbfigur, auf einem Stuhl sitzend. Der linke Arm ruht auf der Rückenlehne, in der Hand hält er eine Notenschriftrolle. Beschriftung: J. J.DERSKA / Königl. Sächs. HofsängerRückseite: [in Bleist. u. re.:] 200 [in Bleist. o. re.:] 1.-";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617603;"Zugangsinventarbuch, Zugangsnummer 1937/221"
Fundmeldung;Einzelobjekt;617604;"Nilson, Johannes Esaias [Künstler:in]";"Colombine se sauve du Moulin par les Ruses d´Harlequin";"1760 (um) [Datierung]";Druckgrafik;"III 2765";"Szenenbild mit Scaramouche, Pantalon, Pierrot, Harlequin und Colombine. Kindertheater des Straßburger Prinzipal Franz Josef Sebastiani.Beschriftung: Colombine se sauve du Moulin / par les Ruses d´Harlequin. / Produit par les Enfans de Sr Sebastiani / Dessiné et gravé par E. Nilson / Se vend à Augsbourg chez l'Auteur / et à Paris chez Rosselin St. Jaques a l'hotel SaumurRückseite: [Gestempelt u. li. in Blau:] Stempel der Sammlung Dr. Franz Schnitzer, München (bei Lugt: L.1046) [in Bleist. u. re.:] 5416 [in Bleist. o. re.:] 2.-";"[…] – 1902?: Sammlung Dr. Franz Schnitzer, München (L.1046). […] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).04.05.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617604;"Zugangsinventarbuch, Zugangsnummer 1937/222"
Fundmeldung;Einzelobjekt;617605;"Mayr, Wolfgang Christoph [Künstler:in]
Finck, Johann Georg [Künstler:in]";"Einzug des Kurfürsten zu Mainz";"1745 [Datierung]";Druckgrafik;"III 2948";"Schlangenförmiger Einzug zu Pferd, zu Fuß mit einfachen Gepäckwägen (1. Reihe unten) und prächtigen Karossen auf die Stadt Frankfurt zu, die am oberen Blattrand dargestellt ist. Beschriftung: Einzug Ihro Churfürstl. Gnaden zu Maÿntz in Franckfurt am Maÿn zur Kayserlichen Wahl und Krönung den 31. August 1745 / I.G.Finck Archit. Prosp. delin / Cum Privilegis / W.C. Maÿr delin. et sculpsit.";"[…] – 1937: wohl Lagerbestand Hugo Helbing, München (unklare Erwerbsumstände).22.06.1937: Erworben durch Kauf bei Hugo Helbing, München.";2024-02-05;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de";https://www.lostart.de/de/Fund/617605;"Zugangsinventarbuch, Zugangsnummer 1937/405"
