Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;530341;"Unbekannt (Oberdeutsch) [Künstler:in]";"Volkreiche Kreuzigung";"1430 (um) [Datierung]";Malerei;"Z.V. Nr. 3435";"Unter einem gemalten Dreipass in der Mitte das Kreuz Christi. Rechts und links etwas nach hinten gerückt die Kreuze mit den beiden Schächern. Die Körper der Gekreuzigten stehen vor dem hellen Himmel, in den auch die Lanzen und Fahnen der den übrigen Raum füllenden Menschenmenge hineinragen. Rechts neben dem Kreuz Christi schwebt ein Schriftband. Über jedem Kreuz ein Vogel oder ein kleiner Engel in Vogelgestalt. Das Christuskreuz steht auf einem Stück Felsen, vor ihm kniet Maria Magdalena, die Hände zu Christus erhoben. Links hinter ihr die zusammenbrechende Maria gestützt von einer anderen Frau. Rechts neben dem Kreuz Johannes. Die zu Christus gehörenden Personen tragen einen Heiligenschein. Rechts hinter Johannes mehrere Reiter. Kreuzigungsdarstellung auf Goldgrund.";"Laut Zugangsverzeichnis 1941 von der Galerie Brettschneider erworben. 1944 noch im Museum, Erdgeschoss vorhanden (Verzeichnis 1944, Bl. 418); seitdem Verbleib unbekannt.";2015-11-13;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/530341;"Zugangsverzeichnis Nr. 3435; Verzeichnis 1944, Bl. 418; Verlustdokumentation Neumeister"
Suchmeldung;Einzelobjekt;53394;"Reinhardt, Karl [Künstler:in]";"Der Zackenfall";;Malerei;"GK I 7042";;"Schloss Königsberg (KÖ-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/53394;"Boetticher, Friedrich von: Malerwerke des 19. Jahrhunderts; 4 Bde; Leipzig; 1891-1901 und erneut 1941, 46.Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 388"
Suchmeldung;Einzelobjekt;322982;"Unbekannt (Chinesisch (Ming)) [Künstler:in]";Pinselbecher;"1368/1643 (?) [Datierung]";Behältnis;;"braun gesprüngelter Glasur in der Art des Ko-yao";"Auktion bei Lange, Berlin, vom 27.-29.01.43, Nr.441";2007-02-12;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/322982;
Suchmeldung;Einzelobjekt;297058;"Friedmann, David [Künstler:in]";"Gruppenbildnis Das Kraft-Quartett";"1941 [Datierung]";Zeichnung;;;"Prag / Dusni 10, Praha, 1941Friedmann, der am 27. 12. 1938 aus Berlin nach Prag floh und in Prag weiter künstlerisch tätig war, wurde am 16. Oktober 1941 mit seiner Familie nach Lodz deportiert, sein Besitz zuvor beschlagnahmt. Darunter befanden sich auch Kunstwerke aus der Zeit vor 1939, da er einige Werke Anfang 1939 aus Berlin nach Prag bringen konnte.Insgesamt vermißte Friedmann nach dem Krieg ""ca. 2000 Werke"" (Malerei, Druckgraphik, Zeichnungen); wieviele Werke davon noch in Prag entstanden waren oder insgesamt dort verloren gingen, ist nicht bekannt.Friedmann signierte seine Werke mit D. Friedmann, Dav. Friedmann oder nur Friedmann.";2003-11-20;;https://www.lostart.de/de/Verlust/297058;
Suchmeldung;Einzelobjekt;520417;"Unbekannt (Französisch) [Künstler:in]";Damenschreibtisch;;Möbel;;"Auf geschweiften Füssen ein von allen Seiten geschweifter Aufsatz.  Palisaden mit Nuss- und Ahornitarsien, in den Flächen naturalistisches Rankwerk mit Blumen.  An den Füssen verzeiter Bronzsebeschlag.";"Sammlung Rudolf Mosse; Versteigerung,  Berlin (Rudolf Lepke's Kunst-Auktion-Haus), 1934-5-29. Kat.Nr.196";2014-07-03;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/520417;
Suchmeldung;Einzelobjekt;271841;"Liebermann, Max [Künstler:in]";"Bildnis Dr. Isidor Soyka";"1881 [Datierung]";Gemälde;;"mit Signatur und Datierung oben rechts: M Liebermann. 81 (verwischt, daher auch 1891 datiert)";"Leo Smoschewer, Breslau (bis 15.07.1938); Elise Smoschewer, Breslau (bis 05.05.1939); 1939 Beschlagnahme in Breslau; [...]; 1954 Privatbesitz, Berlin";2002-12-04;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/271841;"Matthias Eberle, Max Liebermann, Bd. 1, 1865-1899, München 1995, Nr. 1881/33"
Suchmeldung;Einzelobjekt;594673;"Unbekannt (Meißen) [Künstler:in]";"Türke und Türkin";"1746 [Datierung]";Kleinkunst;;;"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 349; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594673;"Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;119146;;"Die Heilige Familie mit Engeln in einer Landschaft";;Zeichnung;992;;"P.J. Mariette (L. 2097); W. Esdaile (L. 2617); J.H. Albers (L.2714)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/119146;
Fundmeldung;Einzelobjekt;219324;"Alt, Rudolf von [Künstler:in]";"Landschaft mit Ruine Rauhenstein in Niederösterreich (Landschaft mit Ruine Rauhenstein von Westen, Kutsche mit Insassen auf einer Straße)";"1832 [Datierung]";Aquarell;mü2399/17;"Das Werk ist signiert und datiert „Rudolph Alt 1832“.Verso: in Bleistift „2399/17“ (Mü-Nr.); in brauner Tinte, handschriftlich „Baden […]“ (vermutlich Werktitel).";"(…)11.05.1910 Angeboten auf Auktion beim Dorotheum, Wien(…)1911–1924 Dr. Julius Monath (1858–1924), Wien1924–1938 Hugo Victor Marmorek (1885–1953) und Felice Theresa Marmorek (1896–1938), Wien, erworben durch Erbgang(…)Ab 1938 Reichsvermögen („Sonderauftrag Linz“)Ab Sommer 1943 Eingang in das Bergwerk Alt-Aussee04.07.1945 Eingang in den Central Collecting Point München1949–2018 Bundesvermögen2018 Restitution
Status
restituiert";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219324;
Suchmeldung;Einzelobjekt;313034;"Unbekannt (Deutsch) [Künstler:in]";"Porträt eines jungen Mannes mit weißer Perücke und violettem Frack";"1701/1800 [Datierung]";Malerei;"Gundersheimer Gutachten S.106, Nr.92";"mit weißem Halstuch und weißer Spitzenlavalière. Kopf nach der linken Seite gewandt, die Augen aus dem Bild herausblickend; ovale Form";"Auktionen Ottmar Strauss bei Helbing Frankfurt (Main) Nr. 42, November 1934, Lot 1";2006-03-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/313034;
Fundmeldung;Einzelobjekt;279608;"Brouwer, Adriaen (Nachahmer) [Künstler:in]";Fußoperation;"1300-1950 [Zeitraum]
1600/1700 [Datierung]";Malerei;;"Quacksalber, Arzt, Patient mit Schmerzen; evtl. Sinnesallegorie (quack, doctor, patient, pain, allegory of sense); keine Beschriftungen auf der Rückseite (no markings on reverse)";"Urho Toivola: ?-1960; Rakel I. Toivola: 1960-1990; im Besitz eines finnischen Museums (Museum, Finland): 1990-";2003-05-09;"Hakkarainen, Maarit (Projektleiterin)
Tiina Koivulahti, Ph.Lic. (Projektleiterin)
tiina.e.koivulahti@gmail.com";https://www.lostart.de/de/Fund/279608;
