Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;600863;"Unbekannt (Japan) [Künstler:in]";"Oni mit Priesterkeule";;Kleinkunst;;"Oni bemächtigt sich einer Priesterkeule, die doppelt so groß ist, wie er selbst.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600863;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Buddhismus, Nr. 64."
Suchmeldung;Einzelobjekt;600864;"Unbekannt (Japan) [Künstler:in]";"Oni mit Unterarm eines Dämon";;Kleinkunst;;"Oni kauert auf einem riesigen dreikantigen Unterarm eines Dämon, den der Held Watanabe no Tsuna abgeschlagen hatt; in der linken Hand hält er den Rosenkranz, die rechte presst er vor die weinenden Augen, wahrscheinlich weil er nicht im Stande ist seine Absicht den Arm zu stehlen, auszuführen.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600864;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Buddhismus, Nr. 65."
Suchmeldung;Einzelobjekt;600865;"Unbekannt (Japan) [Künstler:in]";"Oni mit Ratte";;Kleinkunst;;"Oni kauert am Boden, den Kopf auf die übereinander gelegten Händen aufstützend; er brütet offenbar über einen neuen boshaften Streich; auf seinem Rücken sitzt eine Ratte, die behaglich an Blättern nagt.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600865;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Buddhismus, Nr. 66."
Suchmeldung;Einzelobjekt;600866;"Unbekannt (Japan) [Künstler:in]";"Oni in Lotusblatt";;Kleinkunst;;"Oni kauert in einem Lotusblatt; die linke Hand klammert sich an den Rand des Blattes, während die rechte durch ein Raupenloch gegegriffen hat und so an der Außenseite einen kleinen Molch festhält; der Stil des Blattes ist umgebogen und dient zum Durchziehen der Schnur; signiert: Naganori.";"Erworben 1908 durch Herbert Ginsberg in Japan aus der Sammlung Vautier; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.2024 gütliche Einigung
Status
gütliche Einigung";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600866;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Buddhismus, Nr. 67."
Suchmeldung;Einzelobjekt;600867;"Unbekannt (Japan) [Künstler:in]";"Oni mit Schriftzeichen";;Kleinkunst;;"Stehender Oni, die Hände auf dem Leib gefalten; auf dem Rücken ein großer Hut mit chinesischen Schriftzeichen; die Augen aus Perlmutter eingesetzt; roh geschnitzte Groteske mit Resten von Vergoldung.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600867;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Buddhismus, Nr. 68."
Suchmeldung;Einzelobjekt;600869;"Unbekannt (Japan) [Künstler:in]";"Seiobu Sennin";;Kleinkunst;;"Seiobu Sennin/Königin der Elfen in reicher, gemusterter chinesischer Tracht und Haarschmuck steht neben einem Tischchen, auf dem ein Koro sich befindet; in der linken Hand hält sie einen Pfirsich vom Feenbaum, in der rechten den flachen chinesischen Fächer (Uchiva) als Zeichen der Autorität; ihr Gesicht ist von langem mongolischen Typ.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600869;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 70."
Suchmeldung;Einzelobjekt;600870;"Unbekannt (Japan) [Künstler:in]";"Tobosaku Sennin";;Kleinkunst;;"Tobosaku/Ratgeber ist dargestellt als freundlich lächelnder Greis mit gepflegtem langen das Gesicht einrahmenden Kinnbart; sein Schädel ist kahl bis auf das Hinterhaupthaar, das straff anliegt und auf dem ein Käppchen sitzt; sein reiches chinesisches Gewand mit Wolkenmuster ist lebhaft bewegt; in der Hand trägt er einen Zweig mit einem Pfirsich vom Feen-Pfirsich-Baum.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600870;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 71."
Suchmeldung;Einzelobjekt;600871;"Unbekannt (Japan) [Künstler:in]";"Choryo und Kosekiko";;Kleinkunst;;"Choryo und Kosekiko/ Helden der japanischen Sage des Chang Lian, Han-Dynasie; auf einem chinesisch aufgezäumten Pferd, das sich zum Wasser niederbeugt, sitzt ein alter Weiser in chinesischer Tracht mit einer Schriftrolle in beiden Händen; zur rechten des Reiters kniet ein chinesischer Krieger mit einem großen Schwert auf dem Rücken und bietet dem Alten einen Schuh dar; signiert. Dreikantform";"Erworben 1907 durch Herbert Ginsberg bei der Firma Glenck, Berlin; 1907 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600871;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 72."
Suchmeldung;Einzelobjekt;600872;"Unbekannt (Japan) [Künstler:in]";Kosekiko;;Kleinkunst;;"Kosekiko auf seinem Maultier; ausgezeichnete Form des Dreikant mit Spitze nach oben und unten; signiert. Dreikantform";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600872;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 73."
Suchmeldung;Einzelobjekt;600874;"Unbekannt (Japan) [Künstler:in]";Goshisho;;Kleinkunst;;"Der chinesischer Krieger Goshisho mit gesträubten Kinnbart steht vor einem chinesischen Tischchen, auf dem ein Schreibblatt und ein Tuschstein liegt; mit der Rechten führt er den Pinsel anfärbend über den Stein, während er mit der linken Hand über seinen Kopf ein riesen großes dreibeiniges Bronzegefäß balaciert; signiert.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600874;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 75."
Suchmeldung;Einzelobjekt;600875;"Unbekannt (Japan) [Künstler:in]";"Shiba Onko";;Kleinkunst;;"Shiba Onko/chinesischer Staatsmann; drei chinesische Kinder spielen um ein großes Wassergefäß, in das eines von ihnen hineingefallen war; durch eine gewaltsam geschaffene Öffnung kommt der Hineingefallene zugleich mit dem ausströmenden Wasser wieder zum Vorschein.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600875;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 76."
Suchmeldung;Einzelobjekt;600876;"Unbekannt (Japan) [Künstler:in]";"Roshi (Lao Tsze)";;Kleinkunst;;"Roshi (Lao Tsze)/Philosoph und Gründer des taoistischen Systems; auf rechteckiger Basis steht ein Ochse, auf dessen Rücken ein alter chinesischer Priester sitzt; in der linken Hand hält er das Reitseil des Tieres, in der rechten die Kürbisflasche.";"Erworben 1907 durch Herbert Ginsberg bei der Firma Glenck, Berlin; 1907 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600876;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 77."
Suchmeldung;Einzelobjekt;600877;"Unbekannt (Japan) [Künstler:in]";Yokiki;;Kleinkunst;;"Yokiki/Geliebte des Tang Kaisers Ming Hwang; auf einem niedrigen Schemmel sitzt eine Chinesin in reicher Kleidung diademgeschmückt und bläst die Flöte; eine zweite Flöte liegt auf dem niedrigen, vierbeinigen Tischchen neben ihr, auf dem zwei chinesische Kinder spielend nach ihr greift.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600877;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 78."
Suchmeldung;Einzelobjekt;600879;"Unbekannt (Japan) [Künstler:in]";Li-Tai-Pe;;Kleinkunst;;"Li-Tai-Pe/dem Wein zugetane Dichter tanzend in chinesischer Tracht.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600879;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 80."
Suchmeldung;Einzelobjekt;600881;"Unbekannt (Japan) [Künstler:in]";"Benkei mit Glocke";;Kleinkunst;;"Knopfeinfassung aus Elfenbein; eingelassener Metallspiegel aus Shibuishi; darauf in Gravierung und versenktem Relief darstellt, wie Benkei die groé Glocke als - Schirm gegen den fallenden Regen benutzt; im Hintergrund eine Frau mit einem Glycinienzweig, die über das ungewohnte Bild erstaunt; signiert: Temmin.";"Erworben 1908 durch Herbert Ginsberg in Japan aus der Sammlung Vautier; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600881;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 82."
Suchmeldung;Einzelobjekt;600882;"Unbekannt (Japan) [Künstler:in]";"Benkei in der Horamuschel";;Kleinkunst;;"Benkei/Bergkrieger als Yamabushi in einer Horamuschel benutzt eine gleiche als Trompete.";"Erworben 1908 durch Herbert Ginsberg in Japan; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600882;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 83."
Suchmeldung;Einzelobjekt;600883;"Unbekannt (Japan) [Künstler:in]";"Benkei auf der Gojo-Brücke";;Kleinkunst;;"Knopfeinfassung aus Elfenbein; eingefügter Metallspiegel aus Silber; darauf in Gravierung und versenktem Relief Benkei in voller Rüstung mit seinen ""sieben"" Waffen an einen Brückenpfeiler der Gojo-Brücke in Kioto gelehnt, eine Gelegenheit zum Zweikampf und Raub erwartend; signiert: Shuraku.";"Erworben 1908 durch Herbert Ginsberg in Japan aus der Sammlung Vautier; 1908 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600883;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 84."
Suchmeldung;Einzelobjekt;600884;"Unbekannt (Japan) [Künstler:in]";"Ino Hayata Tadazumi tötet das Nuye";;Kleinkunst;;"Ino Hayata Tadazumi/ein japanischer Ritter in voller Rüstung kämpft mit dem phantastischen Ungetüm Nuye.";"Erworben 1906 durch Herbert Ginsberg aus der Sammlung Pettenegg, Wien; 1906 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600884;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 85."
Suchmeldung;Einzelobjekt;600885;"Unbekannt (Japan) [Künstler:in]";"Ritter zu Pferde";;Kleinkunst;;"Ein Samurai in voller Rüstung mit entblößtem Schwert in der rechten Hand sprengt auf seinem Pferde zum Angriff.";"Erworben 1907 durch Herbert Ginsberg bei der Firma Glenck, Berlin; 1907 bis 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 in Rotterdam durch den SD beschlagnahmt.";2022-07-14;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/600885;"Undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921, Abschnitt Netsuke und Okimono, Menschen, Nr. 86."
