Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;595139;"Unbekannt (Frankreich? / France?) [Künstler:in]";Armlehnsessel;"1650-1700 [Datierung]";Möbel;18/135;"Polstersessel mit gedrechselten und geschnitzten Elementen, Wollstickerei mit Blumen";"Einlieferer Schwarz Berlin: 6.11.1934 Aukton 45 Hugo Helbing Frankfurt/M., Nr. 1105 Taf. 77; offenbar hier oder vor Juli 1961 erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595139;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 213-214"
Suchmeldung;Einzelobjekt;477393;"Lismann, Hermann [Künstler:in]";"Porträt von Frau Stavenhagen";"1928 [Datierung]";Malerei;;"WGA-Akte Stavenhagen unter Nr. 26; Firma Brasch & Rothenstein an SNK vom 02.07.1947. In: NL-HaNA, Stichting Nederlands Kunstbezit (SNK), 2.08.42, Nr. 170 (Quelle)";"Sammlung Dr. Kurt und Lore Stavenhagen; 1944 Beschlagnahme des Umzugsgutes, einschließlich der Kunstobjekte, bei der Fa. Brasch & Rothenstein, Freihafen Amsterdam, durch Sicherheitspolizei";2013-09-30;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/477393;
Suchmeldung;Einzelobjekt;532796;"Unbekannt [Künstler:in]";Vitrine;;Möbel;;"Vitrine mit Butzenglastüren";"Mindestens seit 1892 im Besitz der Familie v. Wangenheim im Schloß Siedelhof in Stotternheim. 1945 nach Vertreibung der Eigentümer mit dem gesamten Inventar ins Angermuseum nach Erfurt abtransportiert.";2016-03-02;;https://www.lostart.de/de/Verlust/532796;
Suchmeldung;Einzelobjekt;101710;;"Heilige Familie";;Malerei;3126;;"vor 1836 erworben. Verlustgeschichte: 1945 am Auslagerungsort Bellin abhanden gekommen
Auslagerung (Bellin, Schloss Bellin)";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/101710;"Lenthe, Friedrich Christoph Georg: Verzeichniß der Großherzoglichen Gemälde-Sammlung auf dem alten Schlosse in Schwerin; Schwerin; 1836 Nr. 143S. Prosch, Eduard: Catalog und Inventarium der Grossherzoglichen Gemälde-Gallerie und der Großherzoglichen Sammlung plastischer Kunstwerke in Schwerin; 1863ff.; handschriftlich Bd. IV, S. 84"
Suchmeldung;Einzelobjekt;297211;"Lippi, Lorenzo [Künstler:in]";"Tobias von Erzengel Rafael geführt";"1362/1819 [Zeitraum]
1645 (nach) [Datierung]";Malerei;;"Graf von Ingenheim´sche Bidersammlung, Erbinventar - Gemäldeverzeichnis: Nr. 66, Reisewitz, 1883.";"Gräfl. von Ingenheim´sche Gemäldesammlung; Verlustort: Schlesisches Museum der Bildenden Künste, Breslau; das Gemälde befand sich als Leihgabe im Schlesischen Museum der Bildenden Künste in Breslau; Heutiger Standort: Nationalmuseum Wroclaw, Inv.-Nr. VIII-1138.";2003-12-12;"Sabine Jacobs-Bommert
sabijacobs@aol.com";https://www.lostart.de/de/Verlust/297211;
Fundmeldung;Einzelobjekt;220010;"Unbekannt [Künstler:in]";"Khiva, Gebetteppich [rot]";"1900 (um) [Datierung]";"Gebrauchs- / Raumtextilie";mü44908;"(um 1900) Roter Grund, kreuzförmig aufgeteilt, mit geometrischen Ornamenten. Breiter Rand mit geo-metrischen Muster. Kleine Borte m.d.charakteristi-schen Muster von Khiva.";"(…) Sommer 1942 Von der Dienststelle Westen im Rahmen der Möbelaktion in Paris beschlagnahmt und ins Lager Pantin verbracht (P18)14.11. 1942 Vom ERR im Jeu de Paume erfasst und inventarisiert (P18, nachinventarisiert am 21.07.1943 als MA-T 59)24./25.11.1942 Für Hermann Göring (1893–1946) nach Carinhall, Schorfheide bei Berlin, abtransportiert10.09.1947 Eingang in den Central Collecting Point MünchenSeit 1949 Bundesvermögen";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220010;
Suchmeldung;Einzelobjekt;571714;;"Rechteckige Kupferemaildose";"1760 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"bunt bemalt, mit Volksfiguren nach Watteau und Lancret. Innen im Deckel Dudelsackbläser mit tanzenden Puppen in Grau mit wenig Rot. Gravierte und vergoldete Bronzefassung. Berlin, um 1760. H. 4 cm, Br. 9 cm, T. 6,8 cm. Literatur: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 40. Nr. 156, Taf. 28 (DOI: Externer Link)";"Sammlung Dr. Wilhelm Dosquet, Berlin, Auktion Hans. W. Lange, Berlin, Mai 1941";2017-11-15;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/571714;
Suchmeldung;Einzelobjekt;65481;"Lütke, Peter Ludwig [Künstler:in]";"Ehemalige Walkmühle bei Kleinglienicke";"1803 [Datierung]";Malerei;"GK I 4292";"Bezeichnet links unten: ""L. Lütke px 1803""";"Marmorpalais (P-MP) - nach dem Brand vom 24. März 1944 in das Neue Palais - am 3.Juni 1946 von Oberleutnant Golowkow für den Transport in die Sowjetunion ausgesucht";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/65481;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 303-304"
Suchmeldung;Einzelobjekt;582728;"Unbekannt [Künstler:in]";"Fayence-Dachreiter: Kopfstück eines Rundziegels vom Dach eines kaiserlichen Palastes";"Ming-Epoche 1368-1644 [Datierung]";"Kunsthandwerk / -gewerbe";"Dachreiter 45";"Fuchs-Text zu Tafel 47: „Kopfstück eines Rundziegels vom Dach eines kaiserlichen Palastes: Fünf-klauiger reliefierter Drache, der die heilige Perle bewacht. Monochrom gelb glasiert. Durchmesser 19 cm.“";"Sammlung Eduard Fuchs, erworben zwischen 1912–1922 und in dessen Besitz bis 1933; 25.10.1933 Beschlagnahmung durch die Gestapo; […] - der NS-verfolgungsbedingte Entzug wird vermutet; die genauen Verlustumstände sind unklar; Verbleib unbekannt";2019-03-06;"Dr. Dipl. Journ. Ulrich Weitz (Agentur für Kunstvermittlung)
+49 (0) 711 7657184
weitz.kunst@gmail.com
Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/582728;"Fuchs, Eduard: Dachreiter und verwandte chinesische Keramik des 15. – 18. Jahrhunderts, München (A. Langen) 1924, S. 61, Tafel 47; Brief vom 24.5.1949. The Taniment Library, Elly and Leo Borochowicz Papers TAM.128"
Fundmeldung;Einzelobjekt;593046;"Rottenbacher, Josef [Künstler:in]";"Die Eilfahrt";"1800 (um) [Datierung]";Zeichnung;4.0.20514;;"bis 1938:unbekanntin 1938:Rudolf Bedernicsek, Wienab 1938:Reichspostmuseum BerlinAnkauf über Händler";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593046;
Fundmeldung;Einzelobjekt;578250;"Busch, Johann Heinrich [Künstler:in]";Kerzenleuchter;"1821-1822 [Datierung]";Beleuchtung;64/32;"Darstellung: Löwentatze, Medusenhaupt;Zusammengehörig mit/Gegenstück zu Inv.-Nr. 64/33Befund: Auf der Oberseite der Sockelplatte: Meisterzeichen 'HB in Querrechteck (abgerundet)', für Johann Heinrich Busch (Meister 1803, gest. 1839); Beschauzeichen 'Pyr über G in Hochoval', für Augsburg, 1821-1822. Auf der Unterseite der Sockelplatte: handschriftlich mit weißer Farbe ""No. 104"" (?) (unbekanntes Nummernsystem; vgl. BNM Inv.-Nr. 64/33); handschriftlich mit roter Farbe ""64/32"" (Inv.-Nr. des Bayerischen Nationalmuseums)./A.G., 2018Weitere Informationen: Externer Link";"Ankauf (nach Zwangsablieferung von Silber: zusammen mit BNM Inv.-Nr. 64/33)1939 Ankauf durch das Bayerische Nationalmuseum vom Städtischen Leihamt München. 1961 Abgabe vom Bayerischen Nationalmuseum an die Finanzmittelstelle München des Landes Bayern (als Vertretung des Landes Bayern in Rückerstattungssachen) zur Restitution an anspruchsberechtigte Personen. 1964 Rückgabe an das Bayerische Nationalmuseum durch die Finanzmittelstelle München, da keine anspruchsberechtigte(n) Person(en) ermittelt bzw. keine Ansprüche geltend gemacht werden konnte(n). 1964 neu inventarisiert: 64/32 = 39/170.Provenienzforschung: 1939 von Oscar (Oskar) Grünhut (1874 Regensburg - 1943 Theresienstadt) und seiner Ehefrau Eugenie (Jenny) Grünhut, geb. Rosenthal (1887 Würzburg - 1942 Theresienstadt), als Zwangsablieferung von Edelmetall (Silber) gemäß der ""Dritten Anordnung auf Grund der Verordnung über die Anmeldung des Vermögens von Juden"" vom 21.02.1939 - zusammen mit BNM Inv.-Nr. 64/33 - an das Städtische Leihamt München: A[nkaufs]V[erzeichnis] 1415 = Nr. 878 der Ankaufsstelle des Städtischen Leihamts München (""Verkauf von Kunst- und Seltenheitswerten aus jüd[ischen] Silberbeständen an das Bay[erische] Nationalmuseum, München"", vom 25.01.1940; BNM-Dok. 200). 1939 Ankauf durch das Bayerische Nationalmuseum vom Städtischen Leihamt München (Silberverwertungsstelle: AV 1415/Nr. 878) für RM 17,50.- (Silber: 250,0 g). Vorprovenienz unbekannt./A.G., 2018Memorial: Oscar (Oskar) Grünhut (*Regensburg 19.10.1874) wurde zusammen mit seiner Ehefrau Eugenie (Jenny) Grünhut, geb. Rosenthal (*Würzburg 24.09.1887), am 29.07.1942 in das Konzentrationslager Theresienstadt deportiert und dort am 11.05.1943 ermordet; seine Ehefrau war dort bereits am 01.09.1942 ermordet worden. Ihre Tochter Therese (Reserl) Rosa Hirsch, geb. Grünhut (*München 14.10.1910), konnte zusammen mit ihrem Ehemann Ernst Hirsch (*München 28.02.1902) im Januar 1939 nach den USA emigrieren, wo sie den Familiennamen Hirst annahmen; ihr älterer Sohn Fritz Grünhut (*München 05.04.1908), später Fred S. Gruen, konnte im Mai 1940 nach den USA und ihr jüngerer Sohn Walter Grünhut (*München 27.11.1915), später Walter Greenhut, im Juli 1939 nach England emigrieren. [in: ""Biographisches Gedenkbuch der Münchner Juden 1933-1945""]./A.G., 2019";2018-07-30;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/578250;
Suchmeldung;Einzelobjekt;571661;"Roentgen, David [Künstler:in]";Rokoko-Klappsekretär;"1765/1770 (um) [Datierung]";Möbel;;"mit reicher Marketerie, rings geschweift, mit geschweiften Beinen und konturierter Zarge. Die Marketerie der Flächen zeigt Rocaillen, Blumen, Früchte, Vögel und Schmetterlinge aus farbigen Hölzern auf hellbraunem Grund. Die Rückseite schlicht furniert. Schübe, durchbrochene Kniebeschläge und Schlüsselschilder aus vergoldeter Bronze mit Rocaillewerk. Unter der Platte und zwischen den drei Schubkästen Messingkehlen. Die beiden seitlichen Schubfächer in kleine Schubfächer eingeteilt. Neuwied, 1765–1770. Arbeit des David Roentgen (vergleiche H. Huth, David Roentgen, Berlin 1928, Tafel 9). Literatur: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 26. Nr. 85, Titeltafel u. Taf. 17 (DOI: Externer Link)";"Sammlung Dr. Wilhelm Dosquet, Berlin, Auktion Hans. W. Lange, Berlin, Mai 1941";2017-11-15;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/571661;
Fundmeldung;Einzelobjekt;592309;"Lasius, Elise [Künstler:in]";"Blick in die Stadt von der Gartenstraße";"1850 (um) [Datierung]";Druckgrafik;"GR 406";"Impressum: „Lith. Institut v. Charles Fuchs, Hamburg""";"1938 Stadtmuseum Oldenburg, erhalten als Schenkung von Norbert Wagner, Oldenburg. Wagner war Mitarbeiter am Stadtarchiv Oldenburg und zumindest 1935/36 auch im Staatsarchiv Oldenburg beschäftigt.";2020-11-27;"Stadtmuseum Oldenburg
Am Stadtmuseum 4-8
26121 Oldenburg 
+49 (0)441 235 2881
stadtmuseum@stadt-oldenburg.de
http://www.stadtmuseum-oldenburg.de/
Dr. Steffen Wiegmann (Museumsleiter)
+49 (0)441 235 2882
Dr.Steffen.Wiegmann@stadt-oldenburg.de";https://www.lostart.de/de/Fund/592309;
Suchmeldung;Einzelobjekt;453299;"Unbekannt [Künstler:in]";Stockkrücke;"1740/ 1760 [Datierung]";Schnitzerei;27593;"Kopf einer jungen Frau mit spitzenumrandetem Häubchen und Schapel.";;2012-04-17;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/453299;
Suchmeldung;Einzelobjekt;473201;"Unbekannt (Berlin) [Künstler:in]";"Knabe, in der Rechten einen Korb mit Obst, in der Linken eine Birne haltend";"1801/1815 [Datierung]";Kleinkunst;"Po 221";"Viereckiger Sockel, bunt bemalt. Szeptermarke.";"Schloss Schlobitten/Ostpreußen";2013-04-30;;https://www.lostart.de/de/Verlust/473201;
Fundmeldung;Einzelobjekt;573398;;"Seven decorative bands";"19th–20th century [Datierung]";Bekleidung;"B07.1080(a-g);157/033 IV";"Object Name: Neckband for TallitSubject: Textiles, fabrics, ribbons, laces, covers, curtains";"Received through JRSO (Jewish Restitution Successor Organization)";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573398;
Suchmeldung;Einzelobjekt;17307;"Berchem, Claes [Künstler:in]";"Landschaft mit mythologischer Szene";;Malerei;887;"Tafelmalerei: Bild: Hügellandschaft & Klassische Mythologie und Antike Geschichte; Hügel; sanfte Hügel & Mythologie; antike Geschichte; Geschichte; Klassische Antike; Religion; griechisch; römisch; Signatur: Links unten in der Ecke: Berchem. f.; Maße: 199 x 271 cm";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 887; Zugangsart: Überweisung; Zugangsdatum: 1829; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin & Potsdam; (halböffentliche) Sammlung: Königliche Schlösser; Besitzzeit: bis 1829
Auslagerung (Berlin, Flakbunker Friedrichshain)";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/17307;
Fundmeldung;Einzelobjekt;390676;"Dreber, Heinrich [Künstler:in]";"Der Gang zur Quelle";;Malerei;"M 609";;"Erworben 1937 Kunsthandlung H. Francke Leipzig";2007-06-15;"Museum Wiesbaden
Friedrich-Ebert-Allee 2 
65185 Wiesbaden
(0611) 3352170
(0611) 3352192
museum@museum-wiesbaden.de
http://www.museum-wiesbaden.de
Dr. Peter Forster (Provenienzbeauftragter)
+49(0)611-335 2282
peter.forster@museum-wiesbaden.de";https://www.lostart.de/de/Fund/390676;
Suchmeldung;Einzelobjekt;582766;"Unbekannt [Künstler:in]";"Fayence-Dachreiter: Stehender Ho-Vogel (leicht beschädigt)";"Ming-Epoche 1368-1644 [Datierung]";"Kunsthandwerk / -gewerbe";"Dachreiter 83 / Lepke 434";"Da keine Abbildung bekannt ist, ist keine Beschreibung möglich, die über den Lepke-Katalog hinausgeht.";"Sammlung Eduard Fuchs, wahrscheinlich erworben nach 1924 und in dessen Besitz bis 1933; 25.10.1933 Beschlagnahmung durch die Gestapo; zwangsweiser Verkauf (Zahlung Reichsfluchtsteuer) durch seine Tochter Gertraud Fuchs: Versteigerung Auktionshaus Rudolph Lepke Berlin, Katalog 2115, S. 17 - am 15.10 und am 16.10.1937 wurde dieser Dachreiter unter Nr. 208 versteigert: „FAYENCE-DACHREITER: Sitzender Teufel mit geballten Fäusten; türkisfarben glasiert,: Höhe 31,00 cm. Ming (Beschädigt)“. Laut annotiertem Lepke-Katalog (Kunsthistorische Bibliothek Den Haag) von dem Geschäftsführer Heinrich Peters (China-Bohlken, Potsdamer Straße 16, W9 Berlin) ersteigert für 16,- RM (Kein Schätzpreis). Die Protokollabschrift der Versteigerung 2115 bei der Reichskammer für bildende Künste vermerkt maschinenschriftlich „Bohlken“ und bestätigt den Preis von 16,- RM (Landesarchiv Berlin, A Rep. 243-04 Reichskammer für bildende Künste – Landesleitung Berlin); Verbleib unbekannt";2019-03-06;"Dr. Dipl. Journ. Ulrich Weitz (Agentur für Kunstvermittlung)
+49 (0) 711 7657184
weitz.kunst@gmail.com
Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/582766;
