Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;528909;"Unbekannt [Künstler:in]";"Zwei Frisiersessel";;Möbel;;"Empire, Mahagoni, mit reich verzierter feuervergoldeter Bronzemontierung.";"Mayer-Fuld, Lucie - Berlin; Versteigerung durch Walter Achenbach, Berlin, 10. Juli 1940, Lot Nr. 258; Abbildung Tafel 6";2015-09-02;"Von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/528909;
Fundmeldung;Einzelobjekt;577418;"Melchers, Bernd [Herausgeber]
Hugo Bruckmann [Verlag]";"Chinesische Schattenschnitte : ein Bilderbuch";"1921 [Erscheinungsdatum]";Buch;"1.8° 717";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577418;
Suchmeldung;Einzelobjekt;313072;"Unbekannt (Spanisch (Auvergne)) [Künstler:in]";"Thronende Maria";"1101/1200 [Datierung]";"Plastik / Skulptur";"Gundersheimer Gutachten S. 3, Nr. 47";"Auf profilierter Thronbank sitzt Maria, in der rechten Hand die Weltkugel haltend, auf ihrem linken Fuss sitzt das Kind mit Weltkugel. Beide bekrönt, frontal ausgerichtet. Fassung alt aber später.";"Sammlung Graf Adelmann, Köln, Versteigerungskatalog Cassirer-Helbing, Nr. 110; Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 6. November 1934, Lot 17, Abbildung Tafel 10";2006-03-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/313072;
Fundmeldung;Einzelobjekt;471973;"Klee, Paul [Künstler:in]";"Braunes Δ rechtwinklig strebendes Dreieck";"1915 [Datierung]";Aquarell;0003;;"Paul Klee, München, 1915 - mindestens 1922; Galerie Neue Kunst - Hans Goltz, München, mindestens 1920 (in Kommission); Friedrich Bienert und Branka Musulin-Bienert, Berlin, mindestens November 1950; Stuttgarter Kunstkabinett, Roman Norbert Ketterer, Stuttgart, 29. November 1950 (10. Kunst-Auktion, in Kommission); New Art Circle, J. B. Neumann, New York, mindestens 1952 - 1955; Saidenberg Gallery, New York, 1955 - 1957 (erworben von J. B. Neumann, New York); G. David Thompson, Pittsburgh, 1957 - 1960; Galerie Beyeler, Basel, 1960 (erworben von G. David Thompson, Pittsburgh); Land Nordrhein-Westfalen, 1960 - 1961 (erworben von der Galerie Beyeler, Basel); Kunstsammlung Nordrhein-Westfalen, Düsseldorf, seit 1961";2013-03-18;"K20K21
Kunstsammlung Nordrhein-Westf.
Grabbeplatz 5
40213 Düsseldorf
+49 (0)211 83 81 620
+49 (0) 211. 8381 201
trommer@kunstsammlung.de
http://www.kunstsammlung.de
Dr. Vivien Trommer
+49 (0)211 83 81 620
trommer@kunstsammlung.de
Victoria Haas
+49 (0)211 83 81 173
haas@kunstsammlung.de";https://www.lostart.de/de/Fund/471973;
Suchmeldung;Einzelobjekt;222201;"Briosco, Andrea [Künstler:in]";"Allegorie auf die Vorzüge der Tugend";;"Medaille / Plakette";1917259;"Runde Plakette, ringsum ein Taurand. In der Mitte steht ein nackter Putto, der seinen Fuß auf einen am Boden kauernden Satyr setzt, der das Laster verkörpert. Mit einer Kanne begießt er den Baum der Tugend, dessen Krone er mit der anderen Hand über seinem Kopf herunterbiegt. An dem Baum wachsen Lorbeer- und Eichenzweige, Blüten und ein Flügelpaar, unten ringelt sich eine Schlange. Rechts steht eine große Vase neben einem abgestorbenen Baum, darüber schwebt ein Zephirköpfchen. Ein Exemplar schmückt ein Chorbuch im Diözesan-Museum zu Trient, ein anderes den Deckel einer Kassette in der ehemaligen Slg. Pierpont Morgan, ein weiteres in den Musei Civici von Brescia trägt im Abschnitt die Inschrift JA.I. Andere Stücke dienen der Verzierung von Schwertknäufen: mit dem gleichen Motiv auf der Rückseite im Museo Nazionale del Bargello in Florenz und kombiniert mit einer Herkules-Plakette (Bange 636) im Münchner Münzkabinett. Es ist auch eine kleinere, vereinfachte Variante bekannt (Bode 712, Pope-Hennessy 225).";"Vermächtnis G. Eisner, Berlin (Kat.Nr. 38, erworben von J. S.[imon?] in Berlin),Permanente Ausstellung 1929-etwa 1943";2001-08-08;"GRASSI Museum für Angewandte Kunst 
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 - 22 29-100
grassimuseum@leipzig.de 
https://www.grassimak.de/
Dr. Thomas Rudi (Kurator Historische Sammlung)
+49 (0) 341 - 22 29-108
thomas.rudi@leipzig.de";https://www.lostart.de/de/Verlust/222201;
Suchmeldung;Einzelobjekt;445580;;Winde;"1620 (um) [Datierung]";"Waffen / Zubehör";"29.10 b";"Zahnstange beiderseits schwarz geätzt. Auf geperltem Grund Rankenwerk und Vögel. An der Vorderseite unten Mann im Zeitgewand um 1600, Gürtelhaken neu. Am Gehäuse in der Mitte Messingscheibe mit Skala von 1-12. Am großen Zahnrad beiderseits durchbrochene Scheiben aufgelegt. Vorn mit Götterfiguren und anderen mythologischen Darstellungen, hinten mit Tieren aus der Jagdwelt. Windbausch mit Samt umwickelt. Die Winde wurde der Armbrust Inv.-Nr. 29.10 a aus dem Jagdbestand des Herzogs Johann Christian von Liegnitz und Brieg zugeordnet. Zahnstange: 38 cm lang; Gehäuse: Durchmesser: 11 cm";"Dieses Objekt wurde 1929 erworben";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445580;
Suchmeldung;Einzelobjekt;576148;"[Buffon, Georges Louis Le Clerc de] [Autor:in]
Roret [Verlag]";"Suites à Buffon [Histoire naturelle, générale et particulière]";"o.J. [Erscheinungsdatum]";Buch;"Qa 56 v";"Planches, Livraison 1+2; Stempel 6a oder 6b";"Nachlass Franz Leydig, UB Bonn Acc. 1909.6071; Auslagerung, 1942/1943; nach dem 2. Weltkrieg als fehlend festgestellt
Auslagerung (Friesenhagen)";2018-03-07;"Adenauerallee 39-41
53014 Bonn
53014 Bonn
+49 228 73-7352
+49 228 73-7546
sekretariat@ulb.uni-bonn.de
http://www.ulb.uni-bonn.de
Dr. Michael Herkenhoff (Leitung Dezernat 5: Handschriften, Altbestand)
+49 (0) 228 737548
michael.herkenhoff@ulb.uni-bonn.de";https://www.lostart.de/de/Verlust/576148;
Suchmeldung;Einzelobjekt;237106;"Francken, Frans (1581) (Umkreis des) [Künstler:in]";"David und Sadok";;Malerei;6048;"In a landscape with thick trees to the left and the panorama of a large town to the right, are King David and Sadok the priest. To the right are Levites, carrying the shrine.";;2001-08-08;"Tereshchenkivs'ka St. 15-17 (вул. Терещенківська 15/17)
01004 Kiew
+38 (044) 234 35 76
khanenkomuseum@ukr.net
http://www.khanenkomuseum.kiev.ua
Vira I. Vinogradova (Віра Іллівна Виноградова) (Generaldirektorin (Генеральний директор))
+38 (044) 234-35-76
museumkhanenko@gmail.com
Yelena Zhyvkova (Head of Department - European Painting)
+38 (044) 234 35 76
zhivkova@yandex.ru";https://www.lostart.de/de/Verlust/237106;
Suchmeldung;Einzelobjekt;427546;"Bartolozzi, Francesco [Künstler:in]";"Girl and Kitten (Mädchen und kleine Katze)";"1789 [Datierung]";Druckgrafik;"26 (Graupe)
80 (Lange)";"Kleines Mädchen mit Strohhut und schwarzem Brusttuch. Nach J. Reynolds. London, Bartolozzi. KI.-Folio. Beschreibung Lange: Kleines Mädchen mit Strohhut und schwarzem Brusttuch, in den Händen ein Kätzchen. Nach J. Reynolds. London, Bartolozzi & Co., Kl. Fol. Die Plattenfacette abgeschnitten.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 26; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937; Hans W. Lange: Verschiedener Deutscher Kunstbesitz. Gemälde alter und neuer Meister (zum größten Teil aus Sammlung Budge †, Hamburg). Versteigerung am 6. und 7. Dezember 1937, Katalognummer 80; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift verschiedener Beitraggeber vom 06./07.Dezember 1937";"Sammlung Budge; Käufer 1937 (Graupe): von Schmitt, 340,-; Nachtrag: Nr. 26 zurück, dort unter dem Namen Schenk, 340,-; Käufer 1937 (Lange): Schlieper/Stegmann, 150,-";2010-12-06;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427546;
Suchmeldung;Einzelobjekt;584558;"Unbekannt (China) [Künstler:in]";"Tasse (gehört zu ČK 3519)";"1701/1725 [Datierung]";Gefäß;"ČK 3522";;"Kunstsammlung Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; momentaner Aufbewahrungsort Schloss Cesky Krumlov";2019-10-18;;https://www.lostart.de/de/Verlust/584558;"Filip Suchomel, 300 Treasures. Chinese Porcelain in the Wallenstein, Schwarzenberg & Lichnowsky Family Collections, Prag 2015 (mit Abb.)"
Fundmeldung;Einzelobjekt;292556;"Vollerdt, Johann Christian [Künstler:in]";"Die Nacht";"1540-1900 [Zeitraum]
1743 [Datierung]";Gemälde;1274;"Gegenstück zu Inv.-Nr. 1273; bezeichnet u. l.: ¿J. C. Vollerdt pinxit. 1743¿; Rückseitenbefund: auf der Holztafel beschriftet von fremder Hand (?): ¿Vollert in Dresden 1750¿.";"1936 von der Galerie Dr. Luz, Berlin, für 125,- RM aus Erträgnissen der rechtsfähigen Stiftung für Museen zusammen mit Inv. 1273 erworben; inventarisiert am 16.11.1936";2003-10-07;"Katharinenstr. 10
04109 Leipzig
(0341) 216 999 0
(0341) 216 999 99
mdbk@leipzig.de
http://www.mdbk.de
Dr. Jan Nicolaisen  (Chefkurator Malerei und Skulptur)
+49 (0) 341 216 999 45
jan.nicolaisen@leipzig.de
Dr. Jeannette Stoschek (Chefkuratorin Grafische Sammlung)
+49 (0) 341 216 999 40
jeannette.stoschek@leipzig.de";https://www.lostart.de/de/Fund/292556;
