Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;408294;"Greuze, Jean Baptiste [Künstler:in]";"Porträt eines jungen Mädchens";"1725/1805 [Datierung]";Malerei;;gerahmt;"ehemals umfangreiche Kunstsammlung in Holland; beschlagnahmt 1942 in Heemstede; 1954 restituiert
Status
restituiert";2008-12-08;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/408294;
Suchmeldung;Einzelobjekt;240560;"Reinicke, Peter [Künstler:in]";"Tanzender Harlekin";"1743/1744 [Datierung]
1735/1850 [Zeitraum]";Kleinkunst;;"Trägt einen langen dünnen Schnurrbart und Schönheitspflästerchen, golden geränderten weißen Spitzhut, weißen plissierten Kragen, strohgelb gefütterte blaßrosa Mantilla, grün, rosa und gelb gerautetes Wams mit goldenen Knöpfen und Borten, schwarzen Gürtel, weiße Kniehosen mit goldener Einfassung und purpurnen Rosetten, weiße Strümpfe und schwarze Schnallenschuhe. Baumstütze und Sockel weiß, letzterer dicht belegt mit grünen Blättern und purpurn angespitzten Blumen. Schwertermarke. Entstehungszeit des Modells 1743/44. Ausformung Mitte 18. Jh. Modelleur: Peter Reinicke. Reparaturen an den Händen. Meißner Porzellan.";;2001-12-27;;https://www.lostart.de/de/Verlust/240560;
Fundmeldung;Einzelobjekt;576965;"Eschkol A.-G. [Verlag]";"Encyclopaedia Judaica : das judentum in Geschichte und Gegenwart (Band 3) : Apostel-Beerajim";"1929 [Erscheinungsdatum]";Buch;"8.4° 407-3";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576965;
Suchmeldung;Einzelobjekt;312979;"Candid, Peter [Künstler:in]
Champaigne, Philippe de (frühere Zuschreibung) [Künstler:in]";"Stehendes Mädchen in violettem Kleid";"1580 (um) [Datierung]";Malerei;"133 (Gundersheimer Gutachten S. 113); Lot 12 (Helbing 1934)";"Bildnis eines stehenden Mädchens in violettem seidenen Kleid, reich bestickt, mit fächerförmigem, weissem Spitzenkragen und gelbseidenen verschnürten Ärmeln. Blonde hochgesteckte Haare mit Haarreifen. In der Rechten hält sie einen Fächer, die Linke rafft das Oberkleid. Links im Hintergrund ein Stuhl, rechts eine Draperie. Helbing 1934: Bildnis einer jungen Frau. Ganze Figur, stehend, reichbesticktes violettes Gewand mit gelben Ärmeln, weisser Spitzenkragen. In der Rechten hält sie einen Fächer. Signiert: G. R.";"Aus der Fürstlich Liechtensteinschen Gemäldegalerie, Gundersheimer Gutachten zur Sammlung Strauss Nr. 133, S. 113; Versteigerung und Verkauf bei Helbing, Katalog 42, November 1934 Nr. 12 für 2.000 RM (laut annotiertem Katalog 1.800 RM); Erwerber Otto Wolff (Firma Otto Wolff) von dort an Herrn Buskühl; 1965 Angebot Frau Buskühl an Julius Böhler; Erwerb durch Böhler für 10.000 DM; Verkauf 1968 an eine Süddeutsche Privatsammlung, Baron Hirsch Planegg.";2006-03-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/312979;
Suchmeldung;Einzelobjekt;122572;"Unbekannt [Künstler:in]";"Christus als Gärtner und Maria Magdalena (Noli me tangere)";;Zeichnung;38/8;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/122572;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 72/72."
Suchmeldung;Einzelobjekt;569491;"Porzellanmanufaktur Fürstenberg [Manufaktur]";"Schrämmer an der Wand";"1758 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"„Ein Schrämmer an der Wand.“ Stehend hält er, zum Schlag ausholend, das Werkzeug mit beiden Händen über der rechten Schulter. Kupfergrüne Mütze, schwarze Bluse, schwarzes Fahrleder, hellgraugrüne Kniehosen, grauviolette Gamaschen, schwarze Schuhe. Sockel und Sockelstütze sind mit Manganbraun und Kupfergrün staffiert. Leicht bestoßen. Ohne Marke. Eingeritzt J 1. Modell von Simon Feilner und nach dessen eigener Beschreibung die achte seiner elf Bergmannsfiguren. (Vgl. Chr. Scherer, wie vorher.)Quelle: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 132. Nr. 652, Taf. 88";"Sammlung Dr. Wilhelm Dosquet, Berlin, 19.-21.Mai 1941 Auktion Hans W. Lange, Berlin";2017-10-04;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/569491;
Suchmeldung;Einzelobjekt;78979;"Voelcker, Gottfried Wilhelm [Künstler:in]";"Blumenvase und Früchte in einer Mauernische";"1805 (?) [Datierung]";Malerei;"GK I 4434";"Bezeichnet rechts auf der Tischplatte: ""Voelker 1805""Maßangaben fehlen.";"Verliehene Gemälde (L), 1938/1939/1941/1942 Leihgabe an das Reichs- und Preußisches Ministerium für Wissenschaft, Erziehung und Volksbildung (Kultusministerium), Unter den Linden 69, Berlin (L 196, 249)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/78979;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 562"
Suchmeldung;Einzelobjekt;427570;"Smith, John Raphael [Künstler:in]";Almeria;"1787 [Datierung]";Druckgrafik;"49 (Graupe)";"Dame mit großem, schwarzem Hut. Nach J. Opie. London, J. R. Smith, Gr.-Folio.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 49; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Gobiet, 3100,-";2010-12-06;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427570;
Fundmeldung;Einzelobjekt;240302;"Makart, Hans [Künstler:in]";"Porträt Franziska Charlemont";"1878 (um) [Datierung]";Gemälde;"HM 70.232";"Unbezeichnet; Goldrahmen Höhe: 200 cm, Breite: 142 cm";;2001-12-04;"Historisches Museum der Stadt 
Wien
A-1040 Wien
++43-1-505 87 47/84034
++43-1-505 87 47/7201
post@m10.magwien.gv.at 
http://www.museum.vienna.at
Eppel, Peter Dr. 
pep@m10.magwien.gv.at";https://www.lostart.de/de/Fund/240302;
Fundmeldung;Einzelobjekt;576081;"Fehr, Friedrich [Künstler:in]";"Mädchen mit weißem Kleid";"1902 [Datierung]";Gemälde;02685;"Porträt; Signatur u. r.: F. Fehr; Bleistiftvermerk Keilrahmen ""Simson""";"Ankauf Kunsthandlung August Weber, Mainz 1944; Provenienz aller Voraussicht nach: Salomon Simson, geboren 19.1.1855 in Mettmann, zuletzt wohnhaft in Mainz, Gonsenheimerstraße 11 (Jüdisches Altersheim), 1938 in die Schweiz emigriert; Eigentumszeitpunkt unbekannt";2018-03-08;"Museum im Kulturspeicher Würzburg
Oskar-Laredo-Platz 1
97808 Würzburg
+49(0)931 32 22 50
+49(0)931 32 22 518
museum.kulturspeicher@stadt.wuerzburg.de
Dr. Henrike Holsing (Stellvertretende Leiterin)
+49(0)931 32 22 512
henrike.holsing@stadt.wuerzburg.de";https://www.lostart.de/de/Fund/576081;
Suchmeldung;Einzelobjekt;233346;;"Pulverhorn mit Blumen";"1500/2000 [Zeitraum]";Militaria;;;;2001-08-08;"Trotha, Wolf von (Treuhänder)
069-710 35 554
trotha.wolf@gmx.net";https://www.lostart.de/de/Verlust/233346;
Suchmeldung;Einzelobjekt;445910;"Unbekannt (Deutsch (Köln)) [Künstler:in]";"Fahne des Kurfürsten Maximilian Friedrich von Köln";"1761/1784 [Datierung]";"Gebrauchs- / Raumtextilie";"AD 3887";"Tuch: In der Mitte mit roter Seide unterlegter Kurhut, darunter Monogramm ""MFC"" (Maximilian Friedrich Curfürst). In den Ecken Lorbeerzweige. Gestickte Leiste an den Kanten.";"Artilleriedepot, die Objekte befanden sich bereits vor 1885 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445910;
Fundmeldung;Einzelobjekt;580560;"Unbekannt [Künstler:in]";"Möbelbezugsstoff aus gelbem Seidendamast mit angesetztem Leinenstreifen";"1601/1700 [Datierung]";"Kunsthandwerk / -gewerbe";2012/103;"Objekt: StoffFunktion: MöbelbezugsstoffBefund: Zusammengehörig mit BNM Inv.-Nrn. 2012/101-102. Laut Restitutionskartei (Eingangskarteikarte der Münchner Nummer 6561/18; Bundesarchiv, B323/657): ""Runde Etikette mit/No. 402 [unbekanntes Nummernsystem]"". Laut Restitutionskartei (Ausgangskarteikarte der Münchner Nummer 6561/18; Bundesarchiv, B323/657): ""Identifying Marks: Round etiquette/with No./402"". Laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 6561/18; Bundesarchiv B323/766): ""Identifying Marks: Round etiquette with No./402"". Reste einer Schnur von der Anhängung eines rosa Pappkartons mit Münchner Nummer. Vorderseite: metallgefaßtes rundes Pappetikett mit gefranstem Rand, darauf handschriftlich mit schwarzer Farbe, unterstrichen ""402"", darunter handschriftlich mit schwarzer Farbe: ""19m50 (?)/IGmSo (?) (unbekanntes Nummernsystem/unbekannte Sigle; im CCP München nicht dokumentiert). Rückseite:.im oberen Randbereich in Stempeldruck mit schwarzer Farbe ""6827"" (unbekanntes Nummernsystem; im CCP München nicht dokumentiert; vgl. mit identischer Stempeldrucktypographie die Textilien aus NSDAP-Parteibesitz und 'Sammlung Göring' BNM Inv.-Nrn. 60/123: ""5622"", 2012/101-102: ""6827"", 2012/107: ""5878""; vgl. mit identischer Stempeldrucktypographie die Tapisserie ""aus Wehrmachtsgut"" BNM Inv.-Nr. 92/457: ""4050"" [Lost Art'-ID 565354]); aufgenähtes weißes Leinenetikett, darauf handschriftlich [Schablone] mit schwarzer Farbe ""2012/103"" (BNM Inv.-Nr.)./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungÜberweisung 1965 Freistaat Bayern. Gemäß der Vereinbarung vom 06.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. 1965 dem Bayerischen Nationalmuseum (BNM) überwiesen.Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946). Provenienzforschung: laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 5661/18; Bundesarchiv, B323/766): ""Depot possessor: Goering"". Eingang/Receipt (Central Collecting Point München): 29.07.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident). Am 29.01.1957/23.02.1957 von der Treuhandverwaltung von Kulturgut über die Finanzmittelstelle München des Landes Bayern gemäß Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring) aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946) in das Eigentum des Freistaats Bayern übergegangen: Nr. 12 der Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring). Am 01.02.1961 als 'Überweisung aus Staatsbesitz' an die Bayerischen Staatsgemäldesammlungen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen: 2012 nachinventarisiert. Aus der 'Sammlung Göring': aus dem 'Göring'-Textilkonvolut mit der Münchner Nummer 5661/1-74 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 5661/2 = 2012/51 5661/3 = 2012/38, 5661/4 = 2012/36, 5661/5 = 2012/37, 5661/6 = 2012/39, 5661/7 = 65/183, 5661/8 = 2012/66, 5661/9 = 2012/53, 5661/7 = 65/205, 5661/18 = 2012/103, 5661/19 = 2012/99, 5661/22 = 2012/248, 5661/28 = 2012/50, 5661/29 = 2012/61, 5661/33 = 2012/102, 5661/34 = 2012/64, 5661/35 = 65/204, 5661/38 = 65/199, 5661/40 = 65/203, 5661/42 = 2012/52, 5661/52 = 2012/95, 5661/58 = 65/211, 5661/60 = 2012/101, 5661/61 = 2012/40, 5661/62 = 2012/107, 5661/65 = 2012/247, 5661/70 = 65/206, 5661/71 = 65/258, 5661/74 = 2012/100. Vorprovenienz: unbekannt. Zu unbekanntem Zeitpunkt aus unbekanntem Eigentum/Besitz in die 'Sammlung Göring'. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580560;
Suchmeldung;Einzelobjekt;484456;"Looschen, Hermann [Künstler:in]";"Kinderbildnis Hermann Looschen d. J.";;Malerei;"XI 27732";"In einem Park stehend in langen gelben Passenkittel, dessen kurze Ärmel durch rote geflochtene Schnüre aufgerafft sind; hellblaues flatterndes Halstuch, auf dem glatten hellblonden Haar schräges Barett mit überhängender Quaste, in der einen Hand eine Peitsche. Rechts ein Korb mit einem Blumengesteck haltend Neuerwerbungen des Märkischen Museum IX, S. 21, Abb. 7";"Ankauf von Richard Looschen, Charlottenburg Fritschestr. 66, 08.01.1936; Kriegsverlust";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484456;
Fundmeldung;Einzelobjekt;521926;"Unbekannt [Künstler:in]";Hausaltar;"1401/1500 [Datierung]";"Plastik / Skulptur";65/135;"url: https://www.bayerisches-nationalmuseum.de/sammlung/00079334; Befund: Auf der Unterseite des Kästchens von vorne gesehen rechts ein weißer Aufkleber, darauf maschinenschriftlich: ""Kl. Gotischer Altar / Geschenk Direktor Hilgard / 12.I.1942"". Auf der Rückseite des Kastens oben in der Mitte: Reste eines rosa Aufklebers mit einem Strich einer blauen Aufschrift (ähnelt den rosa Aufklebern auf Gemälden der Sammlung Göring mit F-Nummern). Rechts daneben handschriftlich mit blauem Stift: ""182"" (Unterstein Skulpturen Inventar). Auf der Außenseite des linken Flügels mit blauem Stift: ""5158"" (Münchner Nummer Central Collecting Point).";"Überweisung 1965. Freistaat Bayern. Gemäß der Vereinbarung vom 6.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. Von der Treuhandverwaltung für Kulturgut, übernommen vom Central Collecting Point München aus der Vermögenseinziehung Hermann Göring. Provenienzforschung: Zu diesem Altärchen konnten keine neuen Erkenntnisse gewonnen werden. Zum 12.1.1942 als Geschenk des Allianzvorstands Dr. Eduard Hilgard, München, aus unbekannter Quelle, eventuell über Walter Bornheim, in die Sammlung Göring. Es konnte keine Göring Holzplastik Inventar-Nummer oder eine Nummer im Göring Holzplastik Katalog zugewiesen werden./I.v.z.M., 2014";2014-10-22;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/521926;
Fundmeldung;Einzelobjekt;457584;"Unbekannt (Deutsch) [Künstler:in]";Kreuztragung;"1480 (um) [Datierung]";Druckgrafik;Linz-XI-4425;;"Schweizer Kunstbesitz; Antiquar Carl W. Buemming, Darmstadt; Februar 1942 ""Sonderauftrag Linz""";2012-08-14;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/457584;
