Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;423823;"Unbekannt (Flämischer Maler) [Künstler:in]";"Ländliche Szene";;Malerei;"інв. 77-жз (ХХМ)";"Objekt-Nr. 2.265; Pastoral; Undatiert";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423823;
Fundmeldung;Einzelobjekt;418173;"Königsbrun-Schaup, Franz [Autor:in]
Müller [Verlag]";"Fortuna : Abenteuer in fünf Aufzügen";"1915 [Erscheinungsdatum]";Buch;"Ys 39327/20";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Kerr, Alfred *1867-1948*Zugang: Preußische Staatsbibliothek | Zugangsnummer 1933.322 | NS-Raubgut | Datum 1933-04-20 | Erläuterung: Akzessionsnummer auf der Rückseite des Titelblatts: 1933.322. Herkunft laut Akzessionsjournal: Alfred Kerr, Lugano. Sammeleintrag für alle erworbenen Bände von A. Kerr unter der Zugangsnummer 1932.4475, inventarisiert als antiquarischer Kauf.Abgang: Staatsbibliothek zu Berlin | Restitution | Datum 2008-07-08 | Erläuterung: Restituiert an das Archiv der Akademie der Künste, Berlin.
Status
restituiert";2010-11-25;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/418173;
Suchmeldung;Einzelobjekt;271978;;"Otto III. schenkt der Magdeburger Kirche den Hof Schieder.";"997.06.05. [Dokumentdatum]";"Urkunde / Faksimile";"Rep. U 1, Tit. I, Nr. 62";;;2002-10-16;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/271978;
Suchmeldung;Einzelobjekt;276526;;"Rudolf Lindau";;Handschrift;"L 12";"Eigh. Aufsatz; 28 Seiten, 2°";;2002-08-05;"Universität Potsdsam
Villa Quandt
Große Weinmeisterstr. 46/47
14469 Potsdam
+49 (0) 331 201396
+49 (0) 0331 2013970
fontanearchiv@uni-potsdam.de
http://www.fontanearchiv.de
Prof. Dr. Peer Trilcke  (Leiter des Theodor-Fontane-Archivs)
+49 (0) 331 201396
trilcke@uni-potsdam.de";https://www.lostart.de/de/Verlust/276526;
Suchmeldung;Einzelobjekt;439689;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Drei Terrinen";"1701/1800 [Datierung]";Behältnis;"475  (Simonis - Porzellan)";"Quelle: Rudolf Simonis: Inventory of the Art Collection of Hermine Feist-Wollheim, undated. In: Leo Baeck Institute, New York. AR 7019 / MF 551. Series XIV: Varia, undated, 1700s-1922. Box 9 Folder 10. Großes Esszimmer, herumstehend, Nummer 475";"Sammlung Feist";2011-08-31;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/439689;
Fundmeldung;Einzelobjekt;525384;"Hegel, Georg Wilhelm Friedrich [Autor:in]
Lasson, Georg [Herausgeber]
Meiner [Verlag]";"Philosophische Bibliothek ; Bd. 124. Grundlinien der Philosophie des Rechts. Mit d. v. Gans redigierten Zusätzen aus Hegels Vorlesungen";"1921 [Erscheinungsdatum]";Buch;"ay 0732";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 5Zugang: 1942 Mai 16";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525384;
Fundmeldung;Einzelobjekt;525674;"Deval, Jacques [Autor:in]
Michel [Verlag]";"Sequana ; 24. Marie galante : roman";"1931 [Erscheinungsdatum]";Buch;42.c.2779;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion o.D.Provenienz: Juden-Auktion 11Zugang: 1943 März 31";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525674;
Suchmeldung;Einzelobjekt;93516;;"Hühner im Stalle";;Malerei;"G 401";"Alte Inventarnummer oder Herkunft: 1872/161; 1894, 114.; Signatur: C. Jutz; Maße: 22,5 x 27,5 cm";"Vor 1872 erworben; Ausgeliehen an Thüringer Ministerium für Volksbildung am 10.4.1922 (Nummer 20); Verlustgeschichte: Im Januar 1946 nicht mehr aufzufinden und 1952 gestrichen.";2001-08-08;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Verlust/93516;"Katalog des Großherzoglichen Museums zu Weimar; Weimar; 1894 S. 53, Nr. 114"
Suchmeldung;Einzelobjekt;571305;"Kollwitz, Käthe [Künstler:in]";"Ein Weberaufstand. Im Wirtshaus (auch: Beratung)";"1893-1897 [Datierung]";Druckgrafik;"A 1899-165";"Knesebeck 28, Zustand I, lt. Inventar: unvollendeter Probedruck";"1899 als Geschenk von der Künstlerin (Käthe Kollwitz)";2017-11-01;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/571305;
Suchmeldung;Einzelobjekt;287330;;Schatulle;;Behältnis;;"mit Intarsien";;2003-07-08;"Nahimov Prospekt 9 (проспект Нахімова 9)
99011 Sewastopol
+ 38 (0692) 540367
info@sevartmuseum.info
http://www.sevartmuseum.info
Natalia Bendyukova (Direktorin)
+38 (0692) 540367
bendyukova@yahoo.com";https://www.lostart.de/de/Verlust/287330;
Suchmeldung;Einzelobjekt;199642;"Unbekannt (Italienisch) [Künstler:in]";"Vedutta della Chiesa di Gesuati";"1800 [Datierung]";Malerei;"Inv.-Nr. JESt: 1670";Vedute;;2001-08-08;"Kulturstiftung Dessau Wörlitz
Hauptverwaltung
Schloss Großkühnau
06846 Dessau-Roßlau
+49 (0)340 646 15 0
+49 (0)340 646 15 10
http://www.gartenreich.com
Dr. Anette Froesch (Leiterin Abteilung Schlösser und Sammlungen)
anette.froesch@gartenreich.de
Prof. Dr. Harald Meller (Kommissarischer Direktor und Vorstand)
+49 (0) 340 646 1540
sekretariat@gartenreich.de";https://www.lostart.de/de/Verlust/199642;
Suchmeldung;Einzelobjekt;441796;;"Schreiben betr. Gräflich Brandensteinsche Erbschaft";"1751 [Dokumentdatum]";Archivgut;"Z 88, F 106 Nr. 31";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441796;
Suchmeldung;Einzelobjekt;521346;"Unbekannt (Louis XV Stil) [Künstler:in]";Wandleuchter;;Beleuchtung;;"ein Paar, mit buntem Kristallbehang, je dreikerzig";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 359";2014-09-02;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521346;
Fundmeldung;Einzelobjekt;592399;"Brockhaus [Verlag]";"Conversations-Lexicon oder encyclopädisches Handwörterbuch für gebildete Stände ; Siebenter Band. O bis Q";"1817 [Erscheinungsdatum]";Buch;Aa-3272(7);"Weitere Informationen im Online-Katalog der Universitätsbibliothek Rostock: Externer Link";"Vorbesitz: Oberbürgermeister Rostock | NS-Raubgut | Erläuterung: als Lieferant im Geschenkbuch angegeben, Verdacht auf NS Raubgut, Kennung: wahrscheinlich NS-RaubgutZugang: Universitätsbibliothek Rostock | Zugangsnummer 1942.G.1097 | Datum 1942-08-27";2020-11-20;"Universität Rostock
Universitätsbibliothek
Schwaansche Str. 3b
18051 Rostock
(0381) 4982270
http://www.ub.uni-rostock.de
Stefan Siebert
0381-4988701
stefan.siebert@uni-rostock.de";https://www.lostart.de/de/Fund/592399;
Suchmeldung;Einzelobjekt;581813;"Unbekannt [Künstler:in]";Medizindose;"1700/1891 [Datierung]";Behältnis;23982;"2-teilige Elfenbeinmedizindose, z. T. Elfenbein und Perlmutt aufglegt, mit der Darstellung eines Blütenbaumes, der sich über beide Seiten ausbreitet und dreier Perlhühner.";"Ankauf von Antiquar R. Wagner, Berlin, 1.5.1891; Kriegsverlust";2019-01-31;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/581813;
Suchmeldung;Einzelobjekt;534352;"Unbekannt (Deutsch (Meissen)) [Künstler:in]";Soldat;;"Kunsthandwerk / -gewerbe";"114c  (Liste Hausfelder)
197c (Liste Smendek)";"Porzellanfiguren.Quelle: PL - AP Wrocław, RW, I/16886.";"Sammlung David Friedmann, Breslau - 24.01.1940 -";2016-10-26;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/534352;
Suchmeldung;Einzelobjekt;412546;"Unbekannt [Künstler:in]";Porträtminiatur;;Malerei;;;"Na Piave 27, Prag, beschlagnahmt von den Nazis 1940 oder 1941";2009-04-07;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/412546;
Fundmeldung;Einzelobjekt;575787;"Der Zirkel [Verlag]";"Hamburger Staatsbauten von Fritz Schumacher ; Bd. 2";"1921 [Erscheinungsdatum]";Bibliotheksgut;"NSR AE 1 B 1943/479: 2";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Hamburg, Gerichtsvollzieheramt | NS-Raubgut |%LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer K 1943.6154 | NS-RaubgutZugang: Staats- und Universitätsbibliothek Hamburg | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut, Kennung: entschädigtVorbesitz: Lippmann, Leo | Nummer";2018-03-06;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/575787;
Suchmeldung;Einzelobjekt;419716;"Ermels, Johann Franciscus [Künstler:in]
Roos, Johann Heinrich [Künstler:in]";Ideallandschaft;;Gemälde;838;"Landschaft mit Gebirge und Viehherden; Staffage von Johann Heinrich Roos";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/419716;
Suchmeldung;Einzelobjekt;308191;;"Französische Louis XVI-Bergère";"1785 (um) [Datierung]";Möbel;"Auktionskatalog Graupe Teil 1/169";"Französische Louis XVI-Bergére mit hoher gerundeter Rückenlehne. Weiß lackiertes geschnitztes Gestell. Weißer Taftbezug mit farbigen Blütenranken und Streifen. Loses Sitzkissen.";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308191;
Suchmeldung;Einzelobjekt;400410;;"Otto et Ludewicus in Ravensberg comites melden dem Bischofe dno. Th. Von Münster, dass sie den Verkauf des Zehnten eines Hauses, genannt Ysinhof, in villa Kuaewic juxta Bekenem, ...";"1221 [Dokumentdatum]";Archivgut;"Rha.C.Uk 12";"... seitens des Wescelinus miles de Quernheim, ihres Ministerialen, an das Kloster Clarholtz zu 13 Mark genehmigt haben, nachdem der Verkäufer u. sein Sohn Gerhardus den Zenten ihnen resigniert haben.Pergament, mit den dreieckigen Siegeln der beiden Grafen.";"Verlustgeschichte: Fürstliches Archiv Rheda, Steinweg 2, Rheda-Wiedenbrück, April 1945.";2008-03-10;"Freiherr-vom-Stein-Platz 1
48147 Münster
+49 (0) 251 591 01
+49 (0) 251 591 33 00
lwl@lwl.org
http://www.lwl.org/de/LWL/portal/
Dr. Daniel Droste (Referent für Regionale Archivpflege LWL-Archivamt für Westfalen)
+49 (0) 591 4030
daniel.droste@lwl.org";https://www.lostart.de/de/Verlust/400410;
Suchmeldung;Einzelobjekt;429529;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";Glücksamor;;Kleinkunst;;Porzellanfigur;"Sammlung Martin und Florence Flersheim, Beschlagnahme des Umzugsgutes in Amsterdam, 1944";2011-02-16;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/429529;
Suchmeldung;Einzelobjekt;427853;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Teebüchse mit Deckel";"1745 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"748 (Graupe)";"Rechteckig, ähnlich Nr. 747 bemalt. Marke: Schwerter. Goldbuchstabe: N.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 748; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): [Adolf] Bodenheim, 1850,- (748-750)";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427853;
Fundmeldung;Einzelobjekt;474109;"Maslowski, Peter [Autor:in]
Internat. Arbeiter-Verl. [Verlag]";"Das schwarz-rot-goldene Konkordat";"1929 [Erscheinungsdatum]";Buch;51-8-6567;;"Ferlemann, Karl / Stempel / Velbert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474109;
Suchmeldung;Einzelobjekt;571344;"Kollwitz, Käthe [Künstler:in]";"Männerkopf nach rechts";"1903 (nach) [Datierung]";Druckgrafik;"A 1920-362";"Knesebeck 82, lt. Inventar: Sievers 78, bezeichnet in Blei ""Käthe Kollwitz""";"1920 erworben von der Kunsthandlung Richter, Dresden";2017-11-01;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/571344;
Suchmeldung;Einzelobjekt;440165;"Unbekannt (Chinesisch) [Künstler:in]";"Zwei Kürbisflaschen";;Gefäß;;"Abgeflacht, seladongrün, Dekor Relief. Zeit: Ming";"Sammlung Max Wassermann und Eleonore Wassermann geborene Seligmann; Gutachten über Porzellane und Keramiken fernöstlichen und europäischen Ursprungs, die zu den Kriegsschäden von Frau Raymonde Regina Lemant, geborene Wassermann, gehören; Deponiert durch Wassermann in Banque de l'Union Parisienne , Paris; 1941 durch ERR, Devisenschutzkommando beschlagnahmt; 10. Originalseite.";2011-09-12;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/440165;
Suchmeldung;Einzelobjekt;82985;;"Sanatorium, Das, der Invaliditäts- und Alters-Versicherungsanstalt Berlin zu Gütergotz";"1895 [Erscheinungsdatum]";Buch;5285;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82985;
Fundmeldung;Einzelobjekt;531227;"Gauthier-Villars [Verlag]";"Comptes rendus hebdomadaires des séances de l'Académie des Sciences";"1835-1965 [Erscheinungsdatum]";Buch;;"Deutsche Akademie der Luftfahrtforschung#Halbgewebeband, feines farbiges Gewebe, Marmorpapier, auf dem Rücken goldene Prägeschrift; Deutsche Akademie der Luftfahrtforschung#Sachgruppennummer, Bleistift, möglicherweise ausradiert; Deutsche Akademie der Luftfahrtforschung#Besitzstempel, >DEUTSCHE AKADEMIE DER LUFTFAHRTFORSCHUNG<, Adler mit Hakenkreuz in den Klauen, rund, violettblau";"Deutsche Akademie der Luftfahrtforschung";2015-12-18;"TU Berlin
Universitätsbibliothek
(im VOLKSWAGEN-Haus)
Fasanenstr. 88 
10623 Berlin
+49 (0) 30 314 21962
http://www.ub.tu-berlin.de/
Angelika von Knobelsdorff M.A. (Referentin für Alte Drucke und Bestandserhaltung)
+49 (0)30 314-76117
angelika.vonknobelsdorff@tu-berlin.de";https://www.lostart.de/de/Fund/531227;
Suchmeldung;Einzelobjekt;148501;"Carus, Carl Gustav [Autor:in]
Balz [Verlag]";"12 Briefe über das Erdleben";"1841 [Erscheinungsdatum]";Buch;"Ca 8: 535";;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148501;
Suchmeldung;Einzelobjekt;590622;"Falke, Otto von [Autor:in]";"Ausstellung von Kirchengewändern des Mittelalters im Berliner Kunstgewerbe-Museum";"1912 [Erscheinungsdatum]";Kataloge;;"Ausstellungskatalog. 8°. Org.-Umschl.";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Adolf Weinmüller, München, 11.09-12.09.1936, Katalognummer 122; Verbleib unbekannt";2020-08-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590622;
