Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;573655;"Schiele, Egon [Künstler:in]";"Weiblicher Akt mit lila Strümpfen";;Zeichnung;;"nach Werkverzeichnis Kallir: KD No: 1945a; Titel: weiblicher Akt mit lila Strümpfen; Gouache, Wasserfarben und Bleistift. Signiert und datiert unten rechts. 11x17 1/4"" (27.9x43.8 cm).Provenienz: Serena Lederer; Julius Fischer.";"Sammlung August und Serena Lederer (Wien). Beschlagnahmung durch Gestapo März 1938 aus der Wohnung von Serena Lederer, Bartensteingasse 8, 1010 Wien.";2017-12-20;;https://www.lostart.de/de/Verlust/573655;
Fundmeldung;Einzelobjekt;470199;"Vadder, Lodewyk de (Kopie nach) [Künstler:in]";"Landschaft mit drei Reitern";;Gemälde;12155;"Rückseite weiß gestrichen, oben links viereckiger Stempel direkt aufs Holz ""24. Nov. 1938"", darunter in Rot ""700,-"", oben rechts in Blau ""XR 20/300"", daneben in Blau ""12572"" (Münchner Nummer), unten links Aufkleber BStGS ""Inv.Nr. 12155, Kopie nach de Vadder, 1938, Landschaft mit 3 Reitern, durchgestrichen: Deutsch um 1860"", rechts daneben weiterer Aufkleber BStGS ""Inv.Nr. 12155, Copie nach de Vadder, Landschaft mit Reitern, durchgestrichen: Deutsch um 1820"", unter den Aufklebern in Blau ""PR"" (Photo Roth)";"Aus dem zu Wiedergutmachungszwecken eingezogenen Nachlass von Hans Frank (23.5.1900 - 16.10.1946), Reichsleiter des Rechtsamts der NSDAP, Reichsminister und Generalgouverneur für die besetzten polnischen Gebiete -- Münchner Nummer 12572 -- 16.1.1953 Übertragungsurkunde Nr. 19 des Bayerische Landesamt für Vermögensverwaltung und Wiedergutmachung -- 2.3.1953 vom Finanzministerium überwiesen an BSTGS -- 6.10.1958 gemäß KME, Nr. VII 68574, übernommen";2013-03-04;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/470199;
Suchmeldung;Einzelobjekt;446043;"Unbekannt (Italienisch) [Künstler:in]";Birnhelm;"1550 (um) [Datierung]";Militaria;"PC 14367";"Rüstung: Glocke von hoher spitzer Form mit Grat. Oben kurzer, nach rückwärts abgebogener Stiel. Krempe vorn und hinten spitz mit Grat. Seitlich herabgezogener Rand. Von der Spitze bis zur Krempe verlaufen drei breite Ornamentbänder mit Grotesken und Waffentrophäen. In den Feldern zwischen den Bändern Medaillons mit antiken Köpfen. Krempe mit Blattornament. Hochätzung auf Perlgrund. Innen erneuertes rotes Damastseidenfutter.";"Sammlung Prinz Carl, seit 1883 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/446043;
Suchmeldung;Einzelobjekt;582914;"Canaletto, Antonio [Künstler:in]";"Zwei Ansichten von Venedig";;Gemälde;;"Es handelt sich um zwei Venedig-Ansichten des Künstlers Giovanni Antonio Canal, genannt Canaletto. Die beiden Gemälde hatten, wie alle Bilder dieser Sammlung, den gleichen Goldrahmen. Die Abbildung zeigt diesen Rahmen (rechts im Foto) mit einem anderen Gemälde. Von den zwei gesuchten Gemälden existieren keine Abbildungen. Aufgrund der Provenienz können sich auf den Gemälderückseiten oder Keilrahmen die Familiennamen ""Dönhoff"" oder ""Schwerin"" oder Orte bzw. Adressen ihrer Hängung (siehe Provenienz) befinden.";"Eigentum der Familie Bogislav Graf Dönhoff-Dönhoffstädt (1754-1809) in Ostpreußen, Skandau in Ostpreußen, Wilhelmstraße 63 in Berlin; ab 1873 durch Erbgang an die Familie Wilhelm Graf v. Schwerin in Neustrelitz, Tiergartenstraße 19a; 1910 bis Oktober 1944 im Esszimmer des Wohnhauses in Göhren bei Woldegk; nach Ende Oktober 1944 Verbleib unbekannt.";2019-04-18;detlef.schwerin@buelowssiegel.de;https://www.lostart.de/de/Verlust/582914;"Testament der Gräfin Luise v. Schwerin, geb. Schwanenfeld vom 11.4.1908. Inventar des Schlosses Göhren bei Woldegk vom 4.10.1944."
Suchmeldung;Einzelobjekt;579001;"Hamilton, Johann Georg de [Künstler:in]";"Mastiff Hündin";"1700/1730 [Datierung]";Gemälde;"HL 3669";"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";"Sammlung von Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; Schloss Hluboká nad Vltavou (Frauenberg)";2018-09-14;;https://www.lostart.de/de/Verlust/579001;
Suchmeldung;Einzelobjekt;591961;"Porzellanmanufaktur Meissen [Manufaktur]";"Deckeltopf, sogenannter Eistopf";"1729 - 1730 [Datierung]";Behältnis;"Hausmarschallamtsnummer: III 145

Palaisnummer laut Fotokarton: N 9 W oder N 10 W


";"FORM: Über schmalem, eingezogenem Fuß steilwandiger, sich konisch weitender Körper, Wulstring am oberen Rand.DEKOR:Freier floraler Dekor auf der Wandung und Deckel im Kakiemon-Stil; auf der Vorderseite Reisstrohzäune, dahinter Blütenzweige, auf einem bizarr gebogenen Zweig sitzt ein phönixähnlicher Vogel.KOMMENTAR:Der auf dem historischen Foto abgebildete Deckel ist erhalten: SKD, Porzellansammlung, Inv.-Nr. PE 5539 (Palais-Nr. N 10 W); Maße: H. 8 cm, D. 20 cm.";"Dresden, Residenzschloss, Turmzimmer.";2020-10-05;"Staatliche Kunstsammlungen Dresden
Porzellansammlung
Theaterplatz 1
01067 Dresden
(0351) 4914 6627
ps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6627
ps@skd.museum";https://www.lostart.de/de/Verlust/591961;"Originaltext der Fotokarte von 1941 | Original text of the photo card from 1941:""55. Rechts: Deckelnapf, Deckel mit Pinienzapfen, eng angedrückten Henkeln mit Köpfen, Schmelzfarbenbemalung nach jap. Vorbild, Meißner Porzellan, eingeschliffene Johanneums-Marke N 10 w, große Meißner Schwerter in Überglasur, III 146+, Höhe: 32 cm, Durchmesser: ca. 26 cm.Links: Deckelnapf mit geschwungenen Henkeln mit Köpfen, auf dem Deckel Pinien-Zapfen, Schmelzfarbenbemalung in jap. Stile, Meißner Porzellan. Johanneums-Marke eingeschliffen, N 9 w, III 145, Höhe: 32,5 cm, Durchmesser: 27 cm. (Turmzimmer, vormal. Residenzschloß Dresden).""Archivalische Nachweise | Archival records:Gesetz über die Auseinandersetzung FS/HW 1924, Kapitel 3.1.a, S. 447 (Staat); SächsHStA Dresden, 10701, Nr. 17, 1920, S. 226 (III 145, III 146), S. 250 (III 147) (Turmzimmer);SächsHStA Dresden, 10010, R XVI, Nr. 12, 1803, fol. 150v: 10 Zwey dergleichen [bunte Terrine];Archiv der SKD, Nrn. 325–333, 1779: nicht enthalten;SächsHStA Dresden, 10010, R XVI, Nr. 58, 1770: nicht enthalten;SächsHStA Dresden, 10010, R XVI, Nr. 7, 1769, fol. 187v: No. 10. Drey bunde Terrinen.Katalog | Catalog: Staatliche Kunstsammlungen Dresden, Porzellansammlung, Anette Loesch (Hg.): Das Porzellankabinett im Hausmannsturm des Dresdner Residenzschlosses. Dresden, 2019, Kat. 33, S. 202. Literatur | Literature:Claus Boltz: Japanisches Palais-Inventar 1770 und Turmzimmer-Inventar 1769. - In: Keramos (1996), Nr. 153, S. 111-118."
Suchmeldung;Einzelobjekt;41375;"Strecker, Joh. Ludwig (zugeschrieben) [Künstler:in]";"Landgräfin Karoline von Hessen-Homburg als Prinzessin von Hessen-Darmstadt";;Malerei;"GK I 3587";"ovales Bruststück";"1816 als Bildnis einer Dame im weißen Kleid mit Perlen im Gemäldevorrat des Berliner Schlosses; 1824 zusammen mit anderen Gemälden in die ehemalige Kapelle der Kurfürstin Luise Henriette; 1846 in die Bibliothek der Königin Elisabeth im Schloss Charlottenburg; Verbleib unbekannt";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/41375;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 478"
Suchmeldung;Einzelobjekt;117762;"Olivier, Friedrich [Künstler:in]";"Totenmaske eines jungen Mädchens";;Zeichnung;36/261;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/117762;
Suchmeldung;Einzelobjekt;102951;"Schoeff, Johannes [Künstler:in]";"Flußlandschaft mit Fischern";"1650 [Datierung]";Malerei;2819;"Im Vordergrund vier Fischer in einem Ruderkahn mit einem bogenförmig ausgelegten Netz beschäftigt; dahinter auf einer Flußinsel eine Hütte mit Zäunen und einer in die Höhe ragenden Holzstange; im Hintergrund bei flachem Horizont links Sträucher und Bäume, rechts Schiffe auf dem Fluß und die Silhouette einer Kirche; Signatur: J Schoeff 1650; Maße: 25,5 x 36 cm";"1913, Vermächtnis Carl von Lemcke, Stuttgart. 1945 am Auslagerungsort Bellin abhanden gekommen
Auslagerung (Bellin, Schloss Bellin)";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/102951;
Suchmeldung;Einzelobjekt;428221;"Unbekannt (Deutsch (Fulda)) [Künstler:in]";"Mädchen mit Ziegenbock";"1775 (um) [Datierung]";Kleinkunst;"726a (Lange)";"Orangefarbener Rock, weißes Hemd und Schürze, zartlila Mieder. Kokettes Hütchen mit Blumen. Braun staffierter Sockel. Ein Horn gekittet. Marke: Fund eingeritzt: N.O. und 4.Lit.: Hans W. Lange: Verschiedener Deutscher Kunstbesitz. Gemälde alter und neuer Meister (zum größten Teil aus Sammlung Budge †, Hamburg). Versteigerung am 6. und 7. Dezember 1937, Katalognummer 726a; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift verschiedener Beitraggeber vom 06./07.Dezember 1937";"Sammlung Budge; Käufer 1937 (Lange): Hansen [?], 50,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428221;
Fundmeldung;Einzelobjekt;407968;"KPM Königliche Porzellan-Manufaktur Berlin [Manufaktur]";"Stehende Frau mit Blumenkorb";"1775 (um) [Datierung]
1700/1799 [Zeitraum]";Kleinkunst;"Badisches Landesmuseum Karlsruhe, V 19421";;"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/407968;
Suchmeldung;Einzelobjekt;478036;"Rathlef-Keilmann, Harriet von [Künstler:in]";"Mutter und Kind";"1930/1932 [Datierung]
1904-1933 [Zeitraum]";"Plastik / Skulptur";;;;2013-11-26;;https://www.lostart.de/de/Verlust/478036;
Fundmeldung;Einzelobjekt;521583;"Bogailei, Kleofas [Künstler:in]";"Liegende Frau [?] mit Glas und Rosenkranz";"1901/1945 [Datierung]";Gemälde;"G 2055";"sign. u. r. (an der Bettwange) „Kleofas Bogailei“";"„Nach 1945 sichergestellt“";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521583;
Suchmeldung;Einzelobjekt;388603;"Unbekannt (Gotisch) [Künstler:in]";Bronzemörser;"1401/1500 [Datierung]";"Kunsthandwerk / -gewerbe";;;"Berlin / 1943 Beschlagnahme durch Gestapo";2007-02-14;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/388603;
Fundmeldung;Einzelobjekt;573277;;"Torah cover (?) cloth";"1701/1800 [Datierung]";"Gebrauchs- / Raumtextilie";"B50.02.1759;161/016";"Object Name: Covering clothSubject: Textiles, fabrics, ribbons, laces, covers, curtains";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 47";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573277;
Suchmeldung;Einzelobjekt;590375;"Unbekannt [Künstler:in]";Psombüchse/Besamimbüchse;;Behältnis;641;"Gewürzturm mit Fuß und Filigrantrommel als Gewürzbehälter, darüber lange Spitze mit Kugel & Fahne.";"Bis 1939 Sammlung Max Raphael Hahn, Göttingen; vor dem 31. März 1939 Zwangsübergabe an die Zweigstelle Göttingen der Deutschen Bank; zwischen dem 10. September und dem 2. Oktober 1940 mit Depotübersendung an die Städtische Pfandleihanstalt, Abteilung III – Zentralstelle, Berlin; Verbleib unbekannt.";2020-07-31;;https://www.lostart.de/de/Verlust/590375;"NLA HA, Nds. 720 Göttingen, Acc. 2009/129, Nr. 206, 133 (10 Bl.), Beschreibung der bei der Deutschen Bank, Zweigstelle Göttingen in Göttingen ins Depot gegebene Gegenstände aus Edelmetall usw. des Max Raphael Ruben Hahn, Göttingen, Merkelstrasse 3; NLA HA, Nds. 720 Göttingen, Acc. 2009/129, Nr. 1281, Bl. 1-15, Judaica-Sammlung Max R. Hahn, Göttingen"
Suchmeldung;Einzelobjekt;472243;"Unbekannt (Chinesisch (Kang Hsi)) [Künstler:in]";"Große Vase";"1700 (um) [Datierung]";Gefäß;"Gundersheimer Gutachten S. 33, Nr. 80";"Satz von drei Vasen (Gundersheimer Gutachten S. 33, Nr. 79-81) Bleu poudrè: Vase, zylindrisch. Am Körper vier goldgeschmückte Hochfelder (Blumen). Hals wie bei Nr.79. Rand gerade abgesetzt und auslandend. Mäander-Ornament um den Halsrand. Weisser Zettel: Sammlung Dr. Stuebel, lfd. Nr.:26. Rote Farbe: 26 S. St.;Helbing: Zylindrisch mit eingezogenem, geradem Hals. Leuchtend pulverblaue Glasur mit Goldmalerei: Vier Felder, mit Prunus, Päonien, Lotos und Chrysanthemen auf Blütenrankengrund. Schulter und Hals mit Kranichen im Rund, bzw. Blütenzweigen und Schmetterlingen auf Gittergrund";"Früher Sammlung Dr. Stuebel, Nr. 26; 7. November 1934 Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, Lot 860, Abbildung Tafel 59";2013-04-04;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/472243;
Suchmeldung;Einzelobjekt;307118;"Unbekannt (Chinesisch) [Künstler:in]";"Schlagender Fisch im Wasser";;Kleinkunst;1005;"Spiegelverkehrtes Pendant zu Inv.-nr. 1006; Steingut gelb glasiert mit Grün, Aubergine und Schwarz";"bis 1942 Sammlung Max Rüdenberg, Hannover; am 1. Juli 1942 konfisziert und im Januar 1943 versteigert bei Urban in Hannover";2005-03-23;;https://www.lostart.de/de/Verlust/307118;
Suchmeldung;Einzelobjekt;218151;"Unbekannt (Deutsch) [Künstler:in]";"Halseisen oder Fußring";"1501/1600 [Datierung]";Militaria;;"Die halbrund gebogenen Bügel sind auf einer Seite mit einer zweigliedrigen Kette verbunden, die in einer Schrauböse endet. Die andere Seite verschließt eine Spannvorrichtung, die die Öffnung verändert.";"Inventar 280.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Rüstkammer
Taschenberg 2
01067 Dresden
(0351) 4914 8590
rk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 8590
rk@skd.museum";https://www.lostart.de/de/Verlust/218151;"Ehrenthal, Max von: Führer durch das königliche historische Museum zu Dresden; 3. Auflage; Dresden; 1899 S. 168."
Suchmeldung;Einzelobjekt;576091;"Pius II. [=Piccolomini, Aeneas Sylvius] [Autor:in]
Therhoernen [Drucker:in]";"Epistola laudans poeticam";"1470 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Inc. 11";"16 Bl., 27 Zeilen, rubriziert; zusammengebunden mit S 113, Inc. 891, Inc. 980 und Inc. 8; Stempel 1";"Acc. 1832.107, Eisensche Auktion zu Bonn. Auslagerung, 1942/1943; Auslagerung, 1942/1943; nach dem 2. Weltkrieg als fehlend festgestellt
Auslagerung (Friesenhagen)";2018-03-07;"Adenauerallee 39-41
53014 Bonn
53014 Bonn
+49 228 73-7352
+49 228 73-7546
sekretariat@ulb.uni-bonn.de
http://www.ulb.uni-bonn.de
Dr. Michael Herkenhoff (Leitung Dezernat 5: Handschriften, Altbestand)
+49 (0) 228 737548
michael.herkenhoff@ulb.uni-bonn.de";https://www.lostart.de/de/Verlust/576091;
