Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;599122;"Deurer, Peter Ferdinand [Künstler:in]";Selbstbildnis;"1817 [Datierung]";Gemälde;10062;"Selbstbildnis. Brustbild vor grünem Grund. Körper im Profil nach links, Kopf im Halbprofil. Schwarzes Barett, hochgeschlossener, schwarzer Mantel mit weißem Hemdkragen. Schmales, bartloses Gesicht, hohe Brauen, dunkle, graubraune Augen, die auf den Beschauer sehen. Lange kräftige Nase mit schmalem, geschwungenem Rücken u. sensiblen Nasenflügeln. Bez. links unten: Deurer 1817.";"1817 - o.D., Peter Ferdinand Deurer (1777 - 1844) o.D. - o.D., Verbleib unbekannto.D. - 23.10.1935, Kunsthandlung Sandor, München seit 23.10.1935, Bayerische Staatsgemäldesammlungen, München, angekauft von der Kunsthandlung Sandor und eingetauscht gegen Inv.-Nr. 9200 (Ministerielle Entschließung Nr. VII 42237)";2022-04-07;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/599122;"BStGS, Inventar. Bezeichnet links unten: DEURER 1817.Ebd. Von dem Angebot berichtet Ernst Buchner dem Bayerischen Kultusministerium in einem Schreiben vom 29.08.1935, BStGS, Bildakt. „Kunsthandlung Sandor in München, Maximiliansplatz 13/I“ laut Titelseite der Ankaufskorrespondenz, die selbst hier nicht vorhanden ist, BayHStA, BStGS 23/1, Nr. 640. Unter dieser Adresse war die Kunsthandlung Gebr. Sandor gemeldet. Die Inhaber Daniel/David und Rudolf Sandor waren im NS-Regime als „jüdisch“ verfolgt. David Sandor zog sich bereits 1933 als aktiver Teilhaber aus der Kunsthandlung „Gebr. Sandor“ zurück und emigrierte im Juli 1935 über Den Haag in die USA. Gewerbeabmeldung am 1. April 1937. Vgl. Stadtarchiv München, Auskunft vom 01.06.2017.Erworben für einen Aufpreis von 500 RM, BStGS, Inventar. Wahrscheinlich zwischenzeitlich Central Collecting Point München, Münchner Nummer 31223, BStGS, Bildakt, Standortkartei."
Fundmeldung;Einzelobjekt;599123;"Overbeck, Friedrich [Künstler:in]";"Nina Overbeck mit Sohn Alfons";"1820 (um) [Datierung]";Gemälde;10339;"Mutter mit Kind. Die junge Mutter, im Profil gesehen, mit blondem in der Mitte gescheiteltem Haar und hellblauer Kopfhaube, in mattrosa-lila Kleid und weißem Kragen, wendet sich zu ihrem Kinde, das rechts sitzt, wie um es zu küssen und streichelt die linke Wange des Kindes mit ihrer linken Hand. Halbfiguren; der linke Bildrand läuft durch die Schulter der Mutter, der untere Bildrand liegt etwas in Brusthöhe des Kindes. Unvollendet. (lt. Inv.)";"um 1820 - o.D., Friedrich Overbeck (1789 - 1869) o.D. - mind. 1862, Familie Caroline und Assunta Hoffmann frühestens 1862 - o.D., Dr. D. Hayler, München o.D. - o.D., Verbleib unbekannto.D. - 04.02.1937, Kunsthandlung Heilbronner, München seit 04.02.1937, Bayerische Staatsgemäldesammlungen, München, erworben von Kunsthandlung Heilbronner (Ministerielle Entschließung Nr. VII 6165)";2022-04-07;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/599123;"BStGS, Inventar.Caroline Hoffmann ist die Adoptivtochter Overbecks. Ihre Tochter Assunta Hoffmann ist seit 1862 mit Dr. Hayler, München verheiratet.Dr. D. Hayler ist seit 1862 der Ehemann von Assunta Hoffmann, der Tochter von Caroline Hoffmann, die Overbecks Adoptivtochter ist. Eintrag auf dem Keilrahmen der Bildrückseite mit Bleistift: ""Eigentum des Dr. Hayler"", BStGS, Bildakt.BStGS, Inventar.BStGS, Inventar. Zwischenzeitlich vmtl. Central Collecting Point, Münchner Nummer 34367, BStGS, Bildakt, Standortkartei."
Fundmeldung;Einzelobjekt;599124;"Trübner, Wilhelm [Künstler:in]";Selbstbildnis;"1877 [Datierung]";Gemälde;10840;"Brustbild nach rechts, den Kopf leicht nach außen gewendet. Das kräftig gerötete Gesicht mit den braunen Augen, der graden, etwas aufsteigenden Nase, mit dem ebenso wie das Haupthaar blondem Schnurrbart über dem großen Mund hebt sich über weißem Kragen und schwarzem hochgeschlossenen Rock vom dunkelgrünen nach rechts auf gelichtetem Hintergrund ab. Bezeichnet links oben W: Trübner 1877. Rechts oben Ligatur von „T“ und um 90 Grad nach rechts gedrehtem „W“.";"1877 - o.D., Wilhelm Trübner (1851 - 1917)1913, Galerie Caspari, München spätestens 1914 - mind. 1916, Josef Stransky, New York nach 1916 - o.D., Verbleib unbekannt, Pariso.D. - 13.10.1942, Galerie Maria Almas-Dietrich, München erworben aus einer Pariser Sammlung seit 13.10.1942, Bayerische Staatsgemäldesammlungen, München, erworben von der Galerie Maria Almas-Dietrich, München (Ministerielle Entschließung Nr. VII 46413)";2022-04-07;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/599124;"BStGS, Inventar. Bezeichnet links oben: ""W. Trübner, 1877"", rechts oben: ""W.T"": (ligiert)Bayerische Staatsgemäldesammlungen (Hrsg.): Deutsche Künstler von Marées bis Slevogt, Bd. 1, München 2003, S. 193.: Provenienz: 1914 Sammlung Josef Stransky, New York. - 1913 Kunstsalon Caspari, München.- 1916 Sammlung Josef Stransky, New York.Ebenda.Bestätigungsschreiben der BStGS vom 05.09.1942, dass die Direktion das Bild aus Paris von der Kunsthandlung Almas (Frau Maria Dietrich), München erworben hat, BStGS, Bildakt.BStGS, Inventarbuch. BStGS, Inventar. Zwischenzeitlich vermutlich Central Collecting Point, Münchner Nummer 16845, BStGS, Bildakt, Standortkartei."
Fundmeldung;Einzelobjekt;599125;"Klinger, Max [Künstler:in]";"Am Strande";"1890 [Datierung]";Gemälde;10853;"Das große Bild füllend liegt am meerüberspültem Strande, den kräftig gebauten Körper dem Beschauer zugekehrt eine Frau. Der dunkelhaarige Kopf mit dem vollen Gesicht lagert auf einem Stein. Der linke Arm liegt mit gekrümmtem Ellenbogen und der den Kopf stützenden Hand am Boden, der rechte auf den breitausladenden Hüften, die Füße nebeneinander. Die Tönung der Haut ist gelblich, im Gesicht und gegen die Hände hin in ein bläuliches Rosa übergehend. Das Meer dehnt sich dahinter in zart bläulichen Tönen von Sandstreifen unterbrochen. Am Horizont ragen flache Steine aus dem Wasser. Bezeichnet links unten: Max Klinger Rom 90.";"1890 - längstens 1907, Max Klinger (1857 - 1920), Rom spät. 1907 - längstens 1927, Privatbesitz, Berlin spät. 1927 - o.D., Dr. Gustav Kirstein (1870 - 1934), Leipzig o.D. - o.D., Verbleib unbekannto.D. - 1942 , Prof. Dr. Otto Hoetzsch (1876 - 1946), Berlin 1942 - 30.04.1943, Kunsthandlung Karl Haberstock, Berlin, angekauft von Prof. Dr. Otto Hoetzsch, Berlin seit 30.04.1943, Bayerische Staatsgemäldesammlungen, München, erworben als Schenkung von Karl Haberstock, Berlin (Ministerielle Entschließung Nr. VII 20197)";2022-04-07;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/599125;"BStGS, Inventar. MAX KLINGER, ROM 90.Kühn, Paul: Max Klinger, Leipzig 1907, S. 303: Berlin, Privatbesitz.Thieme-Becker: Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart, 1927, S. 515: ""Dem Jahre 1892 gehören der große Campagna-Akt ""Die Quelle"" in der Dresndner Gal. An, ferner ein liegender weibl. Akt ""Am Strand"", die ""Sirene"" u. eine römische Straßensängerin, im Bes. des Verlagsbuchhändlers Dr. Kirstein in Leipzig."" Kirstein, Gustav, Verleger (1870-1934) GND Id: 116190191, Externer Link [15.09.2021].Otto Hoetzsch (14.2.1876 - 27.8.1946) war Historiker und konservativer Politiker, Epstein, Fritz T., ""Hoetzsch, Otto"" in: Neue Deutsche Biographie 9 (1972), S. 371-372, URL: Externer Link [15.09.2021]. Er verkaufte das Bild, damals als ""Die Welle"" bezeichnet, an Karl Haberstock, Berlin am 23.11.1942, siehe Haberstock Archiv HA/XXV/90, S. 277. Im Verkaufsangebot von Haberstock an GD Bucher vom 28.01.1943 wird das Gemälde ebenfalls noch ""Die Welle"" genannt, auch wenn es im Verkaufseintrag dann als ""Liegender Akt"" notiert ist, siehe HA/XXVI/9, S. 289. Entsprechen auch in: Gallwitz, Klaus (Hrsg.): Max Klinger 1857-1920. Ein Handschuh. Traum und künstlerische Wirklichkeit, Frankfurt a. M. 1992, S. 240, Nr. 261: Bayerische Staastgemäldesammlungen München, Neue Pinakothek, Inv.-Nr: 10853; Erworben als Geschenk des Kunsthändlers Karl Haberstock, Berlin; ehemals Sammlung Hoetzsch, Berlin.Vgl. HA/XXV/90, Keßler S. 289, dort ""Die Welle"" genannt. Von Haberstock an die BSTGS am 01.03.1943, zunächst als Verkauf für 17.500 RM abgewickelt, siehe HA/XXVI/9, S. 289, dort ""Liegender Art"" genannt und mit einer falschen Fotonummer versehen (die Nummer 1857 zeigt Adam und Eva). Zur Schenkung: BStGS; Bildakt sowie Brief vom 08.02.1943 von Buchner an Haberstock Brief in dem er die Rückvergütung von 17.500 RM bestätigt, BayHStA, 9.3a. Archiv.Nr. 220, Haberstock 1938. Zwischenzeitlich Central Collecting Point, Münchner Nummer 25607, BStGS, Inventar."
Fundmeldung;Einzelobjekt;599128;"Kulmbach, Hans Suess von [Künstler:in]";"Predella: Tod Mariens";"1513 (um) [Datierung]";Predella;10143;"In der Mitte im Vordergrund links Maria in rotem Gewand und blauem Mantel knieend, von Johannes gestützt, vor ihr Petrus, ebenfalls knieende und eine brennende Kerze haltend; hinter diesem ein stehender Apostel in Blau und Gelb, sowie weiterhin ein Apostel mit Weihwasserbecken und Weihwasserwedel. Ganz rechts eine Gruppe von drei Aposteln sitzend und in einem Buch lesend. Links von Maria zwei Apostel mit dem Rauchfass, weiterhin zwei Apostel sitzend und Gebete sprechend.";"um 1513 - o.D., Hans Suess von Kulmbach (1480 - 1522) o.D. - o.D., Verbleib unbekanntspätestens 10.02.1918 - 01.10.1919, Frau Baurat Dorner, Amberg 01.10.1919 - o.D., Kunsthandlung A. S. Drey, München, erworben von Frau Baurat Dorner auf der Auktion der Kunsthandlung Hugo Helbing, München o.D. - mind. 30.04.1929, Privatbesitz, Hamburg, angeboten auf der Auktion von Rudolf Lepke, Berlin spätestens 01.03.1933 - 05.04.1937, Kunsthandlung E. A. Fleischmann, München, seit 01.03.1933 als Leihgabe L 554 bei den Bayerische Staatsgemäldesammlungen, München seit 05.04.1937, Bayerische Staatsgemäldesammlungen, München, erworben von der Kunsthandlung E. A. Fleischmann, München (Ministerielle Entschließung Nr. 18648)";2022-04-07;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/599128;"BStGS, Inventar.Angebot im Namen von Frau Baurat Dorner aus Amberg an GD Dörnhöffer vom 10.02.1918, BStGS, Bildakte.Los 108 bei Auktion ""Herr Stallforth, Wiesbaden, [oder andere, süddt. Privatbesitz]"", bei der Galerie Helbing, München 01.10.1919, dort in den Annotationen, Externer Link sowie auf der Liste der Einlieferer Nr. 9 ""Dorner, Frau Baurat, Amberg"" Externer Link [23.02.2022].Siehe oben, Ankauf ""A. S. Drey"" in den Annotationen, Externer Link [23.02.2022].Los 107 auf der Auktion ""Galerie eines altösterr. Sammlers Gemälde des XV--XVIII. Jh. und fünf Gemäldes aus Hamburger Privatbesitz"" (Abb. Tafel Nr. 17), Externer LinkBStGS L-Inventar, Bildakte L 554 sowie BSTGS, Hinterstellungen 19/b, Fleischmann.War bereits seit 01.03.1933 Leihgabe L 554 (Fleischmann-Heinemann) bei den BStGS, BStGS, Bildakte L 544. Zwischenzeitlich Central Collecting Point München, Münchner Nummer 17879, BStGS, Bildakt, Standortkartei."
Suchmeldung;Einzelobjekt;598872;"Unbekannt (Chinesisch) [Künstler:in]";Fo-Hunde;;"Plastik / Skulptur";;"zwei altchinesische Holzplastiken, Reste alter Bemalung";"Sammlung Margret und Ludwig Kainer, Berlin; 1935 Beschlagnahme; 31. Mai 1935 Auktion Leo Spik Berlin, Lot Nr. 70; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/598872;"Versteigerungshaus ""Union"" Leo Spik, Gemälde, antike Möbel, Antiquitäten, Chinakunst, Tapisserie, Savonnerie- u. Aubusson-Teppiche, persische Teppiche, Stil-Möbel aus dem Besitz K., Berlin, 31. Mai 1935 (Katalog)"
Suchmeldung;Einzelobjekt;598873;"Unbekannt ((Siam) [Künstler:in]";Buddhakopf;"1401/1500 [Datierung]";"Plastik / Skulptur";;"Bronze-Buddhakopf auf Holzsockel";"Sammlung Margret und Ludwig Kainer, Berlin; 1935 Beschlagnahme; 31. Mai 1935 Auktion Leo Spik Berlin, Lot Nr. 52; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/598873;"Versteigerungshaus ""Union"" Leo Spik, Gemälde, antike Möbel, Antiquitäten, Chinakunst, Tapisserie, Savonnerie- u. Aubusson-Teppiche, persische Teppiche, Stil-Möbel aus dem Besitz K., Berlin, 31. Mai 1935 (Katalog)"
Suchmeldung;Einzelobjekt;598874;"Gartner, Jörg (zugeschrieben) [Künstler:in]";"Große Anna-Selbdritt-Gruppe";"1500 (um) [Datierung]";"Plastik / Skulptur";;"gotische Holzskulptur";"Sammlung Margret und Ludwig Kainer, Berlin; 1935 Beschlagnahme; 31. Mai 1935 Auktion Leo Spik Berlin, Lot Nr. 66; versteigert bei Dr. Fischer, Heilbronn, 24. September 2011, Los Nr. 37; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/598874;"Versteigerungshaus ""Union"" Leo Spik, Gemälde, antike Möbel, Antiquitäten, Chinakunst, Tapisserie, Savonnerie- u. Aubusson-Teppiche, persische Teppiche, Stil-Möbel aus dem Besitz K., Berlin, 31. Mai 1935 (Katalog)"
Suchmeldung;Einzelobjekt;599148;"Unbekannt [Künstler:in]
Giaquinto, Corrado (zugeschrieben) [Künstler:in]";"Ölskizze für allegorisches Deckengemälde";"1701/1800 [Datierung]";Gemälde;;"mythologische Darstellung in den Wolken, Deckenskizze, halboval (ehemals Johann Georg Platzer zugeschrieben)";"Lilie Fröhlich-Bume und Dr. Otto Fröhlich, Wien (1938) - Galerie Dr. Fröhlich, Wien (1940 liquidiert); […] - der NS-verfolgungsbedingte Entzug wird vermutet, da sich das betreffende Kulturgut nachweislich im Besitz der Geschädigten befand; die genauen Verlustumstände sind unklar; 1941 Kunsthandel, Paris [Galerie Hugo Engel]; 1942 Karl Haberstock, Berlin; 11.07.1946 von Linz nach Paris versandt; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/599148;"Bundesarchiv, B323/664, Restitutionskartei, MCCP 10721; https://www.dhm.de/datenbank/linzdb/indexe.html - Linzer Nummer 2143, Mü.-Nummer 10721"
Suchmeldung;Einzelobjekt;599150;"Unbekannt [Künstler:in]";"Antiker Torso / Belvedere (groß)";;"Plastik / Skulptur";;;"Lilie Fröhlich-Bume und Dr. Otto Fröhlich, Wien (1938) - Galerie Dr. Fröhlich, Wien (1940 liquidiert); Galerie Sanct Lucas, Wien in Verwahrung/Kommission; 1941 Beschlagnahme der Bestände der Galerie Sanct Lucas und Verwertung; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/599150;"Warenverzeichnis der Galerie Dr. Fröhlich, Wien in Liquidation, Nr. 675 (1939)"
Suchmeldung;Einzelobjekt;599151;"Unbekannt [Künstler:in]";"Antiker Torso (klein)";;"Plastik / Skulptur";;;"Lilie Fröhlich-Bume und Dr. Otto Fröhlich, Wien (1938) - Galerie Dr. Fröhlich, Wien (1940 liquidiert); Galerie Sanct Lucas, Wien in Verwahrung/Kommission; 1941 Beschlagnahme der Bestände der Galerie Sanct Lucas und Verwertung; Verbleib unbekannt";2022-04-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/599151;"Warenverzeichnis der Galerie Dr. Fröhlich, Wien in Liquidation, Nr. 675 (1939)"
