Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;388609;"Unbekannt (Deutsch / Nürnberg) [Künstler:in]";Akeleibecher;"1600 (um) [Datierung]";Gefäß;;"An den Treffstellen der einzelnen Teile pflanzliche Verzierungen und, über den Balusternodus des Schafts, Ohrmuschelornament in Silberfiligran. Am Lippenrande und am Deckel graviertes Pflanzenornament. Der Deckel bekrönt von Wappenhalterin im Wurzelbauers";"Auktion bei Lange, Berlin, vom 27.- 29.01.1943, Nr.462, Tafel 65";2007-02-14;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/388609;
Suchmeldung;Einzelobjekt;421753;"Unbekannt [Künstler:in]";"Kleine Dose";"1745/1755 [Datierung]";"Kunsthandwerk / -gewerbe";;"in ovaler Körbchenform mit Goldfassung. Am Drücker und den Henkel Rosen- und Rubinbesatz. Durchmesser 5 x 4,2 cm";"Versteigerung Paul Graupe, Berlin, am 17./18.06.1936 unter Nr. 199, Abbildung Tafel 72";2010-09-29;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/421753;
Fundmeldung;Einzelobjekt;220944;"Menzel, Adolph [Künstler:in]";"Bildnis Blüchers";"1882 (wohl) [Datierung]";Gemälde;mü9523;"Mann im Brustbild nach links. Der Dargestellte trägt eine blaue Jacke mit Goldrand sowie darüber einen schwarzen Mantel mit hohem Kragen. Laut Werktitel handelt es sich um den Generalfeldmarschall Gebhard Lebercht von Blücher (1742–1807). Als Titel sind „Bildnis Blüchers“, „Bildnis des Generalfeldmarschalls Blücher“ und „Portrait of a Prussian officer“ überliefert.Das Werk ist unten rechts signiert „A. Menzel“, jedoch nicht datiert. Eine Entstehung im Jahre 1882 wird angenommen. Folgende Hinweise können der Rückseite entnommen werden: in Bleistift „A. Menzel: Bildnis Blücher / Aquarell“ (Objektdaten); in Blau „9523 (2524)“ (Mü-Nr., Linz-Nr.); in Schwarz, handschriftlich „Dep. 1967/3“ (Inventarnummer Leihnehmer, nach 1945).";"(…) UngeklärtSpätestens ab 18.08.1942–13.11.1942 Prof. Dr. Guido Kern (1878–1953) und Dr. Franziska Kern (?–?), Berlin, Erwerbsweg ungeklärtAb 13.11.1942 Deutsches Reich („Sonderauftrag Linz“), Ankauf über Galerie Almas, MünchenAb 15.10.1945 Amerikanische Militärregierung, Central Collecting Point München, SicherstellungSeit 1949 Bundesrepublik Deutschland, Übernahme aus ehemaligem Reichsbesitz";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220944;
Suchmeldung;Einzelobjekt;59174;"Cerquozzi, Michelangelo (zugeschrieben) [Künstler:in]";"Italienische Hafenansicht";;Malerei;"GK I 5085";;"Neues Palais (P-NP) - Juli 1942 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/59174;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 118"
Fundmeldung;Einzelobjekt;579239;"Richter, Ludwig (1803) [Künstler:in]";Kleinhandel;"1818/1884 [Datierung]";Druckgrafik;"A ohne Inv.-Linz-X-44160";"Buchdruck nach Holzschnitt (gebundene monatliche Zeitschrift)";"Besitz B 3 (165) bei C.G. Boerner, Leipzig, Auktion 207, 30. März bis 1. April 1943, Nr. 979; ""Sonderauftrag Linz"".";2018-09-10;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/579239;
Suchmeldung;Einzelobjekt;41035;"Unbekannt [Künstler:in]";"Schloß Sibyllenort in Schlesien";;Malerei;"GK I 3544";;"Schloss Charlottenburg (B-CH-SCHL)- Küchengebäude Babelsberg - Neue Kammern - am 3. Juni 1946 von Oberleutnant Golowkow für den Transport in die Sowjetunion ausgesucht";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/41035;"Kühn, Margarete: Schloß Charlottenburg; (= Die Bauwerke und Kunstdenkmäler von Berlin, hg. von Hinnerk Scheper, Teil 1); 1970 S. 72, Abb. 350.Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 515"
Fundmeldung;Einzelobjekt;470196;"Kubinyi, A. v. [Künstler:in]";"Junger Bauer";"1875 - 1949 [Datierung]";Gemälde;13353;"verso: auf Rahmen oben in Blau ""6583"" -- auf Rahmen oben: weißer, rechteckiger Aufkleber mit gezacktem Rand und schwarzem Aufdruck ""Nr. 13"" -- auf Holz oben rechts in Blau: ""12571"", darunter ""UXR 29/4"" (Standort Meiserstr.?)";"Unbekannter Vorbesitz -- aus dem zu Wiedergutmachungszwecken eingezogenen Nachlass von Hans Frank (23.5.1900 - 16.10.1946), Reichsleiter des Rechtsamts der NSDAP, Reichsminister und Generalgouverneur für die besetzten polnischen Gebiete -- Münchner Nummer 12571 -- War Inv.Nr. 12154 -- 16.1.1953 Übertragungsurkunde Nr. 19 des Bayerische Landesamt für Vermögensverwaltung und Wiedergutmachung -- 2.3.1953 vom Finanzministerium überwiesen an BSTGS";2013-03-04;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/470196;
Suchmeldung;Einzelobjekt;308735;;"Bildnis eines Herren";;Gemälde;"Auktionskatalog Graupe Teil 2/79";"Der jugendliche Kavalier in weißer Perücke trägt über einer bundfarbigen Weste eine hellblaue, mit Spitzen verzierte Samtjacke. Er blickt den Beschauer an und hält in der rechten Hand einen Brief. Architekturhintergrund. Goldener Rahmen. Gutachten: Posse. 4.4.1929. Gegenstück zu vorigem Bild.";"Am 26. und 27. April 1935 bei Paul Graupe, Berlin versteigert.";2005-06-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308735;
Fundmeldung;Einzelobjekt;531414;"Place, Henri [Künstler:in]";Gebirgslandschaft;"1847 [Datierung]";Gemälde;"Mü. 7810; 80002304";"Gebirgslandschaft vor einem Gewitter; ein Gebirgsbach, in der Bildmitte aus einem engen Tal heraus fließend. Im Vordergrund, von Felsbrocken und Geröll umgeben, ein kleiner Wasserfall. Auf dem linken Felsbrocken zwei sitzende Figuren";"1847 Schaffung des Gemäldes durch den Künstler 1943 Ankauf des Gemäldes durch den ""Generalbaurat München"" für 3000.- RM von der Kunsthandlung Brüschwiler München. 1945 Übernahme des Gemäldes aus dem ehemaligen Depot oder Auslagerungsort Schupfing in den CCP München. Registratur unter der Nummer Mü. 7810. 1981 dauernde Abgabe des Gemäldes aus ehemaligem Reichsbesitz in das Verwaltungsvermögen des Auswärtigen Amtes. Die Provenienzforschung ist abgeschlossen. Es liegen keine Anhaltspunkte vor, die einen NS – verfolgungsbedingten Vermögensverlust vermuten lassen. Wegen der Lücken in der Provenienzgeschichte kann ein NS- verfolgungsbedingter Vermögensverlust jedoch nicht vollständig ausgeschlossen werden.";2016-01-13;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/531414;
Suchmeldung;Einzelobjekt;570551;"Porzellanmanufaktur Meissen (Modell von Kändler) [Manufaktur]";Fischverkäuferin;"1740 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"Stehend, in den Händen großen Fisch feilbietend, neben ihr am Boden Bütte mit kleinen Fischen. Roter, hochgebundner Rock, blaue Schürze, gelbes Mieder mit schwarzem Brustlatz, schwarze Haube. Zwei Finger repariert, Absplitterung an der Bütte. Ohne Marke. Quelle: Hugo Helbing Kunsthandlung und Kunstversteigerungshaus: Kunstbesitz eines Berliner Sammlers. Katalog Nr. 49; Math. Lempertz'sche Kunstversteigerung: Eine bekannte Süddeutsche Privatsammlung und anderer Privatbesitz, Katalog Nr. 395. (DOI: Externer Link) (DOI: Externer Link)";"Sammlung Jakob Goldschmidt, Berlin, Versteigerung am 11./12. März 1938 durch Math. Lempertz, Köln. Katalognummer: 6 (Auktionshaus Hugo Helbing, 1936); 265 (Math. Lempertz, 1938)";2017-10-24;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/570551;
Suchmeldung;Einzelobjekt;256812;"Dettmann, Ludwig [Künstler:in]";Fischerkirchhof;;Gemälde;"A I 734";"Tafelmalerei: Bild: Kirchhof, Friedhof & Dünenküste & Bauernhof oder abgelegenes Haus in einer Landschaft";"1902 Ankauf vom Künstler. Alte Leihgabe beim Regierungspräsidenten in Köslin, dort seit 1945 verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/256812;
Suchmeldung;Einzelobjekt;405975;;"Schmuckkasette des Herzog Albrecht von Preußen";"1544 [Datierung]";"Kunsthandwerk / -gewerbe";2608;"viereckige, verschließbare Schmuckkasette mit Beschlag; Perlmuttermosaike auf der Außenseite; Deckel gleichmäßig mit seitlich spitz ausgebuchteten Ovalen; Kanten mit vergoldeten Silberstäbchen beschlagen; auf dem Deckel Eckrosetten und in der Mitte ein vo";"Hohenzollernmuseum, Schloss Monbijou, Berlin; Verlust 1945.";2008-09-22;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/405975;
Suchmeldung;Einzelobjekt;209317;"Unbekannt [Künstler:in]";Tasse;;Gefäß;"Ahv 185";"Eine von zwei Tassen mit durchbrochen gearbeiteten Füßen und erhabenen Ornamenten: Zweige.";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/209317;"Catalog Chinesisches Cabinet 1846, Nr. 1691; Aldenhoven Ton und Glas, II, Nr. 185"
Fundmeldung;Einzelobjekt;576957;"Kahn, Gustave [Autor:in]
Hermann Schmidts Verlag [Verlag]";"Europas Fürsten im Sittenspiegel der Karikatur : mit 468 Textillustrationen und 72 farbigen Kunstblättern nach seltenen und amüsanten Karikaturen aus allen Ländern und Zeitepochen";"[ca. 1907] [Erscheinungsdatum]";Buch;"2.4° 97";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576957;
Suchmeldung;Einzelobjekt;449578;"Cuyp, Aelbert (Art des) [Künstler:in]";"Hirt mit Kühen";;Gemälde;;"rechts unten undeutlich signiert: A. Cuyp; identisch mit ""Weite Landschaft mit Flusslauf""; vorne Hirte mit zwei Kühen und Hund;nach Hofstede de Groot (1929) wurde das Gemälde Abraham van Calraet (1642-1722) zugeschrieben";"August 1929 Norbert Fischmann, München; Sammlung Edith Weinberger, München; Versteigerungskatalog Weinmüller 15./16. Juni 1939, Lot 646 (Einlieferer B 72) und Versteigerungskatalog Weinmüller 06./07. Dezember 1939, Lot 259 (Einlieferer C 88); [...]; 10./11. Juni 1960 Leo Spik, Lot 102; 23./24. März 1961 Leo Spik, Lot 103; Verbleib unbekannt";2011-12-13;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/449578;
Suchmeldung;Einzelobjekt;15961;"Verkolje, Nicolaes [Künstler:in]";"Der Nestraub / Das ausgehobene Nest";;Malerei;"GK 525, St 174";;;2001-08-08;"Kulturhistorisches Museum
Magdeburg
Otto-von-Guericke-Str. 68-73
39104 Magdeburg
+49 (0) 391 540 3501
+ 49 (0) 391 540 3510
museen@magdeburg.de
http://www.khm-magdeburg.de/Home.html
Dr. Gabriele Köster (Direktorin der Magdeburger Museen)
+ 49 (0)391 540 35 01
Gabriele.Koester@museen.magdeburg.de
Dr. Karin Kanter (Graphische Sammlung)
Karin.Kanter@museen.magdeburg.de";https://www.lostart.de/de/Verlust/15961;
Fundmeldung;Einzelobjekt;590979;"Ludwig Uhland [Autor:in]";"Gedichte und Dramen";"1863 [Erscheinungsdatum]";Buch;5168;"Buch; Papier, Druckerschwärze, Pappe. H 15 cm; B 12 cm.Handschriftlicher Eintrag: ""Eduard Bertz"" und ""21.3.1869"".";"Ankauf 1987 vom Antiquariat Melchior, Schloss Riet, Vaihingen/Enz zusammen mit weiteren Werken Uhlands. 1869 noch in Privatbesitz, dort namentlich signiert (Eduard Bertz). Verdachtsmoment, da die Zeit des NS nicht sicher nachgewiesen werden kann.";2020-08-21;"Stadtmuseum Tübingen
Kornhausstr. 10
72070 Tübingen
+49 (0)7071 204 1711
+49 (0)7071 204 1797
stadtmuseum@tuebingen.de
http://www.tuebingen.de/stadtmuseum
Frau Daniela Übelhör (Sammlungsbetreuerin)
daniela.uebelhoer@tuebingen.de
Frau Wiebke Ratzeburg  (Leitung Stadtmuseum)
+49 (0)7071 204 1794
wiebke.ratzeburg@tuebingen.de";https://www.lostart.de/de/Fund/590979;
