Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;566896;"Unbekannt (Türkisch (Serare)) [Künstler:in]";Teppich;;"Gebrauchs- / Raumtextilie";"18 (Bernel Liste, S.[23])";"Teppich.Quelle: Charles Bernel: Inventaire & estimation du Mobilier, Objects d'art, Tapis, Tableaux, Argenterie, Verrerie, Vaisselle, en L'Hotel de Monsieur E. Kalman, 51, Avenue Foch, Paris (XVIème). In: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 51. Restitution Claim Records. Jewish Claims, Numbered: 0186-0192. Blatt 185 - 212.";"Sammlung Emmerich Kálmán, Wien - Paris, - 1942 (um) Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR), Paris";2017-02-15;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/566896;
Fundmeldung;Einzelobjekt;578706;"Weigel [Verlag]";"Briefe über Alexander von Humboldt's Kosmos ; Th. 2";"1850 [Erscheinungsdatum]";Buch;"X 16-2";"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2018-08-23;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/578706;
Suchmeldung;Einzelobjekt;424007;"Unbekannt [Künstler:in]";Barmherzigkeit;;Malerei;"інв. 653-жз (ХХМ)";"Objekt-Nr. 2.453; Allegorie (?); Undatiert";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/424007;
Suchmeldung;Einzelobjekt;22355;"Meister HC (G?) mit dem Kreuz, um 1600 [Künstler:in]";"Anna Magdalena Prinzessin von Anhalt-Bernburg als einjähriges Kind";"1604/1614 (?) [Datierung]";Gemälde;"Joachim-Ernst-Stiftung 2471";"Anna Magdalena Prinzessin von Anhalt-Bernburg 1603-1611.; Signatur: HC (G?) (ligiert) und Kreuz/1604 (1614?) A (?); (Materialangaben widersprüchlich);";"Verlust 1946, Solvayhall. Die Gemälde befanden sich zuletzt im Auslagerungsort Solvayhall bei Bernburg. Zunächst liefen Bemühungen, die ausgelagerten Kunstwerke nach Kriegsende zu bergen. Der Abtransport (Waggons Fr 42512, R 694457, MAV 171095) des größten Teiles der ausgelagerten Kunstwerke in Solvayhall bei Bernburg am 23.4.1946 durch die Rote Armee kam dem zuvor. Ab Mai 1946 konnte die Bergung der Kunstwerke an den übrigen Auslagerungsorten durchgeführt werden. Hierbei mußten Diebstähle und Plünderungen festgestellt werden.
Auslagerung (Bernburg (Umgebung), Salzbergwerk Solvayhall)";2001-08-08;"Anhaltische Gemäldegalerie Dessau
Puschkinallee 100
06846 Dessau-Roßlau
+49 (0) 340 66 12 620 
+49 (0) 340 66 12 617 
gemaeldegalerie@georgium.dessau-rosslau.de
https://gemaeldegalerie.dessau-rosslau.de/?page_id=1082
Ruben Rebmann (Direktor)
Josefine Czegka (Provenienzforscherin)
Josefine.Czegka@dessau-rosslau.de";https://www.lostart.de/de/Verlust/22355;
Suchmeldung;Einzelobjekt;590442;"Liebermann, Max [Künstler:in]";"Mappe mit Faksimiledrucken";"o. J. [Datierung]";"Mappenwerk / Skizzenbuch";;"24 farbige Faksimiledrucke nach Gemälden aus der Ausstellung in der Akademie der Künste, Gr.-Folg. Org.-Hlwd.-Mappe, Nr. 117 von 200 Exemplaren";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Adolf Weinmüller, München, 11.09-12.09.1936, Katalognummer 72; Verbleib unbekannt";2020-07-31;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590442;
Fundmeldung;Einzelobjekt;414948;"Unbekannt [Künstler:in]";Wandschirm;;Möbel;MOS-1328;Spätbiedermeier;"Nach 1945 nach Schloss Mosigkau gelangt; Herkunft unbekannt;";2009-10-02;"Schloss Mosigkau
Knobelsdorffallee 2-3
06847 Dessau-Roßlau/OT Mosigkau
+49 (0) 340 521139
ksdw@ksdw.de
http://www.gartenreich.com
Prof. Dr. Harald Meller (Kommissarischer Direktor und Vorstand)
+49 (0) 340 646 1540
sekretariat@gartenreich.de
Dr. Anette Froesch (Leiterin Abteilung Schlösser und Sammlungen)
anette.froesch@gartenreich.de";https://www.lostart.de/de/Fund/414948;
Suchmeldung;Einzelobjekt;74814;"Unbekannt [Künstler:in]";"Friedrich der Große";;Malerei;9533;;"Verliehene Gemälde (L), 1932/1935 Leihgabe an die Deutsche Botschaft Konstantinopel (L 21)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/74814;
Suchmeldung;Einzelobjekt;182869;"Rubens, Peter Paul [Künstler:in]";"Aufwärts blickender männlicher Kopf (Seneca)";;Zeichnung;"C 956";"Schwarze Kreide";"Von Moritz G. Weidemann, Leipzig, 1723.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/182869;
Suchmeldung;Einzelobjekt;148976;"Glauber, Johann Rudolf [Autor:in]
Jansson [Verlag]";"Libellus dialogorum, sive colloquia, nonnullorum Hermeticae medicinae, ac tincturae universalis ..";"1663 [Erscheinungsdatum]";Buch;"Fa 8: 325";;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148976;
Suchmeldung;Einzelobjekt;475493;"Unbekannt (Deutsch) [Künstler:in]";"Lessing (?)";"1701/1800 [Datierung]";Malerei;;;"Sammlung Felix und Hedwig (geb. Bonnem) Henschel, Berlin; Beschlagnahme des Umzugsgutes in Berlin/Hamburg";2013-07-23;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/475493;
Suchmeldung;Einzelobjekt;277325;"Unbekannt [Künstler:in]";"Blumen und Gräser";"1890 (vor) [Datierung]";Malerei;"Handschriftliches Verzeichnis Nr. 452";"Blumen und Gräser in natürlicher Größe; im Hintergrund eine BerglandschaftDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277325;
Suchmeldung;Einzelobjekt;304121;"Maas, Harry Frans Hubert (?) [Künstler:in]";"Wassermann mit Perle";;Malerei;;"gemeldet als ""Maas, H.""sehr großes Format";"bis 1938 Max Obersitzko; versteigert bei Harms am 22.06.1938";2004-06-02;"Alessandro Honert (Rechtsanwalt und Avvocato)
+39 051 225166
ahonert@schubra.it
BaBeg GmbH, Berlin (>> Hinweise/Rückfragen)
+49 (0) 30 6144035
info@babeg.de";https://www.lostart.de/de/Verlust/304121;
Suchmeldung;Einzelobjekt;206105;"Garve, Chr. [Autor:in]";"Züge aus dem Leben des Herrn Paczensky von Tencjen.";"1793 [Erscheinungsdatum]";Buch;"C 3842";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206105;
Suchmeldung;Einzelobjekt;577701;"Amati, Antonius (Schule) [Künstler:in]";Amati-Geige;"1635 [Datierung]";Musikinstrument;;"Violine mit Inschrift: ""Antonius Amati Cremonae fecit 1635""Die Violine hat geteilten Boden aus halbschwartigem Holz mit lebhaften, zum Teil etwas unruhigen Mittelflammen, die ein wenig nach oben laufen, gut mittelbreit und lebhaft geflammte Zargen, mitten feinjähriges, nach außen bis übermitteljähriges Deckenholz; Lackfarbe bräunlich; Wertschätzung ungefähr 5.000 RM (lt. Gutachten des Sachverständigen Philipp Hammig vom 11.08.1938 - Externer Link) Quelle: Auktionshaus Dr. Walther Achenbach, Berlin, Versteigerung: 24. [und] 25. August 1938 - Luxus-Villeneinrichtung: Besitz Kl., Berlin-Charlottenburg, Fasanenstraße 83";"Sammlung Klausner, Berlin-Charlottenburg; 24. und 25. August 1938 Versteigerung Auktionshaus Dr. Walther Achenbach, Berlin, Lot 335; Verbleib unbekannt";2018-06-06;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/577701;
Suchmeldung;Einzelobjekt;67606;"Unbekannt [Künstler:in]";Heimkehr;;Malerei;"GK I 4618";;"Schloß Babelsberg - Neues Palais - am 28. Februar 1946 für den Transport in die Sowjetunion verpackt (Kiste 6)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/67606;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 518"
Suchmeldung;Einzelobjekt;470218;"Rössing, Karl [Künstler:in]";"Titel unbekannt";;Druckgrafik;;;"Oktober 1946 vom Auslagerungsort Schloss Escheberg bei Kassel zum Central Collecting Point Wiesbaden gebracht, ""Verlust"", unklar ob Escheberg oder Wiesbaden; Verbleib unbekannt
Auslagerung (Zierenberg, Schloss Escheberg)";2013-02-27;"Kunsthalle Mannheim
Friedrichsplatz 4
68165 Mannheim
+49 (0) 621 293 6413 
+49 (0) 621 293 6412
kunsthalle@mannheim.de
http://www.kunsthalle-mannheim.eu/
Dr. Inge Herold (Stellvertretende Direktorin)
+49 (0) 621 293 6437
inge.herold@mannheim.de";https://www.lostart.de/de/Verlust/470218;
Fundmeldung;Einzelobjekt;296774;"Traven, B. [Autor:in]
Buchmeisterverl. [Verlag]";"Die Baumwollpflücker. Roman";"1600-1930 [Zeitraum]
[1931] [Erscheinungsdatum]";Buch;"XVI C 644 ig";;"Lieferant / zugewiesen durch: Preußische Staatsbibliothek Berlin; Datum der Einarbeitung UB Marburg: 26.11.1934; Besitzvermerk: Leihbücherei Westend";2003-10-24;"Universitätsbibliothek Marburg
Deutschhausstraße 9
35037 Marburg
06421 - 2821321
https://www.uni-marburg.de/de/ub
Dr. Lydia Kaiser (Ltg. Abteilung Historische Bestände)
06421 - 2825101
lydia.kaiser@ub.uni-marburg.de";https://www.lostart.de/de/Fund/296774;
Suchmeldung;Einzelobjekt;295850;;"Mariä Verkündung";;Malerei;109-XIM;Ikone;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295850;
Fundmeldung;Einzelobjekt;570822;"Fischer, Robert [Autor:in]
Zechel [Verlag]";"Erläuterung der Katechismen der Joh[annis]-Fr[ei]m[aure]rei ; 1. Erläuterung des Lehrlings-Katechismus : zur Instruktion";"1885 [Erscheinungsdatum]";Buch;26/5879-1;"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Freimaurerloge Johannes zum Wiedererbauten Tempel. NS-Raubgut-Verdacht
Status
restituiert";2017-10-18;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/570822;
Fundmeldung;Einzelobjekt;479939;"Marx, Karl [Autor:in]
Internat. Arbeiter-Verl. [Verlag]";"Elementarbücher des Kommunismus ; 12. Kritiken der sozialdemokratischen Programm-Entwürfe von 1875 und 1891 : Anhang ...";"1930 [Erscheinungsdatum]";Buch;"Fc 8045-12<2>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Goethe-Universität Frankfurt am Main, Institut für Sozialforschung, BüchereiZugang: Preußische Staatsbibliothek | Zugangsnummer Ifs 636 | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479939;
Suchmeldung;Einzelobjekt;572267;"Pissarro, Camille Jacob [Künstler:in]";"Louvre-Ansicht/ La Seine à Paris";"1903 [Datierung]";Gemälde;;"Blick über die Seine mit Pont-Neuf und dem Louvre rechts im Hintergrund";"Richard Semmel, Berlin; angeboten auf Auktion Muller, Amsterdam, 13.06.1933, Nr. 30, mit Abb. Für 2.600fl angeboten; zurück; angeboten auf Auktion Galerie Moos, Genf, 23.05.1936, Nr. 24, Tafel 6; 20. April 1950 Parke Bernet Sale Ballentine NY, Nr. 91";2017-11-22;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/572267;
Suchmeldung;Einzelobjekt;404455;;"Stern und Grosskreuz des griechischen Erlöserordens";;"Orden / Ehrenzeichen";8050;"König Otto";"Königlicher Hausschatz, Hohenzollernmuseum, Schloss Monbijou, Berlin; Verlust 1945.";2008-05-22;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/404455;
Suchmeldung;Einzelobjekt;213776;"Malchin, Carl Wilhelm Christian [Künstler:in]";"Winterskizze von Mueß";;Malerei;562;"Ölstudie; Signatur: C. Malchin.; Maße: 14,1 x 23,8 cm";"1920 vom Künstler gegen eine staatliche Rente erworben";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/213776;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 87/Nr. 390"
