Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;447552;"Unbekannt (Französisch) [Künstler:in]";Ecrain;"1775 (um) [Datierung]";Möbel;"171 (Lange 1939); 244 (Lange 1940)";"Viereckiges vergoldetes und geschnitztes Rahmengestell. Bespannung farbige Seide: In geschweifter Kartusche Allegorie auf die Treue: Altar mit Herz, Rosengirlanden und Hund. Lyon, Manufacture de Lassalle; Quelle: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 171 (Kürzel: F.A., Charlottenburg); Hans W. Lange: Sammlung Wolfgang Zorer, Berlin. Verschiedener Kunstbesitz. 5. und 6. April 1940. Berlin 1940. Katalognummer 253; Fotografien von Martha Huth, in: LAB, F Rep. 290-05-01 Nr. 35ff; NARA M1947. Textual records created at the Wiesbaden Central Collecting Point include administrative files and monthly reports, Breker, Arno (Sculptor) - Investigation And Denazification, Blatt 30-31.";"Sammlung Feist; Finanzamt Charlottenburg; Auktion Lange 1939; C[aesar] W[ollheim], Berlin; Auktion Lange 1940; Sammlung Arno Breker";2011-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/447552;
Fundmeldung;Einzelobjekt;219342;"Bellotto, Bernardo [Künstler:in]";"Ansicht der Ruinen Dresdner Vorstädte";;Druckgrafik;mü2399/267;;"Zugang 1940";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219342;
Suchmeldung;Einzelobjekt;313932;"Unbekannt (Französisch) [Künstler:in]";"Portière mit Bacchus in Wolken";"1745/1749 (um) [Datierung]";"Gebrauchs- / Raumtextilie";;"Weinglas und Stab in den Händen, thront der Gott, neben sich einen bocksbeinigen Knaben, umrahmt von schlanker Groteskenarkade mit Vasen, Blumenkörben, Emblemen und Vögeln. Unten zwei Putten mit Panthern um einen Brunnen mit Maskaron. Grund in goldgelben Tönen. Goldner Rahmen mit Rankenmuster und Eckmuscheln. Aus der Götterserie nach Audran. Vgl. aus einer gleichen Folge die Tapisserie im Quirinal, Göbel, Wandteppiche, Taf. 127. (Starke Ergänzungen.) Manufacture des Gobelins";"Kunstsammlung Albert Freiherr von Goldschmidt-Rothschild, Frankfurt (Main); Auktion Nr. 48 vom 11.-13.5.1936 bei Hugo Helbing, Frankfurt, Nr. 454";2006-05-18;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/313932;
Suchmeldung;Einzelobjekt;194879;"Unbekannt (Deutsch) [Künstler:in]";Herrenrock;"1751/1800 [Datierung]";Bekleidung;"I 100 b";"Der Frack besteht aus blaugrün schmal gestreiftem Seidengewebe und weißem Seidenfutter. Stehkragen, Vorderkanten, Ärmelaufschläge und Schöße tragen als Randverzierung ein gesticktes Teil mit Tüll unternähtes regelhaftes Blumenmuster mit verschiedenartigen weißen, gelben und rosa Blüten. Die großen, flachen, mit Seide bezogenen Knöpfe (10 am Vorderverschluss, je 2 an den Ärmelaufschlägen, je 3 an den Taschen) sind gelichfalls mit einem Blumenmotiv bestickt. Am Rockfutter finden sich Schmutzflecke und ein oder mehrere Flicken.";"1917 durch das Historische Museum Dresden vom Königlichen Hoftheater Dresden erworben. Inventar 280, Zugangsverzeichnis, Nummer 601/4, Seite 52.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Rüstkammer
Taschenberg 2
01067 Dresden
(0351) 4914 8590
rk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 8590
rk@skd.museum";https://www.lostart.de/de/Verlust/194879;"Literatur: Schaal, Bäumel, Schuckelt, Lieber 1990, S. 64, Obj.-Nr. 156."
Suchmeldung;Einzelobjekt;53241;"Schultz, Johann Karl [Künstler:in]";"Inneres der Schloßkirche der Marienburg";"1847 [Datierung]";Malerei;"GK I 5896";"Bezeichnet auf einer Bodenplatte: ""18 ICS 47."" (ICS monogrammiert).";"Schloß Königsberg (KÖ-SCHL) - 1944 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/53241;"Boetticher, Friedrich von: Malerwerke des 19. Jahrhunderts; 4 Bde; Leipzig; 1891-1901 und erneut 1941, 56. Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 462"
Fundmeldung;Einzelobjekt;572651;"Unbekannt [Künstler:in]
Anonymous [Künstler:in]";Untitled;"17th century [Datierung]";Druckgrafik;B52.11.1812;;"Received through JRSO (Jewish Restitution Successor Organization)JRSO Number: 3623/12";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572651;
Suchmeldung;Einzelobjekt;20326;"Lorenzo Monaco, Don [Künstler:in]";"Maria mit dem Kind";;Gemälde;"1123 A";"Tafelmalerei: Bild: Maria (auf dem Boden) kniend, das Christuskind vor ihr; knien";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 1123 A; Besitzzeit; bis 1945; Zugangsart: Schenkung; Zugangsdatum: 1903; Auslagerungsort: Berlin; Friedrichshain";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/20326;
Suchmeldung;Einzelobjekt;568600;"Unbekannt (Französisch (?)) [Künstler:in]";Schränkchen;;Möbel;"37 (NARA)";"auf vier geschweiften Beinen. Quelle: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 47. Restitution Claim Records. Jewish Claims, Nr. 0053.";"Sammlung Alexander und Richard BallBeschlagnahme durch den ERR, Paris 1941 (um)";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568600;
Suchmeldung;Einzelobjekt;474936;"Unbekannt (Italien, Venedig) [Künstler:in]";Bacchus;"1500/1550 [Datierung]";"Plastik / Skulptur";"529 (Auspitz); V 529";"Bachstitz: stehender nackter Jüngling, Weinranken im Haar, Weintrauben in linker Hand, rechter Arm vor dem Kopf angehoben. Modell nach antikem Vorbild. Ähnlich den Werken des Francesco da Sant' Agata, Paduaer Arbeiten. Edmund Wilhelm Braun: „Tafel XIV, a) Jugendlicher Bacchus, nackt aufrecht stehend, hält den rechten Arm über den mit Weinlaub bekränzten Kopf. In der herabhängenden Linken sowie in der rechten Hand hält er je eine Traube. Über die Brust schlingt sich von der linken Schulter herab das Widderfell. Als ""Feigenblatt"" eine Traube mit Weinblättern. Italienisch, 16. Jahrhundert, Mitte. Beeinflußt von den durch Bode dem Francesco da Sant' Agata zugeschriebenen Figuren. Braune Patina. H. 22 cm. Haare und Fell ziseliert. Ein zweites Exemplar mit einem Panther zu befindet sich bei Pierpont Morgan.“Literatur: Leo Planiscig: Venezianische Bildhauer der Renaissance. Wien 1921. S.303, Fig. 320; Edmund Wilhelm Braun: Die Bronzen der Sammlung Guido von Rhó in Wien. Ebd. 1908, Nr. XIV, Abb. XIV. Sammlung Guido von Rhó. Ausgestellt: Amsterdam Juli/September 1934. Nr. 913 mit Abbildung;Quelle: Liste „Verkoopen aan Schlossmuseum, Berlijn“ [ohne Datum]. In: Archive SNK (Stichting Nederlandsch Kunstbezit). 2.08.42, Invnr. 178; Bundesdenkmalamt, Z 3, 1932, Stefan Auspitz Wien, Betrifft Sammlung Stefan Auspitz, Verkauf von Kunstgegenständen an K. W. Bachstitz, Liste, Greco-Salon; im Archiv der SNK existiert eine Abbildung unter Foto Archief SNK 214";"Sammlung Guido von Rhó; bis 1931 Sammlung Stefan von Auspitz, Wien; ab 1932 Sammlung Kurt Walter Bachstitz; Schlossmuseum Berlin";2013-05-27;"Von Trott zu Solz - Lammek (Rechtsanwälte - Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/474936;
Suchmeldung;Einzelobjekt;447031;"Unbekannt (Französisch / Paris) [Künstler:in]";"Kaminuhr und Leuchter (Kamingarnitur)";"1780 (um) [Datierung]";Uhr;"268 (Lange)";"bestehend aus einer Pendule und zwei Kerzenleuchtern. Die Uhr wird von zwei weiblichen Hermen, die in Bocksfüße auslaufen, seitlich gehalten. Oben ein Rosenstrauß aus vergoldeter Bronze. Bei den Leuchtern über einem Porzellansockel in Bronze gefaßt eine Porzellanurne als Tülle. Sèvres. Quelle: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 268 (Kürzel: L., Berlin); Fotografien von Martha Huth, in: LAB, F Rep. 290-05-01 Nr. 35ff.";"Sammlung Feist;L., Berlin;Auktion Lange 1939";2011-09-28;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/447031;
Suchmeldung;Einzelobjekt;596422;"Vischer, Peter (der Ältere) (Werkstatt (?)) [Künstler:in]";Hund;"1500/1550 [Datierung]";Kleinkunst;"Ahv 34";"Ein sich hinter dem Ohr kratzender Hund, Kleinplastik aus Bronze";"Seit 1717 in der Kunstkammer nachweisbar, vermutlich Verlust nach 1945, Verbleib unbekannt.";2021-09-13;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/596422;"Inventar 1717, fol. 190v-191r; Inventar 1830, fol. 33r, Nr. 195; Inventar 1858, Bd. 2, Cap. VIII Römische Alterthümer, 3 Bronze, Nr. 75; Aldenhoven Plastik, Abt. IV Metall, Nr. 34"
Suchmeldung;Einzelobjekt;594762;;"Sechs kleine Kerzenleuchter";"1760 (um) [Datierung]";Beleuchtung;;;"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 263; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594762;"Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;573677;"Klimt, Gustav [Künstler:in]";"Stehendes Liebespaar, die Frau mit erhobenem rechten Arm";;Zeichnung;;"nach Werkverzeichnis Strobl:""ADAM UND EVA"" 1917/18, unvollendet (Novotny-Dobai Nr. 220)Kompositions- und EinzelstudienKat. Nr. 2857-2869Strobl Werkverzeichnis z. No.: 2868Titel: Stehendes Liebespaar, die Frau mit erhobenemrechten ArmBleistift. 560: 367. nachlaßstempelProvenienz nach Werkverzeichnis Strobl: Ehem. Erich Lederer; Privatbesitz, Wien";"Sammlung August und Serena Lederer (Wien). Beschlagnahmung durch Gestapo März 1938 aus der Wohnung von Serena Lederer, Bartensteingasse 8, 1010 Wien.";2017-12-20;;https://www.lostart.de/de/Verlust/573677;
Fundmeldung;Einzelobjekt;584847;"Weissenbruch, Jan [Künstler:in]";"Häuser an einem Kanal mit Treckschute";"1845-1860 [Datierung]";Zeichnung;"C 1944-305";"Niederländische Landschaft, Frauen in Tracht, Kanal mit Segelboot, Deich";"Versteigerung Frederik Muller & Co, Amsterdam, 18./19. Juli 1944, Nr. 460; über Kunsthandlung F.W.H. Hollstein, Amsterdam, an ""Sonderauftrag Linz""";2019-12-06;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/584847;
Suchmeldung;Einzelobjekt;422735;"Backer [Künstler:in]";"Zwei Personen (Männer)";;Malerei;;"Abb.: Répertoire des biens Spoliés en France, Nr. 29";"Sammlung Dr. Walter Wasserzug, Paris, Beschlagnahme durch den Einsatzstab Reichsleiter Rosenberg (ERR) in Paris";2010-11-10;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/422735;
Suchmeldung;Einzelobjekt;526708;"Goyen, Jan Josephsz van [Künstler:in]";"Landschaft mit Baum";"1620/1656 (um) [Datierung]";Gemälde;"8 (Bromberg 1913)";"mit Staffage, im Hintergrund Häuser; rundQuelle: Kunstgegenstände im Hause des Herrn Martin Bromberg. Hamburg 1913. Nr.8; NL - Rijksbureau voor Kunsthistorische Documentatie (RKD), documentation; Hans-Ulrich Beck: Jan van Goyen, 1596-1656. Ein Oeuvreverzeichnis. Band 1. Amsterdam 1987. S.68. Kat. Nr. 137; Museo Nacional de Bellas Artes, Asociación Amigos del Museo (Hrsg.): De El Greco a Tiepolo. Austellung vom 24.08.-27.09.1964. Buenos Aires 1964. Kat. Nr. 49; Album „Haus Bromberg, Nonnenstieg 9“. Privatbesitz, 1935 (nach)";"Sammlung Martin Bromberg und Erben, Hamburg - 1913 - 1935 (nach) [...] Entzug durch nationalsozialistische Verfolgung nicht ausgeschlossen; Sammlung Max Emden (?); Kunsthandel M. Kleinberger (Allan Loebl), Paris vor 20.12.1938; Kunsthandel G. Wildenstein, Paris, London, New York, 1955 (um); Sammlung Domingo E. Minetti, - 1964";2015-03-20;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/526708;
Suchmeldung;Einzelobjekt;137972;"Cockq, Paul Joseph [Künstler:in]";"Blumenstrauß in einer Glasvase";;Malerei;254;;;2001-08-08;"Suermondt-Ludwig-Museum Aachen
Wilhelmstraße 18
52070 Aachen
+49 (0) 241 47980 0
+49 (0) 241 37075
info@suermondt-ludwig-museum.de
http://www.suermondt-ludwig-museum.de/
Till-Holger Borchert (Direktor)
+49 (0) 241 47980 10
Till-Holger.Borchert@mail.aachen.de
Michael Rief (stellv. Leiter)
+49 (0) 241 47980 15
Michael.Rief@mail.aachen.de";https://www.lostart.de/de/Verlust/137972;
Suchmeldung;Einzelobjekt;390815;"Lutteroth, Ascan [Künstler:in]";Nonnenglöcklein;;Malerei;;;"Verlust in Zernin, 1945";2007-06-19;;https://www.lostart.de/de/Verlust/390815;
