Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;64665;"Carracci, Agostino (Schule des) [Künstler:in]";"Leichnam Christi im Schoße Marias";;Malerei;"GK I 7625";;"Sammlung (?) Solly, A 158; Gemäldevorrat im Neuen Palais (P-NP-V) - am 12. April 1946 verpackt (Kiste 21); am 18. April 1946 in die Sowjetunion abtransportiert - jetzt als Kriegsbeute in der Staatlichen Eremitage St. Petersburg.";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/64665;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 111"
Fundmeldung;Einzelobjekt;434640;"Poplimont, Charles [Autor:in]
Adriaens [Verlag]";"La Belgique héraldique ; Tome I. A - Bi";"1863 [Erscheinungsdatum]";Buch;"Aa 10 : 83 [d] (1)";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Velden, Adolf von den *1853-1932* | Exlibris | ProvenienzmerkmalVorbesitz: Velden, Adolf von den *1853-1932* | Signatur D.62Vorbesitz: Velden, Else von den *1863-1942* | Exemplar: DonatorinZugang: Thüringische Landesbibliothek Weimar | NS-Raubgut | Stempel | Zugangsnummer 1939.186 | Datum 1939-05-02 | Erläuterung: Erwerbungsart: D. - Herkunft laut Zugangsbuch [Loc A : 200. 1938]: Frau v. d. Velden - W. - Zusätzliche Quellen: Akten des Thüringischen Hauptstaatsarchivs Weimar, Der Oberfinanzpräsident Thüringen 693 und 720 [ThHStAW, OFP, 693 u. 720]: Sicherungsanordnung gegen Else von den VeldenAusleihe: Thüringische Landesbibliothek Weimar | Einlage: Zettel | Lesedatum 1947-05-24 | Erläuterung: Zettel mit einem gestempelten Lesedatum im Spiegel hinten eingeklebtVorbesitz: NN | NummerAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2013 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2013 | Erläuterung: Ankauf nach RestitutionSammlung: Sammlung Adolf von den Velden
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434640;
Suchmeldung;Einzelobjekt;277519;"Unbekannt [Künstler:in]";"Bildnis des Knipper Dolling";;Malerei;"Handschriftliches Verzeichnis Nr. 631";"Kopie nach Heinrich AldegreverDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277519;
Suchmeldung;Einzelobjekt;399240;"Bizer, Emil [Künstler:in]";Landschaft;;Malerei;;;"Verlust 1933/1945";2008-01-08;"Agnes Peresztegi (Avocat)
agnes@peresztegi.com";https://www.lostart.de/de/Verlust/399240;
Suchmeldung;Einzelobjekt;209967;"Unbekannt [Künstler:in]";Messer;"1700-1800 [Datierung]";"Kunsthandwerk / -gewerbe";;"Stiel aus Purpurino (= Hämatinon, roter Glasfluss) mit fein ornamentiertem, vergoldetem Beschlag; mit goldener Klinge und einem gekrönten ""L"" sowie weiteren Buchstaben gezeichnet bzw. mit Klinge aus Stahl und einem Szepter gezeichnet.";"Laut Inventar 1858 und Aldenhoven aus dem Besitz Königs Louis XVI. von Frankreich. Als Geschenk kamen sie an einen seiner Pagen, der sie während seiner Emigration in Deutschland verkauft hat; laut Inventar 1858 aus dem Nachlass von Herzog Friedrich IV. von Sachsen-Gotha-Altenburg";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/209967;"Inventar 1830, fol. 3v, Nr. 34; Inventar 1858, Bd. I, Kap. V, Nr. 102; Aldenhoven Geräth und Schmuck, Goldschmiedsarbeit Nr. 111"
Suchmeldung;Einzelobjekt;83395;"Adler, F. [Autor:in]";"Felsendom, Der, und die heilige Grabeskirche zu Jerusalem";;Buch;10489;"ohne Jahr";;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83395;
Suchmeldung;Einzelobjekt;594213;"Keller, ? [Künstler:in]";"Porträt einer Frau in Gelb";;Gemälde;;"derzeit keine weiteren Angaben verfügbar";"Dr. Ludwig Levy, Brünn/Brno; nach 1939 von deutschen Behörden beschlagnahmt und später nach Prag verbracht (1943?); durch Antiquariat K. André, Prag, weiterverkauft; Verbleib unbekannt";2021-02-10;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/594213;"14 WGA 1319/61 (Liste mit näheren Angaben zu Kunst- und Kulturgütern)"
Suchmeldung;Einzelobjekt;423879;"Champaigne, Philippe de (Französischer Maler) [Künstler:in]";"Moses mit den Gesetzestafeln (Kopie)";"1701/1800 [Datierung]";Malerei;"інв. 636-жз (ХХМ)";"Objekt-Nr. 2.324; Religiöses Thema (Kopie)";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423879;
Suchmeldung;Einzelobjekt;234940;"Müller, Hermann [Künstler:in]";"Fürst Otto Friedrich von Schönburg-Waldenburg";"17. - 19. Jh. [Zeitraum]";Malerei;126;"- Kniestück, Otto Friedrich v. Schönburg-Waldenburg (1819-1893) stehend mit schwarzem über die Schulter geworfenem Mantel,- brauner ovaler Holzrahmen.";;2001-08-08;"Museum – Naturalienkabinett Waldenburg
Geschwister-Scholl-Platz 1
08396 Waldenburg
+49 (0) 37608 22519
+49 (0) 37608 16060
museum@waldenburg.de
http://www.museum-waldenburg.de/
Christina Ludwig
+49 (0) 37608 22519
ch.ludwig@waldenburg.de
Fanny Stoye M.A.
+49 (0) 37608 22519
f.stoye@waldenburg.de";https://www.lostart.de/de/Verlust/234940;
Suchmeldung;Einzelobjekt;277406;"Unbekannt [Künstler:in]";"Wasserfall im Gebirge";;Malerei;"Handschriftliches Verzeichnis Nr. 528";"Kopie nach Allart van EverdingenDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277406;
Fundmeldung;Einzelobjekt;275094;;"3 Stücke";"1700-1900 [Zeitraum]";Notenblätter;"Mü. No. 42155/3-5 (Nr. d. Packliste)";;"Kein Auslieferungsstempel einer Musikalienhandlung; vermutlich nach 1945 Zuweisung vom Offenbach Archival Depot";2003-02-27;"Universitätsbibliothek Johann Christian Senckenberg
Team Provenienzforschung
Bockenheimer Landstr. 134-138
60325 Frankfurt am Main
+49 (0) 69 798 39 223
+49 (0) 69 798 39 062
http://www.ub.uni-frankfurt.de
Bernhard Wirth (Projektleitung, Stabsabteilung Öffentlichkeitsarbeit)
+49 (0) 69 798 39 223
provenienzforschung@ub.uni-frankfurt.de";https://www.lostart.de/de/Fund/275094;
Suchmeldung;Einzelobjekt;271955;;"Abt Robert zu Huysburg bestätigt den vom Abt Reinbald mit den Kanonikern von S. Johann eingegangenen Tausch über ½ Hufe zu Ronstide gegen ein Stück Wald.";;"Urkunde / Faksimile";"Rep. U 8, Lit. C, Nr. 10";"Ausfertigungsort und Ausfertigungsdatum im Findbuch nicht genannt; die Urkunde selbst könnte durchaus einen Ausfertigungsort oder ein Ausfertigungsdatum nennen";;2002-10-15;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/271955;
Suchmeldung;Einzelobjekt;93669;"Brooking, Charles [Künstler:in]";"Bewegte See mit vielen Schiffen";"1701/1800 [Datierung]";Malerei;"G 3";;"1840 überwiesen an Museum (siehe HHA.Weimar, Loc XXX, 33, Nummer 20, vergleiche Inventarnummer 204). Verlustgeschichte: Im Sommer 1945 aus dem Depot Empfertshausen durch sowjetischen Truppen entfernt.
Auslagerung (Empfertshausen)";2001-08-08;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Verlust/93669;
Suchmeldung;Einzelobjekt;441206;;"Quittung und Zession Johann Ellenbergers über 220 rtl 20 Groschen anteiligen Forderung an die Bernburger Kammer";"1657 [Dokumentdatum]";Archivgut;"Z 18, C 7 Nr. 19";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441206;
Suchmeldung;Einzelobjekt;307037;"Zügel, Heinrich von [Künstler:in]";"Spielende Hunde";;Malerei;;"derzeit keine weiteren Angaben verfügbar";"bis 1930 Sammlung Jean Baer; 1930-1939/1942 Ida Baer, Berlin; Verlust zwischen 1939 und 1942 in Berlin; Verbleib unbekannt";2005-03-11;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/307037;
Suchmeldung;Einzelobjekt;87095;"Schadow, Johann Gottfried [Autor:in]";"Kunst-Werke und Kunst-Ansichten";"1849 [Erscheinungsdatum]";Buch;8906;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87095;
Fundmeldung;Einzelobjekt;473583;"Collodi, Carlo [Autor:in]
Kon [Verlag]";Pinokio;"1940 [Erscheinungsdatum]";Buch;53-8-5815;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/473583;
Suchmeldung;Einzelobjekt;574656;"Boulle, André Charles [Künstler:in]";Kommode;;Möbel;;"Quelle: D – LAB, B Rep. 025-05, Nr. 14767/59.";"Kunsthandel Seligmann, Place Vendome, Paris 1928; Sammlung Herbert Kahnheimer, Frankfurt/Berlin - 1935; Beschlagnahme und Verwertung durch das Finanzamt Tiergarten, 1935/36 (um); Verbleib unbekannt";2018-01-18;;https://www.lostart.de/de/Verlust/574656;
Suchmeldung;Einzelobjekt;295142;;"Selbstbildnis von Rembrandt";"1601/1700 [Datierung]";Malerei;"374-kleines russisches sh, kleines russisches s";"Gemälde; Kopie";;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295142;
Suchmeldung;Einzelobjekt;419664;"Koekkoek, Marinus Adrianus [Künstler:in]";"Landschaft mit bergigem Hintergrunde";;Gemälde;756;;"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/419664;
Suchmeldung;Einzelobjekt;566649;"Unbekannt [Künstler:in]";Ankleidespiegel;;Möbel;"9 (Bernel Liste, S.14)";"Stil Empire, drehbarer Spiegel.Quelle: Charles Bernel: Inventaire & estimation du Mobilier, Objects d'art, Tapis, Tableaux, Argenterie, Verrerie, Vaisselle, en L'Hotel de Monsieur E. Kalman, 51, Avenue Foch, Paris (XVIème). In: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 51. Restitution Claim Records. Jewish Claims, Numbered: 0186-0192. Blatt 185 - 212.";"Sammlung Emmerich Kálmán, Wien - Paris, - 1942 (um) Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR), Paris";2017-02-15;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/566649;
Suchmeldung;Einzelobjekt;441416;;"Des Notars Starkens Skripturen";"1767 [Dokumentdatum]";Archivgut;"Z 18, C 8c Nr. 24";"Zusatzinformationen: bezieht sich auf verschiedene hier vorhandene Rechtsfälle";"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441416;
Fundmeldung;Einzelobjekt;576008;"Leloup, Peter Josef [Autor:in]
Kupferberg [Verlag]";"Gedrängte historisch-chrestomatische Übersicht der Literatur Frankreichs für Gymnasien und andere obere Schul-Anstalten ; Abtheilung 2. Zweite Abtheilung oder Handbuch der französischen Prosa";"1831 [Erscheinungsdatum]";Buch;"A 55/132-1/2 (2)";"Weitere Informationen im Online-Katalog des Bibliothekssystems der Justus-Liebig-Universität Gießen: Externer Link";"Deutschland (Gebiet unter Alliierter Besatzung, Amerikanische Zone). Amt der Militärregierung für Hessen. Offenbach Archival DepotNS-RaubgutStempel";2018-03-06;"Universitätsbibliothek Gießen
Otto-Behagel-Str. 8
35394 Gießen
+49 (0)641 99-14032
+49 (0)641 99-14039
auskunft@bibsys.uni-giessen.de
http://www.ub.uni-giessen.de
Dr. Olaf Schneider (Bibliotheksoberrat)
+49 (0)641/99-14052
Olaf.Schneider@bibsys.uni-giessen.de";https://www.lostart.de/de/Fund/576008;
Suchmeldung;Einzelobjekt;249671;;"Franciscus de Platea, Opus restitutionum. Krakau 1475.";;"Wiegendruck / Frühdruck";"II: 59,1a";"RGB Moskau Sammlung L: L 47";;2002-03-13;"Deutsches Buch- und
Schriftmuseum der Deutschen
Bücherei Leipzig
04103 Leipzig
(0341) 2271-324
(0341) 2271-240
dbsm@d-nb.de
http://www.d-nb.de
Zentrale (Deutsche Nationalbibliothek Leipzig)
(0341) 2271-0
Dr. Stephanie Jacobs (Leiterin Deutsches Buch- und Schriftmuseum)
(0341) 2271-324
dbsm@d-nb.de";https://www.lostart.de/de/Verlust/249671;
Fundmeldung;Einzelobjekt;570009;"Döhring, Erich [Autor:in]
Stilke [Verlag]";"Bürgersteuer ; [Hauptbd.]";"1930 [Erscheinungsdatum]";Buch;35.c.2654;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Arbeiterkammer BremenZugang: 1937.02.26
Status
restituiert";2017-10-11;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/570009;
Suchmeldung;Einzelobjekt;529467;"Unbekannt [Künstler:in]";"Fragment eines Wandgemäldes";;"Plastik / Skulptur";"ZV 126";"Weiblicher Kopf im Profil nach links auf gelbem Grund.";"1884 Vermächtnis Richard Freiherr von Friesen. Inventar ZV 1 - 457 (1875-1885). Akte ZV-Nr. 97 - 129 vorhanden, darin u. a. Abschrift aus dem Testament vom 4. März 1882 mit Verzeichnis der Stücke. Unter Nr. 26 - 33 erwähnt: Acht kleine Bruchstücke, 5 davon antiker Marmor aus dem Kaiserpalast auf dem Palatin in Rom, 3 dergl. feste antike Wandmalereien aus Bajae. Handschriftlicher Zusatz von Treu: Inv. 104 - 108, Inv. 126 - 128.In der Bestandsliste 1950 nicht aufgeführt.";2015-09-23;"Staatliche Kunstsammlungen Dresden
Skulpturensammlung
Tzschirnerplatz 2
01067 Dresden
+49 (0)351 4914 9740
sks@skd.museum
http://www.skd.museum
Direktion
+49 (0)351 4914 9740
sks@skd.museum";https://www.lostart.de/de/Verlust/529467;"Spezial-Berichte über die Verwaltung der Königl. Sammlungen in den Jahren 1884 und 1885. 3. Antikensammlung, S. 2 f."
Suchmeldung;Einzelobjekt;127885;;"Summario pequeno";;Handschrift;"msor 014";;;2001-08-08;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Verlust/127885;
