Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;521913;"Unbekannt [Künstler:in]";"Mariä Himmelfahrt";"1540/1550 [Datierung]";"Plastik / Skulptur";61/49.1;"url: https://www.bayerisches-nationalmuseum.de/sammlung/00078674; Befund: Die Marienfigur weist keinerlei Kennzeichnungen mehr auf. Zugehörig Bodenplatte und Konsole (61/49.2 und 61/49.3): Die Inventarnummer auf beide Bruchstücke in weiß aufgetragen. Die schwarz (falsch) aufgetragene ""61/40"" in weiß durchgestrichen. Befund Konsole: Auf der Rückseite der Spitze mit weißer Farbe handschriftlich ""3"". Mit blauem Stift ""H 1587"" (in der Zeit zwischen 1961 und 1983 - erster überlieferter Standortnachweis im Bayerischen Nationalmuseum - zugewiesene hausinterne H-Nummer). Auf der Vorderseite mit blauem Stift: ""#3"" (bislang unbekanntes Nummernsystem).";"Überweisung 1961. Freistaat Bayern. Gemäß der Vereinbarung vom 6.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. Von der Treuhandverwaltung für Kulturgut, übernommen vom Central Collecting Point München aus der Vermögenseinziehung Hermann Göring. Provenienzforschung: Möglicherweise ehemals am Hochaltar der Kathedrale von Teruel/Spanien. Der Hochaltar gehört zu den großen Verlusten des Bürgerkriegs und wurde möglicherweise 1937-38 in der Schlacht von Teruel geraubt. Die Marienfigur kam zu bislang unbekanntem Zeitpunkt und aus unbekannter Quelle in die Sammlung Göring. Weder im Holzplastik Inventar noch im Holzplastik Katalog. /I.v.z.M., 2014";2014-10-22;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/521913;
Suchmeldung;Einzelobjekt;435731;"Goyen, Jan Josephsz van [Künstler:in]";"Landschaft mit Hütte (Holländische Landschaft)";"1635 (um) [Datierung]";Malerei;;"Im Mittelgrund des Bildes zwei strohgedeckte Bauernkaten, vor denen bei einem Lattenzaun drei Bauern stehend lagernd sich im Gespräch befinden. Im Hintergrund Baumgruppen mit weiteren Hütten, auf die ein Bauer mit einem Jungen zuwandert.Liste Göring: signiert und datiert 1635, Öl auf Holz; laut Peter Sutton: datiert 1630 oder 1636Externer Link";"Emil und Paula Strauss, Frankfurt/Paris; Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR) Paris, E.S. 1; nach dem Krieg vom CCP München nach Frankreich restituiert. Auf der Liste der für Göring abgegebenen Kunstgegenstände 14.3.1942 Nr. 91 in SNK 227; Ausgestellt: European Paintings from Private Collections of Friends of the Museum of Fine Arts, Boston, Hrsg. Peter C. Sutton, Boston Museum of Fine Arts, 1992, Katalognummer 64, Abbildung Plate 34; Beck Goyen Band 2, No.1141, illustriert und Band 3, page 274, dort Kunsthändler Waterman in Amsterdam 1982; Farbabbildung in Zeitschrift Tableau 1982; Sotheby´s NY, 14.01.1988, Lot 17.";2011-04-14;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/435731;
Fundmeldung;Einzelobjekt;407845;"Porzellanmanufaktur Meissen [Manufaktur]";"Koppchen mit Untertasse";"1723-1725 (um) [Datierung]
1700/1799 [Zeitraum]";Gefäß;"Badisches Landesmuseum Karlsruhe, V 19286";"Koppchen Höhe: 4,7 cm; Koppchen Durchmesser: 7,5 cm; Untertasse Höhe: 2,6 cm; Untertasse Durchmesser: 13,0 cm";"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/407845;
Fundmeldung;Einzelobjekt;463020;"Michael Gottschalck [Herausgeber]
Impensis MICHAELIS GOTTSCHALCKII, Cum Privilegio SACR. CAESAR. MAJ. & Serenissimorum REGUM POLONIAE [Verlag]";"(I) MASSECHETH BERACHOTH, OPUS IN QUO DE BENEDICTIONIBUS, DE GRATIIS DEO AGENDIS, De Orationibus & Divinis Laudibus agitur. (II) SEDER ZERAIM, OPUS DECEM VOLUMINA CONTINENS";"1715 [Erscheinungsdatum]";Buch;"o.Sign. (Inv.Nr. AK-2013-6)";"Band 1 der 12-bändigen Talmud-Gesamtausgabe von 1715-1722 mit den Traktaten (I.) Massecheth Berachoth und (II.) Zeder Seraim. Originaleinband stark berieben, Schließschnallen abgerissen, Papierblock gut erhalten, alle Seiten vollständig; auf Vorsatzblättern verschiedene Eintragungen, erkennbar auf Titelblatt: […] L 9 [Institut für Staatsforschung]";"Institut für Staatsforschung [Stempel], zuvor: unbekannt - Objekteingang ungeklärt, aber wohl 1962 (Strafsache Walter Neuling)";2013-02-04;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/463020;
Fundmeldung;Einzelobjekt;220674;"Lampi, Johann Baptist von (der Ältere) [Künstler:in]";"Portrait einer jungen Dame in Weiss, ein Notenbuch in der Hand, in Landschaft";;Gemälde;mü8797;"Die Identität der jungen Frau, die mit einem Notenheft in einer Landschaft dargestellt wurde, ist nicht bekannt. Das Medaillion, das sie in ihrer Hand hält, trägt die Initialen ""BPFH"". Das Gemälde ist weder datiert noch signiert.";"(…)Bis 1919 Vermutlich Gustav Rosauer (1858–1919)Wohl 1919–mindestens bis Mai 1938 Berta Rosauer (1864–1942), Jenny Rosauer (?–1942) und Malvine Rosauer (1859–1940), Wien, vermutlich erworben durch Erbgang(…) Bis November 1938 Albert Zdenko Hofrichter, WienNovember 1938–05.12.1940 Julius Böhler, München, erworben über Hildegard Gussenbauer, Wien05.12.1940–16.04.1941 Karl Haberstock, BerlinAb 16.04.1941 Reichsvermögen („Sonderauftrag Linz“)Ab Sommer 1943 Eingang in das Bergwerk Alt-Aussee1945 Eingang in den Central Collecting Point München1949–2010 Bundesvermögen2010 Restitution
Status
restituiert";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220674;
Suchmeldung;Einzelobjekt;435656;"Bazzani, Giuseppe [Künstler:in]";"Joseph und Potiphar's Weib";;Malerei;;"rechts Potiphars Weib; oval";"Loeser-Calnan, Matilda, Florenz; April 1944 von den Nazis aus dem Palazzo Paolucci de' Calboli, Forli gestohlen";2011-03-28;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/435656;
Suchmeldung;Einzelobjekt;308457;;Tischuhr;"1765 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 1/444";"Tischuhr, vergoldete Bronze, Louis XVI. Zylindrische Gehäuse auf Rücken eines schreienden Löwen, bekrönt vor einer Urne und behängt mit Lorbeergirlanden. Gestufter Sockel. Das Zifferblatt bezeichnet: Ageron A. Paris, die Bronze: St. Germain (nach Salverte, Paris 1720-1791). Paris";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308457;
Fundmeldung;Einzelobjekt;579553;"Bardet, Samuel (wohl) [Künstler:in]
wohl Samuel Bardet [Künstler:in]";"Messer und Gabel";"1789/1791 [Datierung]";Essbesteck;8269ab;"Auf den Zwingen von Messer und Gabel Beschau- und Meistermarken; Auf der Messerklinge Schmiedezeichen: I. SCHWEIGERT";"o.D./1939, Jüdischer Besitzer (unbekannt); 1939/1939-06, Städtische Darlehenanstalt, Frankfurt am Main, erworben von jüdischem Vorbesitzer (unbekannt) im Zuge der Zwangsabgabe von Edelmetallen für Juden; seit 1939-06-30, Museum für Kunsthandwerk, Frankfurt am Main (Museum Angewandte Kunst), Ankauf durch die Stadt Frankfurt am Main), Ju. 1038, erworben von der Städtischen Darlehensanstalt, Frankfurt am Main [1], [1] Inventarbuch Bd. 3";2018-10-30;"Museum für Angewandte Kunst
Schaumainkai 17
60594 Frankfurt (Main)
(069) 2123 4037
(069) 2123 0703
info.angewandte-kunst@stadt-frankfurt.de
http://www.museumangewandtekunst.de/
Wagner K, Matthias
(069) 212-34037
info.angewandte-kunst@stadt-frankfurt.de";https://www.lostart.de/de/Fund/579553;
Suchmeldung;Einzelobjekt;428432;"Unbekannt (Deutsch) [Künstler:in]";"Kristallpokal mit Deckel";"1680/1700 [Datierung]";"Kunsthandwerk / -gewerbe";"234 (Graupe)";"In Goldemailfassung. Die Wandung der schlanken, vierfach gebogten Kuppa unten verdickt und mit dem Kopf eines mit dem goldenen Vlies geschmückten Fürsten unter einem Adler verziert. Gegenüber Trophäen. An den Schmalseiten zwei Löwenköpfe und darüber zwei stehende Krieger, am Schaft und Fuß Straußenfedern. Am gewölbten Deckel zwei Seepferdchen, Krebs und Schildkröte. Der Schaft und Kuppa verbindende Goldring und der Reif um den Fuß mit weißem Bandgeschlinge auf schwarzem Grund. Die Kristalle im Deckel und Fuß mit natürlichen Sprüngen. Vielleicht aus der Gondelach-Werkstatt in Kassel.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 234; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): O. . [!] Wolff, 1550,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428432;
Fundmeldung;Einzelobjekt;219714;"Huber, Wolfgang (1490) [Künstler:in]";"Porträt eines 35-jährigen Mannes";"1528 [Datierung]";Gemälde;mü4318;"Mann mit Bart, Hut und Mantel mit dunkelbraunem Pelzbesatz. Der Dargestellte greift sich mit der linken Hand an den Pelz. Zwischen Hut und Schulterabschluss ist ein Himmel in intensiver Farbigkeit aus gelben, roten und grünerdigen Schwaden sichtbar. Entfernt ist eine Burgarchitektur erkennbar. Links angeschnitten ragt ein Baum über das Bild hinaus. An diesem ist eine Tafel mit der Inschrift „1528 / 35“ befestigt. Letztere Zahl gibt Auskunft über das Alter des Dargestellten. Muhr hält einen Zusammenhang des Porträts mit den Wittelsbacher Herzögen, die als Auftraggeber und Gönner Hubers fungierten, als wahrscheinlich. Vlachos vermutet, dass es sich um den Passauer Humanisten Philipp Gundel oder Gundelius (1493–1567) handeln könnte. Das Gemälde ist nicht signiert, jedoch auf das Jahr 1528 datiert.";"(…) UngeklärtO. J. Vermutlich Sammlung Dr. Hans Wendland (1880–1965), Schweiz, Erwerbsweg ungeklärtSpätestens ab März 1940–28.07.1941 Galerie Fischer, Luzern, Erwerbsweg ungeklärtAb 28.07.1941 Deutsches Reich („Sonderauftrag Linz“), Ankauf15.07.1945 Amerikanische Militärregierung, Central Collecting Point München, SicherstellungSeit 1949 Bundesrepublik Deutschland, Übergang gemäß Artikel 134 Grundgesetz";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219714;
Suchmeldung;Einzelobjekt;125185;"Moeyaert, Claes Cornelisz. [Künstler:in]";"Judas und die Häscher im Garten Gethsemane";;Zeichnung;39/109;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/125185;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 355/93."
Suchmeldung;Einzelobjekt;484391;"Unbekannt [Künstler:in]";"Bildnis des ersten Berliner Bürgermeisters Joachim Friedrich Kornmesser";"1680 (um) [Datierung]";Malerei;"VI 18435 a";"Brustbild eines Herren, nach links blickend mit grauer, nach unten dunkler werdenden Allongeperücke, blaue Augen, weißes Fidu, roter Rock. Hintergrund unbestimmt bräunlich, Neuerwerbungen des Märkischen Museums II, S. 18";"Leihgabe des Provinzial-Schulkollegium d. Prov. Brandenburg u. v. Berlin, Bln-Lichterfelde, Zehlendorferstr. 52, Block I, 24.02.1927";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484391;
Fundmeldung;Einzelobjekt;245016;"Sorgh, Hendrick Martensz [Künstler:in]";"Satyr bei Bauernfamilie";;Gemälde;1501;"rücks. Schild: Goudstikker, Heerengracht / 6275 F";"Verst. Chabot, Den Haag (Van Marle & Bignell) 1. 9. 1942, Nr. 28; 22. 10. 1942 an E. Kummerle f 18.000; bis April 1953 Johanna Kummerlé (Ehefrau von Alfred Kummerlé); nach Ausreise aus der DDR Überführung eines Bestandes von 42 Gemälden in Volkseigentum; dem Museum am 26.3.1954 vom Ministerium der Finanzen der DDR, Abt. Tresorverwaltung, übergeben";2010-11-01;"Katharinenstr. 10
04109 Leipzig
(0341) 216 999 0
(0341) 216 999 99
mdbk@leipzig.de
http://www.mdbk.de
Dr. Jan Nicolaisen  (Chefkurator Malerei und Skulptur)
+49 (0) 341 216 999 45
jan.nicolaisen@leipzig.de
Dr. Jeannette Stoschek (Chefkuratorin Grafische Sammlung)
+49 (0) 341 216 999 40
jeannette.stoschek@leipzig.de";https://www.lostart.de/de/Fund/245016;
Suchmeldung;Einzelobjekt;140776;"Ricci, Sebastiano [Künstler:in]";"Selbstbildnis des Künstlers";;Malerei;553;;"Verlustort Bad Wildungen, Kurverwaltung (Luftschutzkeller)
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2001-08-08;"Hessen Kassel Heritage / Gemäldegalerie Alte Meister 
Schloss Wilhelmshöhe
Schlosspark 1
34313 Kassel
34066 Kassel
(0561) 31680-153
(0561) 31680-111
info@heritage-kassel.de
https://www.heritage-kassel.de
Dr. Justus Lange (Provenienz-, Rückgabe- und Restitutionsanfragen)
+49 (0) 561-31680-112
justus.lange@heritage-kassel.de";https://www.lostart.de/de/Verlust/140776;
Fundmeldung;Einzelobjekt;408074;;Platte;"1751/1800 [Datierung]
1700/1799 [Zeitraum]";Gefäß;"Badisches Landesmuseum Karlsruhe, V 19529";Qingdynastie;"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/408074;
Fundmeldung;Einzelobjekt;520838;"Unbekannt [Künstler:in]";Stehpult;"1850 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"VI 22481";"Schräge Schreibplatte, hinten Vertiefung für Schreibgeräte und quadratisches Loch für ein Tintenfaß; Zwischenplatte mit halbkreisförmiger Aussparung an der Vorderseite.";"Ankauf von Privat (Max Feist, C 2, Breitestr. 10), 11.10.1938: Bestand: Märkisches Museum";2014-07-29;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/520838;
Fundmeldung;Einzelobjekt;580743;"Thürmer, Joseph [Künstler:in]";"Blick durch antike Tempelruine auf eine italienische Stadt";"1817 [Datierung]";Zeichnung;G3067;;"Provenienzverlauf: -25. Mai 1938, C. G. Boerner, Auktion 199, Nr. 420: Versteigerung aus dem Besitz (fraglich) von C. G. Boerner-25. Mai 1938 bis heute: Kunsthalle Mannheim, Ankauf";2018-12-21;"Kunsthalle Mannheim
Friedrichsplatz 4
68165 Mannheim
+49 (0) 621 293 6413 
+49 (0) 621 293 6412
kunsthalle@mannheim.de
http://www.kunsthalle-mannheim.eu/
Dr. Inge Herold (Stellvertretende Direktorin)
+49 (0) 621 293 6437
inge.herold@mannheim.de
Dr. Mathias Listl (Provenienzforschung)
0621 293 6287
mathias.listl@mannheim.de";https://www.lostart.de/de/Fund/580743;
Fundmeldung;Einzelobjekt;580715;"Manguin, Henri Charles [Künstler:in]";"Die roten Dächer";"o.J. [Datierung]";Gemälde;;"unten rechts: Manguin";"Ankauf durch die Stadt Gelsenkirchen 1958 bei der Galerie Aenne Abels";2018-12-20;"Kunstmuseum Gelsenkirchen
Horster Str. 5-7
45897 Gelsenkirchen
+49 (209) 169-4361
+49 (209) 169-4801
kunstmuseum@gelsenkirchen.de";https://www.lostart.de/de/Fund/580715;
