Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;568701;"Unbekannt (Russisch) [Künstler:in]";"Paar Kaminböcke";;"Kunsthandwerk / -gewerbe";"44 (NARA)";"Quelle: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, und other records from the Munich CCP. Roll 47. Restitution Claim Records. Jewish Claims, Nr. 0053.";"Sammlung Alexander und Richard BallBeschlagnahme durch den ERR, Paris 1941 (um)";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568701;
Fundmeldung;Einzelobjekt;595071;"Unbekannt (Antwerpen / Antwerp) [Künstler:in]";Überbauschrank;"1629 [Datierung]";Möbel;18/35;"Überbauschrank mit geschnitzten Türfüllungen";"Herkunft unbekannt, 1968 erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595071;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 98-99"
Fundmeldung;Einzelobjekt;478474;"Unbekannt (Französisch ?) [Künstler:in]";"Personengruppe (hinter Gittern?)";"1850 (um) [Datierung]";Gemälde;;"Gruppe von vier Personen in einem Raum mit Gitterstäben, auf dem Tisch die Zeitung ""Courier"" - das Sujet könnte durch die Februarrevolution in Frankreich oder die Märzrevolution in Deutschland inspiriert sein;Leinwand stark beschädigt";Berlin;2013-12-16;;https://www.lostart.de/de/Fund/478474;
Suchmeldung;Einzelobjekt;39896;"Wedekind, Johann Heinrich [Künstler:in]";"Zarin (Elisabeth Petrowna oder) Elisabeth Katharina Christine von (Württemberg) Mecklenburg (?)";;Malerei;"GK I 3112";"Bez. r. u. am Oval: ""J. H. Wedekind...""; Beschr. l. o.: ""Elisabeth Catharina Christina/Princessin von Mecklenburg/Gebohren am 18ten Dec. 1718/Regentin von Russland unter dem/Namen Anna, 1740,† 1746.""";"Schloss Charlottenburg (B-CH-SCHL) - Küchengebäude Babelsberg - Neue Kammern - Neues Palais (P-NP) - jetzt als Kriegsbeute im Historischen Museum, Moskau (?)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/39896;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 569"
Fundmeldung;Einzelobjekt;590414;"Unbekannt (wohl Flandern oder Niederlande) [Künstler:in]";Tellerfußleuchter;"1575/1600 [Datierung]";Beleuchtung;"1000-0185-00; FS 42 / 094";"Der glatte Teller über konisch ansteigendem, leicht profiliertem und graviertem Rand steigt mittig kegekförmig an. Darüber der Schaft, der durch Baluster und flache Nodi reich gegliedert ist. Die zylindrische Tülle wird oben und unten durch Profilringe begrenzt. Markierungen in schwarzer Schrift auf der Objektunterseite: ""1095"" oder ""+95"" [?]";"1501/1600 (Ende) - 1501/1600 (Ende) Herstellung |… - … | ... - 29.04.-11.05.1942 Kunsthandlung Keezer Zoon, Doelenstraat 5 (?), Amsterdam (Handelsbestand/Privatsammlung oder Kommissionsware?) | 29.04.-11.05.1942 - 2019 Städtisches Museum Braunschweig (Ankauf für 120,00 RM [90,00 fl.] durch Walter Dexel i. A. der Stadt Braunschweig für die ""Braunschweiger Formsammlung"", die heute Bestandteil des Städtischen Museums Braunschweig ist)";2020-07-29;"Stadt Braunschweig
Städtisches Museum
38023 Braunschweig
0531 4704505
0531 4704555
staedtisches.museum@braunschweig.de
http://www.braunschweig.de/kultur/museen/staedtisches_museum/index.php 
Dr. Andreas Büttner (Kurator Kunstgewerbe, Gemälde und Skulpturen)
0531 4704515
Dr. Peter Joch (Museumsdirektor)
0531 4704505";https://www.lostart.de/de/Fund/590414;
Suchmeldung;Einzelobjekt;449238;"Manufacture royale de porcelaine de Sèvres (Porzellanmanufaktur) [Manufaktur]";"Schildpattdose, Porzellandeckel mit Allegorie der Malerei";"1790 [Datierung]";"Kunsthandwerk / -gewerbe";"Auktion Lange, 18.-19.11.1938: Kat.-Nr. 548";"Katalog Hans W. Lange / Auktion 18.-19.11.1938, Kapitel ""Dosen"", S. 70: ""548. Runde Schildpattdose. Im Deckel eingelassen in Goldfassung Sèvres-Porzellanplatte, farbig bemalt mit Allegorie der Malerei, auf Wolken vor einer großen Staffelei sitzend und bedient von den drei Grazien. Bezeichnet: „D'après Lagrenèe par C. N. Dodin en 1790."" Paris (Sèvres) 1790. Durchm. 8 cm. Tafel 37.""";"Bis 1938: Teil der Sammlung Heinrich Rothberger, Wien; 18. und 19. November 1938: Bei der Versteigerung des Auktionshauses Hans W. Lange, Berlin, als Katalognummer 548 ausgeboten, laut Weltkunst 49/1938 Höchstbot 520 Reichsmark. Der Erlös der Auktion wird von der Vermögensverkehrsstelle in Wien zur Begleichung von NS-Zwangsabgaben eingezogen; derzeitiger Verbleib unbekannt";2011-11-15;"Mag. Leonhard Weidinger  (Provenienzforschung)
leonhard.weidinger@mak.at";https://www.lostart.de/de/Verlust/449238;
Suchmeldung;Einzelobjekt;415835;;"Schlankbauchige Vse";;Gefäß;;"Weißer Anguss, farblose Glasur, flüchtige Malerei in Hellbraun auf der Schulter. Repariert. Tz`u-chou-yao. Sung oder später.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 112.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415835;
Suchmeldung;Einzelobjekt;428791;"Unbekannt (Niederländisch) [Künstler:in]";Tapisserie;"1750 (um) [Datierung]";"Gebrauchs- / Raumtextilie";"459 (Graupe)";"Tapisserie. Wolle und Seide gewirkt. Hafenszene nach Teniers. Rechts ein Brunnen mit krönender Neptunfigur, an dem rastende Reiter und Pilger sidi erquicken. Links Fischhändler; im Hintergrunde Schiffe, Leuchtturm und ansteigendes Küstengelände. Bordüre in der Art eines Bronzerahmens. Bordüre rechts angesetzt.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 459; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937; Vgl. Heinrich Goebel: Wandteppiche. I, 2 Nr. 299, 312, 313.";"Sammlung Budge; Käufer 1937 (Graupe): [Julius?] Böhler, 14.100,- [!]; Hotel Vier Jahreszeiten, Hamburg; 2011 Restitution
Status
restituiert";2011-01-17;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428791;
Fundmeldung;Einzelobjekt;580366;"Unbekannt [Künstler:in]";"Gestreiftes Seidengewebe in Rosa und Weiß";"1780/1800 (um) [Datierung]";"Gebrauchs- / Raumtextilie";60/136.2;"Objekt: GewebeGewebe: Seide (rosa); Seide (weiß)Befund: Laut Kontrollnummernkartei (Karteikarte der Münchner Nummer 4731/5; Bundesarchiv, B323/613): ""Beschriftung (Marks): VO 23"". Laut Restitutionskartei (Ausgangskarteikarte der Münchner Nummer 4731/5; Bundesarchiv, B323/656): ""Identifying Marks: VO 23"". Laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 4731/5; Bundesarchiv, B323/766): ""Identifying Marks: VO 23"". Im CCP München dokumentierte Information(en) am Objekt nicht mehr vorhanden: ""VO 23"" (unbekanntes Nummernsystem [Verpackungs-/Transportnummer?]) = Textilien aus NSDAP-Parteibesitz BNM Inv.-Nrn. 60/136.1-9. Rückseite: aufgenähtes weißes Leinenetikett, darauf handschriftlich mit schwarzer Farbe ""60/136.2"" (BNM Inv.-Nr.). Keine Angaben zur Vorprovenienz./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungFreistaat Bayern. Gemäß Entschluss des Bayerischen Staatsministeriums der Finanzen vom 23.03.1961 dem Bayerischen Nationalmuseum (BNM) zugewiesen. Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem ehemaligen Besitz der Nationalsozialistischen Deutschen Arbeiterpartei (NSDAP) und der Parteikanzlei.Provenienzforschung: von 'Reichsleiter' Martin Bormann (1900-1945) als Fiduziar für die NSDAP erworben: ""Es wird festgestellt, dass a) die in der Anlage zur Übertragungsurkunde näher bezeichneten, bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10 lagernden Kunstgegenstände Eigentum der ehemaligen NSDAP und der Parteikanzlei am Obersalzberg, Berchtesgaden waren, b) diese Vermögensgegenstände laut den bei der Treuhandverwaltung von Kulturgut in München befindlichen Belegen und Rechnungsunterlagen von dem ehem. Reichsleiter der NSDAP Martin Bormann erworben wurden, dieser gleichzeitig auch Leiter der sogenannten Bormann-Verwaltung in Berchtesgaden, Franziskanerplatz 6 war, c) es sich daher nicht um Privateigentum des Martin Bormann handelt, sondern um einen Eigentumserwerb für Zwecke der NSDAP, Martin Bormann also nur als Fiduziar für die NSDAP zu betrachten ist (vgl. OMGUS Direktive und Ermächtigung der Militärregierung für Bayern - Prop. Div. vom 10.2.1949 - AG 386 - MGBP), d) die übertragenen Gegenstände somit unter die KRD 50 und das MRG 58 fallen."" [Az.: VI C/III D 4516: Übertragungsurkunde Nr. 2107/V (""Kunstgegenstände der ehemaligen NSDAP und der Parteikanzlei bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10"") vom 10.12.1956]. Eingang/Receipt (Central Collecting Point München): 19.07.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident)/11.03.1959 (Zentralfinanzamt München). Am 18.03.1960 über den Central Collecting Point München aus dem Besitz/der Vermögenseinziehung der NSDAP/Parteikanzlei aus ehemaligem Reichsbesitz (Treuhandverwaltung von Kulturgut) als 'Überweisung aus Staatsbesitz' aus dem Besitz des Freistaats Bayern übernommen; gemäß Entschluss des Bayerischen Staatsministeriums der Finanzen vom 23.03.1961 [Az.: 0 1481/E - 17 172 Mü 2149] dem Bayerischen Nationalmuseum endgültig zugewiesen: Nr. 38 [= BNM Inv.-Nrn. 60/136.1-9] der Übertragungsurkunde Nr. 2107/V (""Kunstgegenstände der ehemaligen NSDAP und der Parteikanzlei bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10"") vom 10.12.1956. NSDAP-Parteibesitz: aus dem NSDAP-Textilkonvolut mit der Münchner Nummer 4731 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 4731/1-5 = 60/136.1-9. Vorprovenienz: unbekannt. Zu unbekanntem Zeitpunkt aus unbekanntem Eigentum/Besitz in NSDAP-Besitz. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580366;
Suchmeldung;Einzelobjekt;415592;;"Flachbauchige Flasche mit Deckel, Hu";"206 (v.Chr.)/220 [Datierung]";"Kunsthandwerk / -gewerbe";;"Auf der Schulter zwei T`ao-t`ieh-Masken mit Ringhenkeln. Braungrün patiniert. Han.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 306.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415592;
