Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;219053;"Stuck, Franz von [Künstler:in]";Helena;;"Plastik / Skulptur";mü11979;"Im wollenen Gewand, Kopf nach halblinks, unten gestützt vom rechten Arm. Der Ellenbogen gestützt von der linken Hand. Bezeichnet auf Sockel: Helena, darunter: Franz v. Stuck";"vor 1937/38 in Reichsbesitz";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219053;
Suchmeldung;Einzelobjekt;390554;;Reitergeneral;;Kleinkunst;;;"Verlust in Zernin, 1945";2007-06-12;;https://www.lostart.de/de/Verlust/390554;
Fundmeldung;Einzelobjekt;580379;"Unbekannt [Künstler:in]";"Vorhangstück aus Seidendamast mit Gold broschiert";"1690/1700 [Datierung]";"Gebrauchs- / Raumtextilie";60/141.2;"Objekt: VorhangObergewebe: Seide (rot); Metallfaden (goldfarben), Damast, BroschierungBorte: Metallfaden (goldfarben), WebborteBefund: Laut Kontrollnummernkartei (Karteikarte der Münchner Nummer 4760/5; Bundesarchiv, B323/613): ""Beschriftung (Marks): VO 26"". Laut Restitutionskartei (Ausgangskarteikarte der Münchner Nummer 4760/5; Bundesarchiv, B323/656): ""Identifying Marks: VO 26/Paper label:/Seidenbrocad[sic], rot m[it]/Silber, 2 teile[sic] a[sic] 260/No 52 [unbekanntes Nummernsystem; vgl. die Textilien aus NSDAP-Parteibesitz und 'Sammlung Göring' BNM Inv.-Nrn. 60/118: ""Nr. 73"", 60/120: ""No. 41"", 60/128: ""No. 46"", 60/134.1-3: ""No. 65"", 60/139: ""No. 48"", 60/141.1: ""No. 52"", 60/142.1-2: ""No. 57"", 60/148: ""No. 26"", 60/151: ""No. 9"", 60/153: ""No. 57"", 65/162: ""No. 367"", 65/165: ""No. 114"", 65/170: ""No. 113"", 65/175: ""No. 91"", 65/180: ""No. 88"", 65/185: ""No. 110"", 65/186: ""No. 184"", 65/187: ""No. 38"", 65/189: ""No. 148"", 65/192.1-2: ""No. 92"", 65/195: ""No. 80"", 65/205: ""No. 35"", 65/212: ""No. 217"", 65/213: ""No. 89"", 2012/42: ""No. 201"", 2012/49: ""Nr. 15"", 2012/54: ""No. 161"", 2012/70: ""Nr. 76"", 2012/71: ""No. 7"", 2012/72: ""No. 5"", 2012/97: ""No. 9"", 2012/106: ""No. 17"", 2012/208-209: ""No. 58"", 2012/250: ""No. 6""]"". Laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 4760/5; Bundesarchiv, B323/766): ""Identifying Marks: VO 26/paper label/Seidenbrokat, rot m[it]/Silber, 2 Teile a 260/No. 52"". Im CCP München dokumentierte Information(en) am Objekt nicht mehr vorhanden: ""VO 26"" (unbekanntes Nummernsystem [Verpackungs-/Transportnummer?]) = Textilien aus NSDAP-Parteibesitz BNM Inv.-Nrn. 60/141.1-60/142.2, 2012/136, 2012/202, 2012/204-209. Rückseite: aufgenähtes weißes Leinenetikett, darauf handschriftlich mit schwarzer Farbe ""60/141.2"" (BNM Inv.-Nr.)./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungFreistaat Bayern. Gemäß Entschluss des Bayerischen Staatsministeriums der Finanzen vom 23.03.1961 dem Bayerischen Nationalmuseum (BNM) zugewiesen. Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem ehemaligen Besitz der Nationalsozialistischen Deutschen Arbeiterpartei (NSDAP) und der Parteikanzlei.Provenienzforschung: von 'Reichsleiter' Martin Bormann (1900-1945) als Fiduziar für die NSDAP erworben: ""Es wird festgestellt, dass a) die in der Anlage zur Übertragungsurkunde näher bezeichneten, bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10 lagernden Kunstgegenstände Eigentum der ehemaligen NSDAP und der Parteikanzlei am Obersalzberg, Berchtesgaden waren, b) diese Vermögensgegenstände laut den bei der Treuhandverwaltung von Kulturgut in München befindlichen Belegen und Rechnungsunterlagen von dem ehem. Reichsleiter der NSDAP Martin Bormann erworben wurden, dieser gleichzeitig auch Leiter der sogenannten Bormann-Verwaltung in Berchtesgaden, Franziskanerplatz 6 war, c) es sich daher nicht um Privateigentum des Martin Bormann handelt, sondern um einen Eigentumserwerb für Zwecke der NSDAP, Martin Bormann also nur als Fiduziar für die NSDAP zu betrachten ist (vgl. OMGUS Direktive und Ermächtigung der Militärregierung für Bayern - Prop. Div. vom 10.2.1949 - AG 386 - MGBP), d) die übertragenen Gegenstände somit unter die KRD 50 und das MRG 58 fallen."" [Az.: VI C/III D 4516: Übertragungsurkunde Nr. 2107/V (""Kunstgegenstände der ehemaligen NSDAP und der Parteikanzlei bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10"") vom 10.12.1956]. Eingang/Receipt (Central Collecting Point München): 19.07.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident)/11.03.1959 (Zentralfinanzamt München). Am 18.03.1960 über den Central Collecting Point München aus dem Besitz/der Vermögenseinziehung der NSDAP/Parteikanzlei aus ehemaligem Reichsbesitz (Treuhandverwaltung von Kulturgut) als 'Überweisung aus Staatsbesitz' aus dem Besitz des Freistaats Bayern übernommen; gemäß Entschluss des Bayerischen Staatsministeriums der Finanzen vom 23.03.1961 [Az.: 0 1481/E - 17 172 Mü 2149] dem Bayerischen Nationalmuseum endgültig zugewiesen: Nr. 64 [= BNM Inv.-Nrn. 60/141.1-2] der Übertragungsurkunde Nr. 2107/V (""Kunstgegenstände der ehemaligen NSDAP und der Parteikanzlei bei der Treuhandverwaltung von Kulturgut in München, Arcisstrasse 10"") vom 10.12.1956. NSDAP-Parteibesitz: aus dem NSDAP-Textilkonvolut mit der Münchner Nummer 4760/1-6 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 4760/1-2 = 2012/204-209, 4760/3 = 2012/136, 4760/4 = 2012/202, 4760/5-6 = 60/141.1-60/142.2. Vorprovenienz: unbekannt. Zu unbekanntem Zeitpunkt aus unbekanntem Eigentum/Besitz in NSDAP-Besitz. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580379;
Fundmeldung;Einzelobjekt;589392;"Unbekannt (Italienisch) [Künstler:in]";"Zwei männliche Köpfe, Apostel?, Biblische Darstellung, Ausschnitt / Fragment eines Altarbildes";"1600/1650 [Datierung]";Gemälde;;"vermutlich Teil eines Altarbildes aus einer florentinischen Kirche. Zwei Köpfe im Profil einander zugewandt. Bei den Dargestellten handelt es sich möglicherweise um den Apostel Petrus und einen weiteren Apostel.";"von einem deutschen Soldaten 1943/44 vermutlich aus einem Altarbild einer florentinischen Kirche herausgeschnitten - von einem Flüchtling aus Stettin 1945 gegen Lebensmittel getauscht";2020-06-10;;https://www.lostart.de/de/Fund/589392;
Fundmeldung;Einzelobjekt;5000004052;"Kalckreuth, Leopold von (Graf) [Künstler:in]";"Der Dorfschulze / Onkel Andreas";"1890 [Datierung]";Malerei;HK-2726;"Andreas Volquardsen, der Dargestellte, steht nach links gewandt, mit den Armen auf den Rücken, in einem bäuerlich eingerichteten Raum. Er trägt einen dunklen Anzug mit hochgeschlossener Weste. Im Hintergrund ist sein Schreibpult zu erkennen.";"Leopold Karl Walter von Kalckreuth, 1890 - vermutl. mind. 1902 (1); [...] (2); Slg. Adolf Rothermundt, Dresden, mind. 1910 - mind. 1918 (2); eventuell Galerie Ernst Arnold, Dresden, 1918 (3); [...] (4); Paul Roemer, ? - 30.11.1938 (5); Kunstkabinett Dr. Hildebrand Gurlitt, Hamburg, 30.11.1938 - 11.1. / 1.2.1939 (6); Ankauf von dort mit Mitteln aus dem Vermächtnis von Beer Carl Heine (1810-1865), 11.1./1.2.1939";2005-01-13;"Hamburger Kunsthalle
Glockengießerwall
20095 Hamburg
(040) 428131-207
(040) 42854-2559
info@hamburger-kunsthalle.de
http://www.hamburger-kunsthalle.de
Prof. Dr. Alexander Klar  (Direktor (ab 01.08.2019))
040 428131 207";https://www.lostart.de/de/Fund/5000004052;
Fundmeldung;Einzelobjekt;533605;"Unbekannt [Künstler:in]";Becher;;Gefäß;"S 782/11h";"graviertes Besitzerzeichen ""G""; 2 Marken (Ross/O und (EL?)): Tremulierstich";"Am 01.07.1939 über die städtische Pfandleihanstalt Stuttgart erworben.";2016-09-02;"Landeshauptstadt Stuttgart
StadtPalais - Museum für Stuttgart 
Konrad-Adenauer-Str. 2
70173 Stuttgart
0711/216 258 00
stadtpalais@stuttgart.de
https://www.stadtpalais-stuttgart.de/
Dr. Edith Neumann  (Stv. Direktorin / Leitung Sammlung)
0711 216-25820
edith.neumann@stuttgart.de
Harriet Müller (Registrarin)
Harriet.Mueller@stuttgart.de";https://www.lostart.de/de/Fund/533605;
Fundmeldung;Einzelobjekt;594998;"Unbekannt (Delft) [Künstler:in]";Deckelvase;"1800-1900 [Datierung]";Gefäß;"ohne Inv. Nr.";"Kannelierte Deckelvase mit floraler blauer Bemalung";"Prof. Dr. Wilhelm Kisch, München (†1952); Dr. Elsie Kühn-Leitz, Wetzlar; 1974 der Sammlung gestiftet";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/594998;"Udo Felbinger, Herkunft unbekannt/origin unknown?, Petersberg 2020, S. 57-58"
Suchmeldung;Einzelobjekt;579040;"Unbekannt [Künstler:in]";"Portrait der Maria Ernestine zu Eggenberg";"1650/1700 [Datierung]";Gemälde;"CK 1340";"Literatur: Hradní Muzeum Český Krumlov (ISBN 978-80-85033-29-8), mit Abb.";"Sammlung von Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; Schloss Český Krumlov (Böhmisch Krumau)";2018-09-14;;https://www.lostart.de/de/Verlust/579040;
Fundmeldung;Einzelobjekt;573169;;"Torah binder (wimpel)";"1930 [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.1897;150/098";"Object Name: Torah binderSubject: Torah binders (wimple) & bucklesInscribed in Hebrew with the name of the infant: Gabriel, called Günter Wfiegel [Spiegel?], son of Yehiel Wfiegel [Spiegel?], his birth date according to the Hebrew calendar (20/08/1930), and part of the customary benediction from the circumcision ceremony";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: T692";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573169;
Suchmeldung;Einzelobjekt;575505;"Jensen, Emil Rasmus [Künstler:in]";Lichtträger;"1931/1943 [Datierung]";"Plastik / Skulptur";;"Bildhauer, Villa Massimo Preisträger 1930 Preußische Akademie der Künste, Max Liebermann u. Käthe Kollwitz, Gutachten August Kraus 1928; Skulptur";"1943 Kriegsbeschädigung des Ateliers im Ohlendorffhaus, Schwarzestr. 1, Hamburg 26; Verbleib unbekannt";2018-02-23;"Prof. Dr. med. Arne Jensen
prof.jensen@gmx.de";https://www.lostart.de/de/Verlust/575505;
Suchmeldung;Einzelobjekt;522340;;"Donaukeltisch-Pannonische Münze";"300/1 v. Chr. [Datierung]";Münze;;"""Letztes Stadium der Verwilderung"" der Tetradrachme Alexanders. Av: zum Buckel degenerierter Herakleskopf Rev: thronender Zeus, Pseudolegende. Gewicht: 15,3 g. Cahn, Frankfurt, Versteigerungs-Katalog No. 49 (1922) Nr. 164.";"Sammlung Victor und Leontine Goldschmidt/J.&E.-von-Portheim-Stiftung, Heidelberg. Erworben 1922 bei Adolph E. Cahn, Frankfurt, aus der Sammlung Verworn. 1939 zwangsweise abgegeben, 1940 von der Reichsbank für ihr Geldmuseum in Berlin erworben. Dort 1945 verloren gegangen";2014-12-09;"Hauptstr. 235 (Palais Weimar)
69117 Heidelberg
+49 (0) 6221 22067
+49 (0) 6221 914370 
mail@vkm-vpst.de
http://www.voelkerkundemuseum-vpst.de/
Völkerkundemuseum der J. & E. von Portheim-Stiftung Heidelberg
mail@vkm-vpst.de";https://www.lostart.de/de/Verlust/522340;
Suchmeldung;Einzelobjekt;522614;"Unbekannt (Österreichisch) [Künstler:in]";"Grüner Krug (auch Schnabelkrug aus Hafnerkeramik)";"1600 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"253-256 (Auspitz); 589 (Dorotheum 1942)";"SNK: mit vier Handgriffen, lange Tülle, ohne Deckel. Zwei Doppeladler. Kühlflasche.Dorotheum: 589 Schnabelkrug aus Hafnerkeramik, grün glasiert, die Wandung durchbrochen gearbeitet, darauf drei Medaillons, deren zwei je einen Doppeladler, das dritte ein Medusenhaupt im Relief tragen, Tragbügel und drei Henkel mit Rosetten ornamentiert, doppelwandig, Höhe 28 cm, österreichisch, um 1600 (siehe Abbildung Tafel 41)Quellen: AT - BDA, Archiv des Bundesdenkmalamtes Wien, Z 3, 1932, Auspitz, Stefan, Wien, betrifft Sammlung Stefan Auspitz, Verkauf von Kunstgegenständen an K. W. Bachstitz, Liste; [Lili Bachstitz]: Liste von Verkäufen. Ohne Datum [nach 1945]. In: NL-HaNA, Stichting Nederlands Kunstbezit (SNK), 2.08.42. Nr. 178; Dorotheum: Ölgemälde, Aquarelle und Miniaturen, Zeichnungen, Skulpturen, Einrichtungsgegenstände, Gobelins, Teppiche u. a. [...] Gold und Silber, Zinn, Waffen, Porzellan, Glas, Fayence, Ostasiatisches Kunstgewerbe. Auktion vom 18.11.-20.11.1942. Wien 1942. Lot 589; Liste Dorotheum. S.3. In: NL-HaNA, Stichting Nederlands Kunstbezit (SNK), 2.08.42. Nr. 243";"Sammlung Stefan von Auspitz, - Dezember 1931; Sammlung Kurt W. Bachstitz, Den Haag, Januar 1932 -; Dr. Hans Herbst, Wien; Auktion Dorotheum, Wien 19.11.1942, Lot 589";2015-02-23;"Von Trott zu Solz - Lammek (Rechtsanwälte - Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/522614;
