Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;390935;"Heerdt, Johann Christian [Künstler:in]";"Blick ins Neckartal bei Heidelberg";"1837 [Datierung]";Gemälde;"M 264";;"Erworben 1938 in Frankfurt am Main";2007-06-20;"Museum Wiesbaden
Friedrich-Ebert-Allee 2 
65185 Wiesbaden
(0611) 3352170
(0611) 3352192
museum@museum-wiesbaden.de
http://www.museum-wiesbaden.de
Dr. Peter Forster (Provenienzbeauftragter)
+49(0)611-335 2282
peter.forster@museum-wiesbaden.de";https://www.lostart.de/de/Fund/390935;
Suchmeldung;Einzelobjekt;472403;"Dellbrügge d. J., Konrad (Osnabrück) [Künstler:in]";"Deckel zum„Dellbrügge“";"1630/1659 (um) [Datierung]";"Kunsthandwerk / -gewerbe";2566;"Deckelpokal in klassischer Renaissanceform des Osnabrücker Goldschmiedes Conradt Del(l)brügge, um 1630. Silber vergoldet, Fuß, Kuppa und Deckel mit ziselierten Treibarbeiten gestaltet: Putten bei der Weinlese und Weinzubereitung, als umlaufendes Fries ein Hochzeitsfest und auf der Kuppa Jupiter und Venus. Auf der Unterseite des Fußrandes eingraviert: Conradt Delbrugk.dd.1659. Nach der Inventareintragung des Ratsschatzes von 1673 handelt es sich um das Meisterstück von Conrad Delbrügge dem Jüngeren.";"Rathaus der Stadt Osnabrück, Ratsschatz, Kulturgeschichtliches Museum Osnabrück, Deckel mit der Figur des Amor (Putto) ist seit dem Zweiten Weltkrieg verschollen (bei Übergabe der Kiste ""R.S"" [=Ratsschatz], Nr. 5007b an das Museum am 15.10.1945 fehlten der Deckel des Delbrügge und die Kuppeln von zwei Römern)
Auslagerung (Grasleben, Steinsalzbergwerk)";2013-04-11;"Lotter Str. 2
49078 Osnabrück
+49 (0) 541 323-2207 
+49 (0) 541 323-2739 
museum@osnabrueck.de
http://www.osnabrueck.de/10525.asp
Dr. Thorsten Heese (Kurator für Stadtgeschichte)
+49 (0) 541 / 323 4435
Heese@osnabrueck.de";https://www.lostart.de/de/Verlust/472403;
Suchmeldung;Einzelobjekt;52238;"Cignani, Carlo [Künstler:in]";"Apollo und Daphne";;Gemälde;"GK I 2215";"Carlo Cignani (?). Stilistisch an Nicolaus Wieling erinnernd. Vielleicht auch ein Frühwerk seines Schülers Augustin Terwesten. Zuletzt als Cignani geführt.";"Schloss Königsberg (KÖ-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/52238;"Literatur: Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 119"
Suchmeldung;Einzelobjekt;297767;;"Mann mit Kind und Laterne";;"Plastik / Skulptur";"E 10";"Runde Basis. Mann im Chiton, das Kind auf dem Arm, die Laterne in der Rechten,";"Erworben von Kedaoglou, Konstantinopel, durch S. Loeschke. Fundregion: Makedonien; Verlustgeschichte: Preussische Seehandlung (Gendarmenmarkt, Berlin) Mai 1945.
Auslagerung (Berlin, Preußische Staatsbank / ehem. Seehandlung am Gendarmenmarkt (Behrenstraße 26) (Tresor))";2004-01-23;"Humboldt-Uni Berlin
Winckelmann-Institut
10099 Berlin
030-20932265
030-20932494
winckelmann@culture.hu-berlin.de
http://www2.hu-berlin.de/winckelmann
Dr. Agnes Henning (Wissenschaftliche Mitarbeiterin / Sammlungsleitung)
+49 30 2093 98127
Agnes.Henning@hu-berlin.de";https://www.lostart.de/de/Verlust/297767;
Suchmeldung;Einzelobjekt;222056;"Moderno [Künstler:in]";"Kreuzigung Christi";"1490 (um) [Datierung]";"Medaille / Plakette";1906116;"Rechteckige Plakette, mehrfach profilierter Rahmen. Das Kreuz mit der auffällig kleinen Christusfigur erhebt sich in der Mitte zwischen denen der beiden Schächer. Maria Magdalena umklammert den Schaft des Kreuzes. Links wird Maria von zwei Frauen gestützt, dahinter ringt Johannes die Hände. Rechts stehen Soldaten mit Schilden, im Hintergrund sieht man weiteres Kriegsvolk, darunter zwei Berittene. Einer von ihnen holt mit einem Knüppel zum Schlag gegen einen Schächer aus. Ein signiertes Exemplar dieser sehr verbreiteten Plakette ist nicht bekannt. Die Gesamtkomposition wurde von Ercole de' Robertis (heute zerstörtem) Fresko von ca. 1482/86 in der Garganelli-Kapelle von San Petronio in Bologna übernommen, die beiden Schächer wohl von einem Stich des ""Meisters mit den Banderolen"", tätig um 1450/75 in Nürnberg (?). Die Rückenfigur des nackten Kriegers gleicht der auf der Auferstehungsplakette Modernos (Nr. 91).";"Kauf von Cantoni, Mailand,Permanente Ausstellung 1929-etwa 1943";2001-08-08;"GRASSI Museum für Angewandte Kunst 
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 - 22 29-100
grassimuseum@leipzig.de 
https://www.grassimak.de/
Dr. Thomas Rudi (Kurator Historische Sammlung)
+49 (0) 341 - 22 29-108
thomas.rudi@leipzig.de";https://www.lostart.de/de/Verlust/222056;
Suchmeldung;Einzelobjekt;429773;"Unbekannt [Künstler:in]";"Presshefen- und Kornspiritusfabrik Bramsch";;Malerei;;;"06.07.1920 Ankauf bei Zahn & Jaensch, Buch- und Kunsthandlung, Dresden, 200,- RM; Verbleib unbekannt.";2011-02-28;"Museen der Stadt Dresden
Städtische Galerie Dresden 
Wilsdruffer Straße 2
01067 Dresden
+49 (0) 351 488 73 01
+49 (0) 351 488 73 03 
sekretariat@museen-dresden.de 
http://www.galerie-dresden.de/
Dr. Gisbert Porstmann (Direktor)
+49 (0) 351 488 73 01
gisbert.porstmann@museen-dresden.de
Johannes Schmidt (Kustos)
johannes.schmidt@museen-dresden.de";https://www.lostart.de/de/Verlust/429773;"Stadtarchiv Dresden 2.5. 17.28"
Fundmeldung;Einzelobjekt;460038;"Nitti, Francesco [Autor:in]
Frankfurter Societäts-Druckerei [Drucker:in]";"Die Tragödie Europas - und Amerika?";"1924 [Erscheinungsdatum]";Buch;"KW 2902";"auf Blatt vor Schmutztitel: ""Dr. Harry Wotizky, prakt. Zahn-Arzt, W. 15, Joachimsthalerstr. 33/34"" [Stempel]; auf Titelblatt: ""Kreismuseumsverwaltung Königs Wusterhausen, Rat des Kreises, Abteilung für Kultur"" [Stempel], 2902 [Signatur, Bleistift]; auf Umschlagrücken: 320 [Stempel u. Ausbesserung]";"Kreismuseum Königs Wusterhausen [Stempel], zuvor: Harry Wotizky [Stempel]";2012-10-16;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/460038;
Fundmeldung;Einzelobjekt;219879;"Meulen, Adam Frans van der [Künstler:in]";Flußlandschaft;;Zeichnung;mü44790/105;"Bleistift, grau laviert; Vorn ein Baum, am anderen Ufer oben eine Burg(?)";"1943 aus dem Nachlaß von Dr. Hans Posse vom Deutschen Reich erworben";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219879;
Suchmeldung;Einzelobjekt;257406;"Nath, Friedrich [Künstler:in]";Winterlandschaft;"1886 [Datierung]";Gemälde;;"Tafelmalerei: Bild: Winterlandschaft; Landschaft, die den Winter bezeichnet (bei der Einteilung des Jahres in vier Jahreszeiten) & See & Eis (bei Frostwetter) & Süßwasserfischerei & Fischer, Angler & Ruderboot, Kanu, etc.";"1916 übernommen mit der Sammlung Freund. Alte Leihgabe beim Regierungspräsidenten in Gumbinnen (Ostpreußen), 1945 verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257406;
Fundmeldung;Einzelobjekt;484666;"Catel, Franz Ludwig [Künstler:in]";"Die Ermordung des Probstes Nicolaus von Bernau vor der Tür der Marienkirche in Berlin am 16. August 1325.";"1806 [Datierung]";Aquarell;"VII 65/283 W";;"Ankauf aus Kunsthandel (Rich. Zacharias, Genthiner Str. 22), Berlin 1934; Bestand: Märkisches Museum";2014-03-31;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/484666;
Fundmeldung;Einzelobjekt;593030;"Idiez [Künstler:in]";"Spottbild ""Die Post der Zukunft""";"1897 [Datierung]";Druckgrafik;4.0.16746;Zeitung;"bis 1933:unbekanntin 1933:Antiquariat Tannert, Breslauab 1933:Reichspostmuseum BerlinAnkauf über Händler";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593030;
Suchmeldung;Einzelobjekt;217016;"Unbekannt [Künstler:in]";"Bildnis Johann Wilhelm Meil";;Zeichnung;;;;2001-08-08;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/217016;
Suchmeldung;Einzelobjekt;34932;"Mozin, Charles Louis [Künstler:in]";"Schiffbruch des Preußischen Kriegsschiffs ""FRIEDRICH"" auf dem Felsen des Fort Royal von St. Malo";;Malerei;"GK I 4209";;"Schloss Berlin (B-SCHL) - Schloss Paretz - am 22./30. März 1946 als Kriegsbeute im Staatlichen Puschkin-Museum, Moskau, registriert";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/34932;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 335"
Suchmeldung;Einzelobjekt;59922;"Pesne, Antoine [Künstler:in]";"Susanna im Bade";"1710 [Datierung]";Malerei;"GK I 7502";;"Neues Palais (P-NP) - Juli 1942 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/59922;"Berckenhagen, Ekhart; Columbier, Pierre du; Kuhn, Margarete; Poensgens, Georg: in: Antoine Pesne; Berlin; 1958, 517 aStiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 362"
Suchmeldung;Einzelobjekt;586963;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Weidendes Hirschkalb";;Kleinkunst;;"auf flachem mit Blumen belegtem Sockel. Naturalistische Bemalung, Blumen und Blätter mehrfarbig. Meißen, Frühzeit. Kleine blaue Schwerter. Sehr gut erhalten";"Sammlung Albert von Goldschmidt-Rothschild, Frankfurt a.M.; Auktion Kunsthaus Heinrich Hahn, Frankfurt a.M. 03.-05.12.1940 (Einlieferer 472, Dr. B. für Albert von Goldschmidt-Rothschild), Lot 231; Verbleib unbekannt";2020-04-24;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/586963;"Kunsthaus Heinrich Hahn: Ehemalige Sammlung Frh. v. G. R. und Sammlung Gräfin G., Sammlung aus dem Nachlaß eines Gesandtschaftsattachés, Ostasiatica, aus verschiedenem Privatbesitz. Auktion vom 03.-05.12.1940. Frankfurt a. M. 1940; Städtische Museen Wetzlar, Dr. Hansjörg Pötzsch: Ermittlung der Provenienz von zwei Werken aus der Sammlung Lemmers-Danforth: Tischuhr in Form eines Elefanten und sog. Spieltisch der Diane de Poitiers. Wetzlar 2016. S.11-12"
Fundmeldung;Einzelobjekt;571567;"Spitzweg, Karl [Künstler:in]";"The Reed-Pipe Player";"1850s [Datierung]";Gemälde;B52.11.2009;"Object Name: PaintingSubject: Genre";"Received through JRSO (Jewish Restitution Successor Organization)JRSO Number: 1386/2 Provenance: Brauntal";2017-11-14;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/571567;
Fundmeldung;Einzelobjekt;482101;"Moliere [Autor:in]
Hachette [Verlag]";"Le Tartuffe";"1925 [Erscheinungsdatum]";Buch;"G 41.1442";;"NS-Raubgut 1.) Geschenk der Stadt Speyer an die Saarpfälzische Landesbibliothek 1941 im Zuge der Deportation der saarpfälzischen Juden am 22.10.1940 nach Gurs (Frankreich) 2.) Autogramm ""Lilo Weil"": Weil, Liselotte, geb. 21.12.1908 Speyer; 1939 Emigration in die USA; gest. 19.4.2004; Schwester von Kurt Weilrestituiert im Oktober 2015
Status
restituiert";2014-02-12;"Pfälzische Landesbibliothek
Otto-Mayer-Str. 9
67346 Speyer
+49 (0)6232 9006 - 224
 Info.PLB@lbz.rlp.de
http://www.lbz.rlp.de
Dr. Armin Schlechter (Sachgebietsleiter Handschriften / Altes Buch)
Armin.Schlechter@lbz.rlp.de";https://www.lostart.de/de/Fund/482101;
Suchmeldung;Einzelobjekt;308508;;Deckelterrine;"1761/1762 [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 1/223";"Deckelterrine in gleichen Formen wie die vorhergehende. London. Gleiche Stempel. Gewicht 3400 g. Aus der Silberkammer des Großherzogs von Mecklenburg.";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308508;
Suchmeldung;Einzelobjekt;208618;"Baur, Tobias (1660) [Künstler:in]";Unterschale;"1700 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Ahv 353";"Eine von sechs Unterschalen auf Fuß; Emailbemalung: Im Spiegel je eine mythologische Szene, gerahmt von Rankenwerk und je vier querovalen Medaillons. Jeweils reliefierte Ränder mit Muschelornamenten. Zu Ahv 351 und 359 bis 364 gehörend.";"Geschenk der russischen Zarin Katharina II. an Herzogin Auguste von Sachsen-Coburg-Saalfeld. Ihr Enkelsohn Herzog Ernst II. von Sachsen-Coburg und Gotha schenkte die Kanne und weitere Teile mehrerer Service im Jahr 1878 dem Herzoglichen Museum. [...]. Zwei der Unterschalen wurden 1994 auf der Münchener Kunst- und Antiquitätenmesse von Röbbig-Neumeister präsentiert; eine der Unterschalen befindet sich im Besitz der Eremitage St. Petersburg (Inv.Nr. Э-15918).";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208618;"Aldenhoven Geräth und Schmuck, Goldschmiedsarbeit Nr. 353"
Suchmeldung;Einzelobjekt;527117;"Porzellanmanufaktur Meissen [Manufaktur]";"Koppchen und Untertasse";"1723 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"121 (Schnorr von Carolsfeld)
Por. 275 (Mannheimer)
Mü 2294/3";"Schnorr von Carolsfeld: Ersteres mit leichtgeschweifter Wandung und Ringfuß, ohne Henkel, bemalt mit umlaufendem buntem, von Chinesenfiguren belebtem Landschaftsfries: Schreitende Frau mit Kind an der Hand; schreitender Mann mit flatterndem Fähnchen; sitzender Mann mit Sonnenschirm und sitzender Mann mit Trommelschlägeln vor einer Kesselpauke. Im Mittelgrund eine einzelne Kokospalme, im Hintergrund Gewässer und Tempel: Die Gewänder der Figuren vorwiegend in Eisenrot und Purpur, der blaugrau bewölkte Himmel blaßgelb gestimmt. Unter dem Fries drei eisenrote Kreislinien. Im Tassenboden eisenrote stilisierte Landschaft im Doppelkreis. Im Spiegel der Untertasse geschweifte, golden konturierte Vierpaßkartusche mit lüstrierten goldenen Blattornamenten und schattenwerfendem eisenrotem Laubwerk. Im Bildfeld ein auf dem Rasen sitzender Chinese mit Teetasse und langer Tabakspfeife, vor ihm ein rundes Tablett, darauf eine Tasse, ein Kohlenbecken mit dampfender Teekanne und eine weiße Vase mit roter Chinoiserie. Links und rechts kleine Blumenstauden. Auf der Rückseite drei eisenrote Kreislinien. Breite Goldränder. Um 1723. Ohne Marke. Beide Teile von verschiedenen Händen. Die Untertasse wohl von dem gleichen Maler wie der kleine Walzenkrug Nr. 123 und der Stockknopf Nr. 122.Lit.:• Julius Schnorr von Carolsfeld: Sammlung Margarethe und Franz Oppenheimer: Meissener Porzellan. Berlin 1927.• US – NARA, RG 260. M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 145. Restitution Research Records. Mannheimer Collection: Catalog, Volume II.• US - NARA, RG 260. M1946. Photographs of art objects stolen by the Nazis from the Linz Museum and other collections in Europe. Roll 276-281. Photographs Taken by the Munich Central Collecting Point, OMGUS, of Artworks Appropriated by Germany during World War II. • Porselein-Mannheimer bestemd voor de verkoop. In: NL - HaNA, 2.08.42. - SNK, Stichting Nederlands Kunstbezit, Nr. 565 - Stukken betreffende de verkoop van kunstvoorwerpen die behoren tot de Mannheimer collectie op de veiling van 14 oktober 1952, 1952.• Frederick Muller & Cie:Catalogue de tableaux, antiquités, objets d'art provenant de la collection du Dr. F. Mannheimer, 14.-21.10.1952. Amsterdam 1952.";"Sammlung Dr. Franz und Margarethe Oppenheimer, Berlin und Wien, - 1927 - 1938 (um) -Sammlung Dr. Fritz Mannheimer, Amsterdam 1938 (um) -sichergestellt durch Dienststelle Mühlmann für Sonderauftrag Linz, 1941 -CCP MünchenRestitution an die Niederlande, Amsterdam Rijksmuseum AmsterdamAuktion Muller & Cie, Amsterdam 14.-21.10.1952, Lot 398, 403 oder 405-411 (?)";2015-05-08;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/527117;
Suchmeldung;Einzelobjekt;307554;"Poel, Egbert Lievensz van der [Künstler:in]";Stallinneres;;Malerei;;"bez. u. l.: E.V.D. Poel";"Walter Westfeld, Düsseldorf; 12./13.12.1939 Zwangsversteigerung Kunsthaus Lempertz, Köln, Nr. 7";2005-04-25;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/307554;
Suchmeldung;Einzelobjekt;256792;"Corinth, Lovis [Künstler:in]";Bauernreigen;"1895 [Datierung]";Gemälde;"A II 1000";"Tafelmalerei: Bild: Bäuerin, Bauersfrau & männlicher Bauer & Volkstanz (von Männern und Frauen) & Volkstracht, regionale Tracht & Frühlingslandschaft; Landschaft, die den Frühling bezeichnet (bei der Einteilung des Jahres in vier Jahreszeiten) & Mädchen (Kind zwischen Kleinkindalter und Jugend) & Schnittblumen; Blumenstrauß";"Um 1943 erworben. Provenienz: Loge In Treue fest, München. 1945 im Flakturm Zoo verschollen
Auslagerung (Berlin, Flakbunker Zoo)";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/256792;
Fundmeldung;Einzelobjekt;580537;"Unbekannt [Künstler:in]";"Fragment eines Gewebes mit Goldborte";"1920/1945 [Datierung]";"Kunsthandwerk / -gewerbe";2012/58;"Objekt: GewebeBefund: Im CCP München keine Befunde dokumentiert. Rückseite: Fragment eines weißen Klebezettels, darauf handschriftlich mit blauer Farbe ""W [...] und darunter ""K[...]""; handschriftlich mit blauer Farbe ""15786/1"" (Münchner Nummer, CCP); aufgenähtes weißes Leinenetikett, darauf handschriftlich [Schablone] mit schwarzer Farbe ""2012/58"" (BNM Inv.-Nr.). Keine Angaben zur Vorprovenienz./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungÜberweisung 1965 Freistaat Bayern. Gemäß der Vereinbarung vom 06.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. 1965 dem Bayerischen Nationalmuseum (BNM) überwiesen.Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946). Provenienzforschung: zusammengehörig mit BNM Inv.-Nr. 2012/59. Laut Restitutionskartei (Eingangskarteikarte der Münchner Nummer 15785/1; Bundesarchiv, B323/659): ""Herkunft: Sammlung H. Göring"". Eingang/Receipt (Central Collecting Point München): 21.11.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident). Am 29.01.1957/23.02.1957 von der Treuhandverwaltung von Kulturgut über die Finanzmittelstelle München des Landes Bayern gemäß Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring) aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946) in das Eigentum des Freistaats Bayern übergegangen: Nr. 113 der Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring). Am 01.02.1961 als 'Überweisung aus Staatsbesitz' an die Bayerischen Staatsgemäldesammlungen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen: 2012 nachinventarisiert. Aus der 'Sammlung Göring': aus dem 'Göring'-Textilkonvolut mit der Münchner Nummer 15786/1-4 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 15786/1 = 2012/58-59. Laut Kontrollnummernkartei (Karteikarte der Münchner Nummer 15786; Bundesarchiv, B323/622): ""Besitzer/Possessor: Untern[umme]r 2 am 1.2.51 an Fr[au] Emmy Göring restituiert"" (vgl. die Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/166, 65/170, 65/172-173, 65/175-176.3, 65/187-189, 65/200, 65/214.1-3, 2012/48-49, 2012/59, 2012/65, 2012/67, 2012/108, 2012/122, 2012/249-250). Vorprovenienz: unbekannt. Zu unbekanntem Zeitpunkt aus unbekanntem Eigentum/Besitz in die 'Sammlung Göring'. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580537;
Suchmeldung;Einzelobjekt;592013;"Klimt, Gustav [Künstler:in]";"Gartenweg mit Hühnern (Garten mit Malven und Hühnern)";"1916 [Datierung]";Gemälde;;"nach Weidinger, Nr. 231: Gartenweg mit Hühnern, Datierung: 1916, Format: 110 x 110 cm, Technik: Öl auf Leinwand, bez. M. u.: ""GUSTAV / KLIMT"", Provenienz: August und Serena Lederer, Wien; Erich Lederer, Genf;Ausstellungen: Wien (Secession) 1936, Nr. 3 od. 7 (Leihgabe Sammlung Lederer); Wien (Ausstellungshaus Friedrichstraße, ehemalige Secession) 1943, Nr. 61; Wien (Österreichische Galerie) 1959";"Sammlung August und Serena Lederer, Wien (1940); Beschlagnahme durch Gestapo und ""sichergestellt"", offiziell auf Schloss Immendorf, Niederösterreich, am 8. Mai 1945 verbrannt, Plünderungen nicht auszuschließen";2020-10-09;;https://www.lostart.de/de/Verlust/592013;"BDA Wien Restitutionsmaterialien Karton 9 Sammlung Lederer, Liste der sichergestellten Kunstgegenstände vom 20.11.1940 Nr. 105; Sophie Lillie, 2003, Was einmal war, August und Serena Lederer, Liste der sichergestellten Kunstgegenstände Nr. 105; Alfred Weidinger, Gustav Klimt, 2007, Werksverzeichnis-Nr. 231; Eisler, 1920, S. 45; O. A. (Klimt Nachlese), 1946, S. 16, Tafel 26; Liechtenstein, 1951, S. 115, Nr. 47; Hatle, 1955, S. 106; Novotny/Dobai, 1967, Kat. -Nr. 215; Comini, 1975, S.29; Natter, 2003, S. 122"
Suchmeldung;Einzelobjekt;534496;"Unbekannt (Venedig) [Künstler:in]
Botticelli, Sandro (mögliche Zuschreibung) [Künstler:in]";"Madonna mit Kind und Engeln";;Malerei;;"TondoLiteratur: Lillie, Sophie: Was einmal war: Die enteigneten Kunstsammlungen Wiens (Wien: Czernin, 2003), 790–797.";"Dr. Richard Neumann (Alice Neumann), Wien; Verlustumstände ungeklärt";2016-11-03;;https://www.lostart.de/de/Verlust/534496;
Suchmeldung;Einzelobjekt;309279;"Liebermann, Max [Künstler:in]";"Der Kartoffelsammler";"1876 [Datierung]";Malerei;;;"Dr. Max Stern, Düsseldorf; 13.11.1937 Kunsthaus Lempertz, Köln, Auktion 392";2005-07-07;;https://www.lostart.de/de/Verlust/309279;
